Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Kelly Oubre Jr. (42070233),Kelly Oubre Jr.,42070233,SG/SF/F/G/UTIL,6300,PHI@NOP 02/21/2026 07:00PM ET,PHI,26.52
C,Zach Edey (42070241),Zach Edey,42070241,C/UTIL,6200,MEM@MIA 02/21/2026 08:00PM ET,MEM,33.77
SG,Tari Eason (42070238),Tari Eason,42070238,SG/G/UTIL,6200,HOU@NYK 02/21/2026 08:30PM ET,HOU,25.79
SG,Anfernee Simons (42070243),Anfernee Simons,42070243,SG/G/UTIL,6100,DET@CHI 02/21/2026 08:00PM ET,CHI,23.29
PG,Dejounte Murray (42070246),Dejounte Murray,42070246,PG/G/UTIL,6100,PHI@NOP 02/21/2026 07:00PM ET,NOP,0
SF,Mikal Bridges (42070249),Mikal Bridges,42070249,SF/F/UTIL,6000,HOU@NYK 02/21/2026 08:30PM ET,NYK,31.88
PF,OG Anunoby (42070252),OG Anunoby,42070252,PF/F/UTIL,6000,HOU@NYK 02/21/2026 08:30PM ET,NYK,31.96
PF/C,Santi Aldama (42070257),Santi Aldama,42070257,PF/C/F/UTIL,5900,MEM@MIA 02/21/2026 08:00PM ET,MEM,30.25
C,Derik Queen (42070255),Derik Queen,42070255,C/UTIL,5900,PHI@NOP 02/21/2026 07:00PM ET,NOP,30.89
C,Maxime Raynaud (42070261),Maxime Raynaud,42070261,C/UTIL,5800,SAC@SAS 02/21/2026 08:00PM ET,SAC,21.93
PG/SG,Ty Jerome (42070263),Ty Jerome,42070263,PG/SG/G/UTIL,5800,MEM@MIA 02/21/2026 08:00PM ET,MEM,34.71
C,Paul Reed (42070272),Paul Reed,42070272,C/UTIL,5700,DET@CHI 02/21/2026 08:00PM ET,DET,16.94
SG/SF,Nique Clifford (42070267),Nique Clifford,42070267,SG/SF/F/G/UTIL,5700,SAC@SAS 02/21/2026 08:00PM ET,SAC,14.63
SF,Ausar Thompson (42070274),Ausar Thompson,42070274,SF/F/UTIL,5600,DET@CHI 02/21/2026 08:00PM ET,DET,26.62
C,Jalen Smith (42070277),Jalen Smith,42070277,C/UTIL,5600,DET@CHI 02/21/2026 08:00PM ET,CHI,23.90
PF,Keegan Murray (42070279),Keegan Murray,42070279,PF/F/UTIL,5600,SAC@SAS 02/21/2026 08:00PM ET,SAC,30.3
PF,Tobias Harris (42070287),Tobias Harris,42070287,PF/F/UTIL,5500,DET@CHI 02/21/2026 08:00PM ET,DET,25.68
C,Dylan Cardwell (42070290),Dylan Cardwell,42070290,C/UTIL,5500,SAC@SAS 02/21/2026 08:00PM ET,SAC,21.35
SG/SF,Pelle Larsson (42070282),Pelle Larsson,42070282,SG/SF/F/G/UTIL,5500,MEM@MIA 02/21/2026 08:00PM ET,MIA,21.06
PG,Tre Jones (42070294),Tre Jones,42070294,PG/G/UTIL,5400,DET@CHI 02/21/2026 08:00PM ET,CHI,27.56
C,Kel'el Ware (42070292),Kel'el Ware,42070292,C/UTIL,5400,MEM@MIA 02/21/2026 08:00PM ET,MIA,28.01
PF/C,Isaiah Stewart (42070301),Isaiah Stewart,42070301,PF/C/F/UTIL,5300,DET@CHI 02/21/2026 08:00PM ET,DET,21.92
PG/SG,Cam Spencer (42070297),Cam Spencer,42070297,PG/SG/G/UTIL,5300,MEM@MIA 02/21/2026 08:00PM ET,MEM,25.58
SF,Devin Vassell (42070305),Devin Vassell,42070305,SF/F/UTIL,5200,SAC@SAS 02/21/2026 08:00PM ET,SAS,25.42
SF/PF,Gregory Jackson (42070308),Gregory Jackson,42070308,SF/PF/F/UTIL,5200,MEM@MIA 02/21/2026 08:00PM ET,MEM,18.35
PG/SG,Devin Carter (42070315),Devin Carter,42070315,PG/SG/G/UTIL,5100,SAC@SAS 02/21/2026 08:00PM ET,SAC,13.82
SG,Cedric Coward (42070312),Cedric Coward,42070312,SG/G/UTIL,5100,MEM@MIA 02/21/2026 08:00PM ET,MEM,27.44
SG/SF,Jaden Ivey (42070324),Jaden Ivey,42070324,SG/SF/F/G/UTIL,5000,DET@CHI 02/21/2026 08:00PM ET,CHI,16.49
SG/SF,Keldon Johnson (42070319),Keldon Johnson,42070319,SG/SF/F/G/UTIL,5000,SAC@SAS 02/21/2026 08:00PM ET,SAS,24.34
SG/SF,Collin Sexton (42070333),Collin Sexton,42070333,SG/SF/F/G/UTIL,4900,DET@CHI 02/21/2026 08:00PM ET,CHI,23.91
PG/SG,Reed Sheppard (42070329),Reed Sheppard,42070329,PG/SG/G/UTIL,4900,HOU@NYK 02/21/2026 08:30PM ET,HOU,25.00
SF/PF,Julian Champagnie (42070338),Julian Champagnie,42070338,SF/PF/F/UTIL,4800,SAC@SAS 02/21/2026 08:00PM ET,SAS,23.58
PG/SG,Dylan Harper (42070342),Dylan Harper,42070342,PG/SG/G/UTIL,4800,SAC@SAS 02/21/2026 08:00PM ET,SAS,22.81
PG,Davion Mitchell (42070350),Davion Mitchell,42070350,PG/G/UTIL,4700,MEM@MIA 02/21/2026 08:00PM ET,MIA,25.20
PG/SG,Jeremiah Fears (42070346),Jeremiah Fears,42070346,PG/SG/G/UTIL,4700,PHI@NOP 02/21/2026 07:00PM ET,NOP,25.15
SF,Isaac Okoro (42070353),Isaac Okoro,42070353,SF/F/UTIL,4600,DET@CHI 02/21/2026 08:00PM ET,CHI,17.21
SF/PF,De'Andre Hunter (42070356),De'Andre Hunter,42070356,SF/PF/F/UTIL,4600,SAC@SAS 02/21/2026 08:00PM ET,SAC,23.41
PG,Scotty Pippen Jr. (42070360),Scotty Pippen Jr.,42070360,PG/G/UTIL,4600,MEM@MIA 02/21/2026 08:00PM ET,MEM,23.42
SF,Jaylen Wells (42070363),Jaylen Wells,42070363,SF/F/UTIL,4500,MEM@MIA 02/21/2026 08:00PM ET,MEM,21.12
C,Andre Drummond (42070366),Andre Drummond,42070366,C/UTIL,4500,PHI@NOP 02/21/2026 07:00PM ET,PHI,22.35
SF,Herbert Jones (42070368),Herbert Jones,42070368,SF/F/UTIL,4500,PHI@NOP 02/21/2026 07:00PM ET,NOP,21.35
SG,Duncan Robinson (42070371),Duncan Robinson,42070371,SG/G/UTIL,4400,DET@CHI 02/21/2026 08:00PM ET,DET,21.25
SF/PF,Daeqwon Plowden (42070382),Daeqwon Plowden,42070382,SF/PF/F/UTIL,4400,SAC@SAS 02/21/2026 08:00PM ET,SAC,11.94
PG/SG,Walter Clayton Jr. (42070378),Walter Clayton Jr.,42070378,PG/SG/G/UTIL,4400,MEM@MIA 02/21/2026 08:00PM ET,MEM,15.88
PG/SG,Quentin Grimes (42070374),Quentin Grimes,42070374,PG/SG/G/UTIL,4400,PHI@NOP 02/21/2026 07:00PM ET,PHI,25.40
PF/C,Guerschon Yabusele (42070393),Guerschon Yabusele,42070393,PF/C/F/UTIL,4300,DET@CHI 02/21/2026 08:00PM ET,CHI,8.23
PF/C,Precious Achiuwa (42070389),Precious Achiuwa,42070389,PF/C/F/UTIL,4300,SAC@SAS 02/21/2026 08:00PM ET,SAC,18.78
PG/SG,Malik Monk (42070397),Malik Monk,42070397,PG/SG/G/UTIL,4300,SAC@SAS 02/21/2026 08:00PM ET,SAC,21.10
PF,Simone Fontecchio (42070386),Simone Fontecchio,42070386,PF/F/UTIL,4300,MEM@MIA 02/21/2026 08:00PM ET,MIA,16.90
C,Kyle Anderson (42070401),Kyle Anderson,42070401,C/UTIL,4300,MEM@MIA 02/21/2026 08:00PM ET,MEM,18.79
PF,Ronald Holland II (42070403),Ronald Holland II,42070403,PF/F/UTIL,4200,DET@CHI 02/21/2026 08:00PM ET,DET,18.68
C,Luke Kornet (42070406),Luke Kornet,42070406,C/UTIL,4200,SAC@SAS 02/21/2026 08:00PM ET,SAS,22.01
PF/C,Dominick Barlow (42070408),Dominick Barlow,42070408,PF/C/F/UTIL,4200,PHI@NOP 02/21/2026 07:00PM ET,PHI,19.47
PF,Harrison Barnes (42070412),Harrison Barnes,42070412,PF/F/UTIL,4100,SAC@SAS 02/21/2026 08:00PM ET,SAS,19.71
PF,Trendon Watford (42070415),Trendon Watford,42070415,PF/F/UTIL,4100,PHI@NOP 02/21/2026 07:00PM ET,PHI,15.14
PG,Dru Smith (42070418),Dru Smith,42070418,PG/G/UTIL,4000,MEM@MIA 02/21/2026 08:00PM ET,MIA,16.69
PF,Taylor Hendricks (42070425),Taylor Hendricks,42070425,PF/F/UTIL,4000,MEM@MIA 02/21/2026 08:00PM ET,MEM,12.36
PG,Javon Small (42070428),Javon Small,42070428,PG/G/UTIL,4000,MEM@MIA 02/21/2026 08:00PM ET,MEM,15.60
C,Mitchell Robinson (42070423),Mitchell Robinson,42070423,C/UTIL,4000,HOU@NYK 02/21/2026 08:30PM ET,NYK,21.43
C,Yves Missi (42070421),Yves Missi,42070421,C/UTIL,4000,PHI@NOP 02/21/2026 07:00PM ET,NOP,17.54
PG,Kasparas Jakucionis (42070434),Kasparas Jakucionis,42070434,PG/G/UTIL,3900,MEM@MIA 02/21/2026 08:00PM ET,MIA,14.04
PG,Jose Alvarado (42070431),Jose Alvarado,42070431,PG/G/UTIL,3900,HOU@NYK 02/21/2026 08:30PM ET,NYK,19.03
SG/SF,Landry Shamet (42070437),Landry Shamet,42070437,SG/SF/F/G/UTIL,3900,HOU@NYK 02/21/2026 08:30PM ET,NYK,16.75
C,Kevon Looney (42070442),Kevon Looney,42070442,C/UTIL,3900,PHI@NOP 02/21/2026 07:00PM ET,NOP,13.11
SG/SF,Kevin Huerter (42070444),Kevin Huerter,42070444,SG/SF/F/G/UTIL,3800,DET@CHI 02/21/2026 08:00PM ET,DET,21.58
PF/C,Zach Collins (42070449),Zach Collins,42070449,PF/C/F/UTIL,3800,DET@CHI 02/21/2026 08:00PM ET,CHI,20.25
PG,Daniss Jenkins (42070458),Daniss Jenkins,42070458,PG/G/UTIL,3700,DET@CHI 02/21/2026 08:00PM ET,DET,17.08
PG/SG,Caris LeVert (42070461),Caris LeVert,42070461,PG/SG/G/UTIL,3700,DET@CHI 02/21/2026 08:00PM ET,DET,17.38
C,Nick Richards (42070465),Nick Richards,42070465,C/UTIL,3700,DET@CHI 02/21/2026 08:00PM ET,CHI,10.35
SG/SF,Myron Gardner (42070467),Myron Gardner,42070467,SG/SF/F/G/UTIL,3700,MEM@MIA 02/21/2026 08:00PM ET,MIA,11.09
SF,Jahmai Mashack (42070472),Jahmai Mashack,42070472,SF/F/UTIL,3700,MEM@MIA 02/21/2026 08:00PM ET,MEM,11.17
SG/SF,Josh Okogie (42070453),Josh Okogie,42070453,SG/SF/F/G/UTIL,3700,HOU@NYK 02/21/2026 08:30PM ET,HOU,12.52
PG,Rob Dillingham (42070481),Rob Dillingham,42070481,PG/G/UTIL,3600,DET@CHI 02/21/2026 08:00PM ET,CHI,9.53
PF/C,Nikola Jovic (42070477),Nikola Jovic,42070477,PF/C/F/UTIL,3600,MEM@MIA 02/21/2026 08:00PM ET,MIA,16.77
SF/PF,Olivier-Maxence Prosper (42070484),Olivier-Maxence Prosper,42070484,SF/PF/F/UTIL,3600,MEM@MIA 02/21/2026 08:00PM ET,MEM,12.6
C,Clint Capela (42070475),Clint Capela,42070475,C/UTIL,3600,HOU@NYK 02/21/2026 08:30PM ET,HOU,12.41
SF/PF,Patrick Williams (42070488),Patrick Williams,42070488,SF/PF/F/UTIL,3500,DET@CHI 02/21/2026 08:00PM ET,CHI,14.66
PF/C,Isaac Jones (42070499),Isaac Jones,42070499,PF/C/F/UTIL,3500,DET@CHI 02/21/2026 08:00PM ET,DET,2.25
SF/PF,Dorian Finney-Smith (42070495),Dorian Finney-Smith,42070495,SF/PF/F/UTIL,3500,HOU@NYK 02/21/2026 08:30PM ET,HOU,8.51
SF,Dalen Terry (42070492),Dalen Terry,42070492,SF/F/UTIL,3500,PHI@NOP 02/21/2026 07:00PM ET,PHI,9.42
SF,Carter Bryant (42070506),Carter Bryant,42070506,SF/F/UTIL,3400,SAC@SAS 02/21/2026 08:00PM ET,SAS,7.52
PF,Mohamed Diawara (42070503),Mohamed Diawara,42070503,PF/F/UTIL,3400,HOU@NYK 02/21/2026 08:30PM ET,NYK,5.84
SF,Justin Edwards (42070509),Justin Edwards,42070509,SF/F/UTIL,3400,PHI@NOP 02/21/2026 07:00PM ET,PHI,10.18
SG/SF,Bryce McGowens (42070512),Bryce McGowens,42070512,SG/SF/F/G/UTIL,3400,PHI@NOP 02/21/2026 07:00PM ET,NOP,14.24
PF/C,Kelly Olynyk (42070521),Kelly Olynyk,42070521,PF/C/F/UTIL,3300,SAC@SAS 02/21/2026 08:00PM ET,SAS,8.58
C,Ariel Hukporti (42070519),Ariel Hukporti,42070519,C/UTIL,3300,HOU@NYK 02/21/2026 08:30PM ET,NYK,7.48
PF/C,Jeremy Sochan (42070525),Jeremy Sochan,42070525,PF/C/F/UTIL,3300,HOU@NYK 02/21/2026 08:30PM ET,NYK,9.66
C,Adem Bona (42070517),Adem Bona,42070517,C/UTIL,3300,PHI@NOP 02/21/2026 07:00PM ET,PHI,12.65
PG/SG,Jordan Poole (42070529),Jordan Poole,42070529,PG/SG/G/UTIL,3300,PHI@NOP 02/21/2026 07:00PM ET,NOP,23.34
C,Tolu Smith (42070542),Tolu Smith,42070542,C/UTIL,3200,DET@CHI 02/21/2026 08:00PM ET,DET,13.54
SG/SF,Jae'Sean Tate (42070537),Jae'Sean Tate,42070537,SG/SF/F/G/UTIL,3200,HOU@NYK 02/21/2026 08:30PM ET,HOU,6.04
PF/C,Karlo Matkovic (42070533),Karlo Matkovic,42070533,PF/C/F/UTIL,3200,PHI@NOP 02/21/2026 07:00PM ET,NOP,12.34
SG/SF,Javonte Green (42070544),Javonte Green,42070544,SG/SF/F/G/UTIL,3100,DET@CHI 02/21/2026 08:00PM ET,DET,15.06
SF,Doug McDermott (42070557),Doug McDermott,42070557,SF/F/UTIL,3100,SAC@SAS 02/21/2026 08:00PM ET,SAC,6.23
SG/SF,Jordan Clarkson (42070549),Jordan Clarkson,42070549,SG/SF/F/G/UTIL,3100,HOU@NYK 02/21/2026 08:30PM ET,NYK,14.66
PG,Tyler Kolek (42070554),Tyler Kolek,42070554,PG/G/UTIL,3100,HOU@NYK 02/21/2026 08:30PM ET,NYK,12.74
SG/SF,Marjon Beauchamp (42070560),Marjon Beauchamp,42070560,SG/SF/F/G/UTIL,3100,PHI@NOP 02/21/2026 07:00PM ET,PHI,21.12
SF/PF,Leonard Miller (42070611),Leonard Miller,42070611,SF/PF/F/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,CHI,4.64
SG/SF,Chaz Lanier (42070621),Chaz Lanier,42070621,SG/SF/F/G/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,DET,6.09
PG,Marcus Sasser (42070630),Marcus Sasser,42070630,PG/G/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,DET,11.13
C,Lachlan Olbrich (42070633),Lachlan Olbrich,42070633,C/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,CHI,5.56
PF,Bobi Klintman (42070653),Bobi Klintman,42070653,PF/F/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,DET,5.47
SF,Wendell Moore Jr. (42070666),Wendell Moore Jr.,42070666,SF/F/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,DET,5.9
PG,Yuki Kawamura (42070669),Yuki Kawamura,42070669,PG/G/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,CHI,20.75
SG,Mac McClung (42070672),Mac McClung,42070672,SG/G/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,CHI,11.44
SF,Noa Essengue (42070680),Noa Essengue,42070680,SF/F/UTIL,3000,DET@CHI 02/21/2026 08:00PM ET,CHI,1
SG,Zach LaVine (42070576),Zach LaVine,42070576,SG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAC,28.33
C,Drew Eubanks (42070595),Drew Eubanks,42070595,C/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAC,10.28
SG,Lindy Waters III (42070599),Lindy Waters III,42070599,SG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,3.94
PG,Jordan McLaughlin (42070605),Jordan McLaughlin,42070605,PG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,5.14
C,Domantas Sabonis (42070626),Domantas Sabonis,42070626,C/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAC,38.26
C,Bismack Biyombo (42070639),Bismack Biyombo,42070639,C/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,2.72
C,Mason Plumlee (42070641),Mason Plumlee,42070641,C/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,7.68
PG,David Jones-Garcia (42070643),David Jones-Garcia,42070643,PG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,8.02
SF,Harrison Ingram (42070677),Harrison Ingram,42070677,SF/F/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,2.81
PG,Isaiah Stevens (42070685),Isaiah Stevens,42070685,PG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAC,12.58
SG,Stanley Umude (42070696),Stanley Umude,42070696,SG/G/UTIL,3000,SAC@SAS 02/21/2026 08:00PM ET,SAS,0
SG,Kentavious Caldwell-Pope (42070565),Kentavious Caldwell-Pope,42070565,SG/G/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MEM,17.48
SF,Keshad Johnson (42070615),Keshad Johnson,42070615,SF/F/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MIA,6.5
PG,Jahmir Young (42070650),Jahmir Young,42070650,PG/G/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MIA,4.12
C,Vladislav Goldin (42070683),Vladislav Goldin,42070683,C/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MIA,5.12
PF/C,Brandon Clarke (42070690),Brandon Clarke,42070690,PF/C/F/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MEM,10.5
C,Lawson Lovering (42070703),Lawson Lovering,42070703,C/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MEM,22.88
SG/SF,Trevor Keels (42070705),Trevor Keels,42070705,SG/SF/F/G/UTIL,3000,MEM@MIA 02/21/2026 08:00PM ET,MIA,0
PG/SG,Miles McBride (42070588),Miles McBride,42070588,PG/SG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,NYK,23.44
PG,Aaron Holiday (42070592),Aaron Holiday,42070592,PG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,9.69
C,Steven Adams (42070597),Steven Adams,42070597,C/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,21.09
PG,JD Davison (42070608),JD Davison,42070608,PG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,5.70
SG,Pacome Dadiet (42070618),Pacome Dadiet,42070618,SG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,NYK,2.52
C,Jeff Green (42070628),Jeff Green,42070628,C/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,3.69
SF/PF,Kevin McCullar Jr. (42070635),Kevin McCullar Jr.,42070635,SF/PF/F/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,NYK,6.38
C,Trey Jemison (42070648),Trey Jemison,42070648,C/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,NYK,3.42
SF,Isaiah Crawford (42070659),Isaiah Crawford,42070659,SF/F/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,4.2
C,Dillon Jones (42070675),Dillon Jones,42070675,C/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,NYK,5.56
PG,Tristen Newton (42070710),Tristen Newton,42070710,PG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,0
PG,Fred VanVleet (42070713),Fred VanVleet,42070713,PG/G/UTIL,3000,HOU@NYK 02/21/2026 08:30PM ET,HOU,0
SF/PF,Micah Peavy (42070568),Micah Peavy,42070568,SF/PF/F/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,NOP,10.06
SF/PF,Jabari Walker (42070572),Jabari Walker,42070572,SF/PF/F/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,9.52
PG/SG,Tyrese Martin (42070579),Tyrese Martin,42070579,PG/SG/G/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,15.32
SG/SF,Jordan Hawkins (42070583),Jordan Hawkins,42070583,SG/SF/F/G/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,NOP,8.31
SF,Paul George (42070602),Paul George,42070602,SF/F/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,32.34
C,Johni Broome (42070646),Johni Broome,42070646,C/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,4.04
PG,Kyle Lowry (42070656),Kyle Lowry,42070656,PG/G/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,5.07
PG/SG,Trey Alexander (42070662),Trey Alexander,42070662,PG/SG/G/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,NOP,6.2
C,DeAndre Jordan (42070688),DeAndre Jordan,42070688,C/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,NOP,10.5
C,Hunter Dickinson (42070694),Hunter Dickinson,42070694,C/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,NOP,3
PG/SG,Cameron Payne (42070699),Cameron Payne,42070699,PG/SG/G/UTIL,3000,PHI@NOP 02/21/2026 07:00PM ET,PHI,11.5
