Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125766-145335,PG/SG,Payton,Payton Pritchard,Pritchard,31.902499389648437,40,6600,BOS@DET,BOS,DET,,,,,,PG/SG
125766-12341,SF/PF,Paul,Paul George,George,31.530435313349184,23,6500,IND@PHI,PHI,IND,Q,Knee,,,,SF/PF
125766-110354,C,Nic,Nic Claxton,Claxton,32.83157830489309,38,6400,PHO@BKN,BKN,PHO,,,,,,C
125766-188426,SF/SG,Ausar,Ausar Thompson,Thompson,27.430555555555557,36,6100,BOS@DET,DET,BOS,,,,,,SG/SF
125766-171668,PG/SG,Collin,Collin Gillespie,Gillespie,28.81428455171131,42,6100,PHO@BKN,PHO,BKN,,,,,,PG/SG
125766-84711,SG/SF,Grayson,Grayson Allen,Allen,29.04800048828125,25,6100,PHO@BKN,PHO,BKN,,,,,,SG/SF
125766-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,30.99736906352796,38,6000,MIA@GS,MIA,GS,,,,,,SF/PF
125766-171786,C,Mark,Mark Williams,Williams,28.98378444362331,37,5900,PHO@BKN,PHO,BKN,,,,,,C
125766-60233,SF/SG,Dillon,Dillon Brooks,Brooks,28.84722222222222,36,5900,PHO@BKN,PHO,BKN,,,,,,SG/SF
125766-145333,SF/PF,Aaron,Aaron Nesmith,Nesmith,25.386363636363637,22,5900,IND@PHI,IND,PHI,,,,,,SF/PF
125766-15860,PF/C,Draymond,Draymond Green,Green,25.591666327582466,36,5700,MIA@GS,GS,MIA,P,Ankle,,,,PF/C
125766-188431,PF,Noah,Noah Clowney,Clowney,24.282499694824217,40,5600,PHO@BKN,BKN,PHO,,,,,,PF
125766-188422,SF/PF,Jaime,Jaime Jaquez,Jaquez,29.81081081081081,37,5500,MIA@GS,MIA,GS,P,Knee,,,,SF/PF
125766-145307,C/PF,Isaiah,Isaiah Stewart,Stewart,24.363888210720486,36,5500,BOS@DET,DET,BOS,,,,,,PF/C
125766-228109,PG/SG,Egor,Egor Demin,Demin,21.119444105360245,36,5400,PHO@BKN,BKN,PHO,O,Foot,,,,PG/SG
125766-171746,SG/SF,Bennedict,Bennedict Mathurin,Mathurin,27.76666768391927,24,5400,IND@PHI,IND,PHI,O,Thumb,,,,SG/SF
125766-188433,SG/PG,Brandin,Brandin Podziemski,Podziemski,24.620929097020348,43,5300,MIA@GS,GS,MIA,,,,,,PG/SG
125766-157811,C,Neemias,Neemias Queta,Queta,27.376921824919872,39,5300,BOS@DET,BOS,DET,,,,,,C
125766-18338,SF/PF,Royce,Royce O'Neale,O'Neale,24.071428571428573,42,5200,PHO@BKN,PHO,BKN,,,,,,SF/PF
125766-14518,PF/SF,Tobias,Tobias Harris,Harris,24.7560009765625,25,5200,BOS@DET,DET,BOS,,,,,,SF/PF
125766-203730,C/PF,Kel'el,Kel'el Ware,Ware,29.31428455171131,42,5200,MIA@GS,MIA,GS,,,,,,PF/C
125766-18393,PG,T.J.,T.J. McConnell,McConnell,23.126666259765624,30,5200,IND@PHI,IND,PHI,,,,,,PG
125766-159097,C,Jay,Jay Huff,Huff,22.05581452125727,43,5100,IND@PHI,IND,PHI,,,,,,C
125766-157838,SG/PG,Cam,Cam Thomas,Thomas,23.188888549804688,18,5100,PHO@BKN,BKN,PHO,O,Hamstring,,,,PG/SG
125766-84717,SG/PG,Anfernee,Anfernee Simons,Simons,21.290244497903963,41,5100,BOS@DET,BOS,DET,,,,,,PG/SG
125766-157812,PG,Davion,Davion Mitchell,Mitchell,25.271052310341283,38,5000,MIA@GS,MIA,GS,P,Shoulder,,,,PG
125766-157907,SG/PG,Jalen,Jalen Green,Green,22.899999618530273,2,5000,PHO@BKN,PHO,BKN,Q,Hamstring,,,,PG/SG
125766-157839,C,Day'Ron,Day'Ron Sharpe,Sharpe,21.78205128205128,39,4900,PHO@BKN,BKN,PHO,O,Illness,,,,C
125766-157826,SG/SF,Quentin,Quentin Grimes,Grimes,26.728947689658717,38,4700,IND@PHI,PHI,IND,,,,,,SG/SF
125766-160174,SG/SF,Jordan,Jordan Goodwin,Goodwin,21.825641338641827,39,4700,PHO@BKN,PHO,BKN,,,,,,SG/SF
125766-84703,PG/SG,De'Anthony,De'Anthony Melton,Melton,21.505555894639755,18,4700,MIA@GS,GS,MIA,O,Knee,,,,PG/SG
125766-228111,PF/SF,Danny,Danny Wolf,Wolf,17.73076923076923,26,4600,PHO@BKN,BKN,PHO,,,,,,SF/PF
125766-203812,PG/SG,Daniss,Daniss Jenkins,Jenkins,16.260605320785984,33,4500,BOS@DET,DET,BOS,,,,,,PG/SG
125766-203773,SF,Johnny,Johnny Furphy,Furphy,12.655999755859375,25,4400,IND@PHI,IND,PHI,,,,,,SF
125766-228107,SG/SF,Drake,Drake Powell,Powell,11.944827375740841,29,4300,PHO@BKN,BKN,PHO,,,,,,SG/SF
125766-58153,SG/SF,Kelly,Kelly Oubre,Oubre,25.066667344835068,18,4300,IND@PHI,PHI,IND,,,,,,SG/SF
125766-158854,SF/PF,Sam,Sam Hauser,Hauser,17.0625,40,4300,BOS@DET,BOS,DET,,,,,,SF/PF
125766-145329,C,Paul,Paul Reed,Reed,16.316128638482862,31,4300,BOS@DET,DET,BOS,,,,,,C
125766-188409,PF/C,Jarace,Jarace Walker,Walker,18.381395916606106,43,4300,IND@PHI,IND,PHI,,,,,,PF/C
125766-228143,SG,Will,Will Richard,Richard,14.713157252261514,38,4200,MIA@GS,GS,MIA,,,,,,SG
125766-85137,SG/SF,Duncan,Duncan Robinson,Robinson,20.534210205078125,38,4200,BOS@DET,DET,BOS,,,,,,SG/SF
125766-203762,PF/SF,Ronald,Ronald Holland,Holland,19.61579011615954,38,4200,BOS@DET,DET,BOS,Q,Illness,,,,SF/PF
125766-228114,PG,Kasparas,Kasparas Jakucionis,Jakucionis,10.300000190734863,16,4100,MIA@GS,MIA,GS,,,,,,PG
125766-203802,SG,Pelle,Pelle Larsson,Larsson,18.57058895335478,34,4100,MIA@GS,MIA,GS,,,,,,SG
125766-179762,SG,Quenton,Quenton Jackson,Jackson,14.039999389648438,20,4100,IND@PHI,IND,PHI,,,,,,SG
125766-157802,SF/SG,Moses,Moses Moody,Moody,20.058537180830793,41,4100,MIA@GS,GS,MIA,,,,,,SG/SF
125766-203780,PF/C,Oso,Oso Ighodaro,Ighodaro,16.564286004929315,42,4000,PHO@BKN,PHO,BKN,,,,,,PF/C
125766-171792,PF,Nikola,Nikola Jovic,Jovic,18.60967820690524,31,4000,MIA@GS,MIA,GS,,,,,,PF
125766-112709,SF,Javonte,Javonte Green,Green,16.50500030517578,40,4000,BOS@DET,DET,BOS,,,,,,SF
125766-157807,C,Luka,Luka Garza,Garza,16.381817441998106,33,4000,BOS@DET,BOS,DET,,,,,,C
125766-9453,C,Al,Al Horford,Horford,20.025000254313152,24,4000,MIA@GS,GS,MIA,,,,,,C
125766-23798,SG/SF,Caris,Caris LeVert,LeVert,17.869999186197916,30,4000,BOS@DET,DET,BOS,,,,,,SG/SF
125766-228110,PG,Nolan,Nolan Traore,Traore,11.430000305175781,20,3900,PHO@BKN,BKN,PHO,,,,,,PG
125766-188457,SF/SG,Jordan,Jordan Walsh,Walsh,16.66111077202691,36,3900,BOS@DET,BOS,DET,,,,,,SG/SF
125766-228161,SG,Kam,Kam Jones,Jones,4.645454406738281,11,3900,IND@PHI,IND,PHI,,,,,,SG
125766-157843,SF/SG,Ziaire,Ziaire Williams,Williams,16.948275862068964,29,3900,PHO@BKN,BKN,PHO,,,,,,SG/SF
125766-171925,PF/C,Dominick,Dominick Barlow,Barlow,19.863334147135415,30,3900,IND@PHI,PHI,IND,,,,,,PF/C
125766-203715,SG,Baylor,Baylor Scheierman,Scheierman,7.361111111111111,36,3900,BOS@DET,BOS,DET,,,,,,SG
125766-15557,C,Andre,Andre Drummond,Drummond,22.141176111557904,34,3900,IND@PHI,PHI,IND,,,,,,C
125766-110315,SF/SG,Terance,Terance Mann,Mann,19.586110432942707,36,3900,PHO@BKN,BKN,PHO,,,,,,SG/SF
125766-203771,C,Adem,Adem Bona,Bona,13.438709874306955,31,3900,IND@PHI,PHI,IND,,,,,,C
125766-171780,SG/PG,Jaden,Jaden Ivey,Ivey,15.19199951171875,25,3800,BOS@DET,DET,BOS,,,,,,PG/SG
125766-203795,C,Quinten,Quinten Post,Post,16.83023284202398,43,3800,MIA@GS,GS,MIA,,,,,,C
125766-161552,PF/C,Micah,Micah Potter,Potter,15.158332824707031,12,3800,IND@PHI,IND,PHI,,,,,,PF/C
125766-228160,PG,Taelon,Taelon Peter,Peter,4.709090839732777,22,3800,IND@PHI,IND,PHI,,,,,,PG
125766-23665,SG/SF,Buddy,Buddy Hield,Hield,14.363888210720486,36,3800,MIA@GS,GS,MIA,,,,,,SG/SF
125766-157827,C,Isaiah,Isaiah Jackson,Jackson,18.973333740234374,30,3800,IND@PHI,IND,PHI,,,,,,C
125766-58519,SG,Gary,Gary Payton,Payton,13.092500305175781,40,3800,MIA@GS,GS,MIA,,,,,,SG
125766-171679,PG,Jamaree,Jamaree Bouyea,Bouyea,15.331578304893092,19,3800,PHO@BKN,PHO,BKN,,,,,,PG
125766-80823,C,Tony,Tony Bradley,Bradley,8.782856968470982,35,3800,IND@PHI,IND,PHI,,,,,,C
125766-203724,PF/SF,Ryan,Ryan Dunn,Dunn,18.454286411830356,35,3800,PHO@BKN,PHO,BKN,,,,,,SF/PF
125766-161490,SG,Ethan,Ethan Thompson,Thompson,10.421052631578947,19,3800,IND@PHI,IND,PHI,,,,,,SG
125766-188410,SG/PG,Ben,Ben Sheppard,Sheppard,14.965624809265137,32,3800,IND@PHI,IND,PHI,,,,,,PG/SG
125766-161553,SG,Dru,Dru Smith,Smith,17.109523228236608,42,3700,MIA@GS,MIA,GS,,,,,,SG
125766-228129,SF/SG,Hugo,Hugo Gonzalez,Gonzalez,11.105555216471354,36,3700,BOS@DET,BOS,DET,,,,,,SG/SF
125766-231474,SF,Myron,Myron Gardner,Gardner,6.914285932268415,14,3700,MIA@GS,MIA,GS,,,,,,SF
125766-174501,PG,Pat,Pat Spencer,Spencer,13.389285496303014,28,3700,MIA@GS,GS,MIA,,,,,,PG
125766-173747,SF,Simone,Simone Fontecchio,Fontecchio,14.310255784254808,39,3700,MIA@GS,MIA,GS,,,,,,SF
125766-171776,PF/SF,Josh,Josh Minott,Minott,15.758620689655173,29,3600,BOS@DET,BOS,DET,O,Ankle,,,,SF/PF
125766-213259,PF,Tolu,Tolu Smith,Smith,16.519999694824218,5,3600,BOS@DET,DET,BOS,,,,,,PF
125766-188427,PG,Marcus,Marcus Sasser,Sasser,11.172727411443537,11,3600,BOS@DET,DET,BOS,,,,,,PG
125766-228108,PG,Ben,Ben Saraf,Saraf,12.40000025431315,12,3600,PHO@BKN,BKN,PHO,,,,,,PG
125766-171796,SF,Gui,Gui Santos,Santos,9.215151700106533,33,3600,MIA@GS,GS,MIA,O,Ankle,,,,SF
125766-188442,SF,Jalen,Jalen Wilson,Wilson,8.300000226056135,27,3600,PHO@BKN,BKN,PHO,,,,,,SF
125766-188450,C/PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,12.273333740234374,30,3600,MIA@GS,GS,MIA,,,,,,PF/C
125766-228153,C,Amari,Amari Williams,Williams,5.028571537562779,7,3600,BOS@DET,BOS,DET,,,,,,C
125766-228173,PF,Rasheer,Rasheer Fleming,Fleming,5.708333333333333,24,3600,PHO@BKN,PHO,BKN,,,,,,PF
125766-158856,PF/C,Trendon,Trendon Watford,Watford,16.573683889288652,19,3600,IND@PHI,PHI,IND,,,,,,PF/C
125766-203731,SG/PG,Jared,Jared McCain,McCain,12.906667073567709,30,3600,IND@PHI,PHI,IND,,,,,,PG/SG
125766-157904,SF/PF,Jonathan,Jonathan Kuminga,Kuminga,22.400000678168404,18,3600,MIA@GS,GS,MIA,,,,,,SF/PF
125766-171753,SG/SF,Tyrese,Tyrese Martin,Martin,15.84375,32,3600,PHO@BKN,BKN,PHO,,,,,,SG/SF
125766-171764,PF,Jabari,Jabari Walker,Walker,9.842105263157896,38,3600,IND@PHI,PHI,IND,,,,,,PF
125766-203772,PF/SF,Justin,Justin Edwards,Edwards,10.638709283644154,31,3600,IND@PHI,PHI,IND,,,,,,SF/PF
125766-171778,SF,Wendell,Wendell Moore,Moore,7.766666412353516,3,3500,BOS@DET,DET,BOS,,,,,,SF
125766-171783,PF,E.J.,E.J. Liddell,Liddell,3.0999999046325684,8,3500,PHO@BKN,BKN,PHO,,,,,,PF
125766-203785,PF,Isaac,Isaac Jones,Jones,2.2249999046325684,4,3500,BOS@DET,DET,BOS,,,,,,PF
125766-171802,SG,MarJon,MarJon Beauchamp,Beauchamp,4.237142944335938,35,3500,IND@PHI,PHI,IND,,,,,,SG
125766-203803,SF,Keshad,Keshad Johnson,Johnson,6.782353120691636,17,3500,MIA@GS,MIA,GS,,,,,,SF
125766-228130,C,Khaman,Khaman Maluach,Maluach,3.5611110263400607,18,3500,PHO@BKN,PHO,BKN,,,,,,C
125766-203813,PF,Bobi,Bobi Klintman,Klintman,7.200000127156575,6,3500,BOS@DET,DET,BOS,,,,,,PF
125766-228145,SG,Chaz,Chaz Lanier,Lanier,6.4375,16,3500,BOS@DET,DET,BOS,,,,,,SG
125766-228154,PG,Max,Max Shulga,Shulga,,0,3500,BOS@DET,BOS,DET,,,,,,PG
125766-9535,PG,Kyle,Kyle Lowry,Lowry,3.5166667302449546,6,3500,IND@PHI,PHI,IND,,,,,,PG
125766-172097,PG,Tyson,Tyson Etienne,Etienne,1.5625,8,3500,PHO@BKN,BKN,PHO,,,,,,PG
125766-228171,PF,Johni,Johni Broome,Broome,5.085714067731585,7,3500,IND@PHI,PHI,IND,,,,,,PF
125766-228175,C,Vladislav,Vladislav Goldin,Goldin,1.5,1,3500,MIA@GS,MIA,GS,,,,,,C
125766-228172,SG,Koby,Koby Brea,Brea,4.099999904632568,2,3500,PHO@BKN,PHO,BKN,,,,,,SG
125766-9556,SG,Eric,Eric Gordon,Gordon,8.65000025431315,6,3500,IND@PHI,PHI,IND,,,,,,SG
125766-233066,SF,Chaney,Chaney Johnson,Johnson,,0,3500,PHO@BKN,BKN,PHO,,,,,,SF
125766-68203,C,Chris,Chris Boucher,Boucher,9.887499809265137,8,3500,BOS@DET,BOS,DET,P,Back,,,,C
125766-157810,PF,Isaiah,Isaiah Livers,Livers,7.072727550159801,22,3500,PHO@BKN,PHO,BKN,,,,,,PF
125766-102025,SF,Haywood,Haywood Highsmith,Highsmith,16.439999389648438,80,3500,PHO@BKN,BKN,PHO,O,Knee,,,,SF
125766-233103,PG,LJ,LJ Cryer,Cryer,,0,3500,MIA@GS,GS,MIA,,,,,,PG
125766-171660,SF,Ron,Ron Harper,Harper,6.44000015258789,5,3500,BOS@DET,BOS,DET,,,,,,SF
125766-145318,C,Nick,Nick Richards,Richards,8.542857033865792,28,3500,PHO@BKN,PHO,BKN,,,,,,C
125766-80808,PF/SF,Jayson,Jayson Tatum,Tatum,48.775,80,3500,BOS@DET,BOS,DET,O,Achilles,,,,SF/PF
125766-145339,PF,Obi,Obi Toppin,Toppin,25.5,3,3500,IND@PHI,IND,PHI,O,Foot,,,,PF
125766-213178,PG,Jahmir,Jahmir Young,Young,3.8799999237060545,5,3500,MIA@GS,MIA,GS,,,,,,PG
125766-145336,C,Xavier,Xavier Tillman,Tillman,7.291666666666667,12,3500,BOS@DET,BOS,DET,,,,,,C
125766-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,41.08541615804037,96,3500,IND@PHI,IND,PHI,O,Achilles,,,,PG
125766-40637,SF,Nigel,Nigel Hayes-Davis,Hayes-Davis,4.1434783935546875,23,3500,PHO@BKN,PHO,BKN,,,,,,SF
125766-15583,SG,Seth,Seth Curry,Curry,14.649999618530273,2,3500,MIA@GS,GS,MIA,O,Back,,,,SG
125766-213217,PF,Malevy,Malevy Leons,Leons,1.0166666507720947,6,3500,MIA@GS,GS,MIA,,,,,,PF
