Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125997-110312,SG/PG,Tyler,Tyler Herro,Herro,34.49090853604403,11,7000,MIA@PHO,MIA,PHO,O,Ribs,,,,PG/SG
125997-110352,PF/SF,P.J.,P.J. Washington,Washington,30.912120472301137,33,6900,DAL@MIL,DAL,MIL,,,,,,SF/PF
125997-70827,C,Ivica,Ivica Zubac,Zubac,33.46052631578947,38,6800,BKN@LAC,LAC,BKN,,,,,,C
125997-110345,PG/SG,Kevin,Kevin Porter,Porter,38.42173966117527,23,6600,DAL@MIL,MIL,DAL,O,Oblique,,,,PG/SG
125997-188422,SF/PF,Jaime,Jaime Jaquez,Jaquez,29.297559784679876,41,6500,MIA@PHO,MIA,PHO,,,,,,SF/PF
125997-110357,SG/SF,RJ,RJ Barrett,Barrett,32.1625010172526,24,6500,TOR@OKC,TOR,OKC,,,,,,SG/SF
125997-84711,SG/SF,Grayson,Grayson Allen,Allen,29.425000871930802,28,6500,MIA@PHO,PHO,MIA,,,,,,SG/SF
125997-228132,PF/C,Derik,Derik Queen,Queen,31.34565270465353,46,6400,NO@SA,NO,SA,,,,,,PF/C
125997-157846,C,Sandro,Sandro Mamukelashvili,Mamukelashvili,23.266666666666666,45,6400,TOR@OKC,TOR,OKC,,,,,,C
125997-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,30.87857200985863,42,6300,MIA@PHO,MIA,PHO,,,,,,SF/PF
125997-157839,C,Day'Ron,Day'Ron Sharpe,Sharpe,21.414634146341463,41,6200,BKN@LAC,BKN,LAC,,,,,,C
125997-171668,PG/SG,Collin,Collin Gillespie,Gillespie,29.015554470486112,45,6100,MIA@PHO,PHO,MIA,,,,,,PG/SG
125997-110354,C,Nic,Nic Claxton,Claxton,32.6902450933689,41,6000,BKN@LAC,BKN,LAC,,,,,,C
125997-42156,PF/C,Bobby,Bobby Portis,Portis,24.188637473366477,44,6000,DAL@MIL,MIL,DAL,,,,,,PF/C
125997-171760,SF/PF,Jalen,Jalen Williams,Williams,34.137499491373696,24,6000,TOR@OKC,OKC,TOR,O,Hamstring,,,,SF/PF
125997-145328,SF/PF,Saddiq,Saddiq Bey,Bey,28.060000610351562,40,5900,NO@SA,NO,SA,,,,,,SF/PF
125997-171786,C,Mark,Mark Williams,Williams,28.582501220703126,40,5800,MIA@PHO,PHO,MIA,,,,,,C
125997-203808,PG/SG,Ajay,Ajay Mitchell,Mitchell,27.379070902979652,43,5800,TOR@OKC,OKC,TOR,O,Abdomen,,,,PG/SG
125997-80825,C,Isaiah,Isaiah Hartenstein,Hartenstein,31.6374994913737,24,5700,TOR@OKC,OKC,TOR,O,Calf,,,,C
125997-60233,SF/SG,Dillon,Dillon Brooks,Brooks,28.59487054286859,39,5600,MIA@PHO,PHO,MIA,,,,,,SG/SF
125997-163978,PG,Brandon,Brandon Williams,Williams,23.372500610351562,40,5500,DAL@MIL,DAL,MIL,,,,,,PG
125997-171751,SF/SG,Max,Max Christie,Christie,22.242857433500745,42,5500,DAL@MIL,DAL,MIL,,,,,,SG/SF
125997-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,23.166666666666668,42,5400,DAL@MIL,MIL,DAL,,,,,,SF/PF
125997-188431,PF,Noah,Noah Clowney,Clowney,23.99069710664971,43,5400,BKN@LAC,BKN,LAC,D,Back,,,,PF
125997-172098,SG/SF,Julian,Julian Champagnie,Champagnie,24.162223307291665,45,5400,NO@SA,SA,NO,,,,,,SG/SF
125997-110347,SF/PF,Keldon,Keldon Johnson,Johnson,24.337776692708335,45,5300,NO@SA,SA,NO,,,,,,SF/PF
125997-58253,C,Myles,Myles Turner,Turner,26.849998837425595,42,5300,DAL@MIL,MIL,DAL,,,,,,C
125997-66236,PF/C,John,John Collins,Collins,24.141463116901676,41,5200,BKN@LAC,LAC,BKN,,,,,,PF/C
125997-228131,PG/SG,Jeremiah,Jeremiah Fears,Fears,25.112766996343087,47,5100,NO@SA,NO,SA,,,,,,PG/SG
125997-157812,PG,Davion,Davion Mitchell,Mitchell,25.227499389648436,40,5100,MIA@PHO,MIA,PHO,O,Shoulder,,,,PG
125997-203798,PG/SG,Jamal,Jamal Shead,Shead,19.906382459275267,47,5000,TOR@OKC,TOR,OKC,,,,,,PG/SG
125997-228122,PF/C,Collin,Collin Murray-Boyles,Murray-Boyles,20.440540210620778,37,5000,TOR@OKC,TOR,OKC,Q,Thumb,,,,PF/C
125997-203802,SF/SG,Pelle,Pelle Larsson,Larsson,19.37105198910362,38,4900,MIA@PHO,MIA,PHO,,,,,,SG/SF
125997-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,20.364515735257058,31,4900,TOR@OKC,OKC,TOR,Q,Hip,,,,SF/PF
125997-41083,C,Luke,Luke Kornet,Kornet,24.208333333333332,36,4800,NO@SA,SA,NO,Q,Thigh,,,,C
125997-18338,SF/PF,Royce,Royce O'Neale,O'Neale,23.59111056857639,45,4800,MIA@PHO,PHO,MIA,,,,,,SF/PF
125997-145324,SF/SG,Devin,Devin Vassell,Vassell,26.634374618530273,32,4800,NO@SA,SA,NO,,,,,,SG/SF
125997-228109,PG/SG,Egor,Egor Demin,Demin,20.652631257709704,38,4700,BKN@LAC,BKN,LAC,,,,,,PG/SG
125997-228126,SG/PG,Dylan,Dylan Harper,Harper,21.605714634486606,35,4700,NO@SA,SA,NO,,,,,,PG/SG
125997-23802,PG/SG,Kris,Kris Dunn,Dunn,19.89318154074929,44,4700,BKN@LAC,LAC,BKN,,,,,,PG/SG
125997-157838,SG/PG,Cam,Cam Thomas,Thomas,21.95,20,4600,BKN@LAC,BKN,LAC,O,Ankle,,,,PG/SG
125997-160174,SG/SF,Jordan,Jordan Goodwin,Goodwin,21.607142857142858,42,4600,MIA@PHO,PHO,MIA,,,,,,SG/SF
125997-14509,SF/SG,Klay,Klay Thompson,Thompson,18.47441917242006,43,4600,DAL@MIL,DAL,MIL,,,,,,SG/SF
125997-203730,C/PF,Kel'el,Kel'el Ware,Ware,29.13953488372093,43,4600,MIA@PHO,MIA,PHO,O,Hamstring,,,,PF/C
125997-188445,SF,Jordan,Jordan Miller,Miller,15.939130700152853,23,4500,BKN@LAC,LAC,BKN,,,,,,SF
125997-67708,PG/SG,Dejounte,Dejounte Murray,Murray,40.096774193548384,31,4500,NO@SA,NO,SA,O,Achilles,,,,PG/SG
125997-157907,SG/PG,Jalen,Jalen Green,Green,17.100000381469727,4,4500,MIA@PHO,PHO,MIA,Q,Hamstring,,,,PG/SG
125997-110325,C,Daniel,Daniel Gafford,Gafford,21.483333333333334,30,4500,DAL@MIL,DAL,MIL,,,,,,C
125997-58378,C,Jakob,Jakob Poeltl,Poeltl,24.471429734002974,21,4400,TOR@OKC,TOR,OKC,O,Back,,,,C
125997-110322,PG/SG,Jordan,Jordan Poole,Poole,22.400000435965403,28,4400,NO@SA,NO,SA,,,,,,PG/SG
125997-188415,SG/PG,Cason,Cason Wallace,Wallace,20.277273004705254,44,4400,TOR@OKC,OKC,TOR,,,,,,PG/SG
125997-203780,PF/C,Oso,Oso Ighodaro,Ighodaro,16.753333875868055,45,4300,MIA@PHO,PHO,MIA,,,,,,PF/C
125997-228111,PF/SF,Danny,Danny Wolf,Wolf,17.237930824016704,29,4300,BKN@LAC,BKN,LAC,,,,,,SF/PF
125997-16196,C,Dwight,Dwight Powell,Powell,11.696874618530273,32,4300,DAL@MIL,DAL,MIL,,,,,,C
125997-145327,PG/SG,Cole,Cole Anthony,Anthony,16.170967348160282,31,4300,DAL@MIL,MIL,DAL,,,,,,PG/SG
125997-157843,SF/SG,Ziaire,Ziaire Williams,Williams,17.443750381469727,32,4200,BKN@LAC,BKN,LAC,,,,,,SG/SF
125997-157848,SF/PF,Herbert,Herbert Jones,Jones,21.6374994913737,24,4200,NO@SA,NO,SA,,,,,,SF/PF
125997-173747,SF/PF,Simone,Simone Fontecchio,Fontecchio,15.641859897347384,43,4200,MIA@PHO,MIA,PHO,,,,,,SF/PF
125997-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.154838315902218,31,4200,TOR@OKC,OKC,TOR,,,,,,PF/C
125997-228110,PG,Nolan,Nolan Traore,Traore,12.178261134935463,23,4100,BKN@LAC,BKN,LAC,O,Illness,,,,PG
125997-85305,PF,Kenrich,Kenrich Williams,Williams,13.88076899601863,26,4100,TOR@OKC,OKC,TOR,,,,,,PF
125997-171672,SG,AJ,AJ Green,Green,17.714999389648437,40,4100,DAL@MIL,MIL,DAL,Q,Illness,,,,SG
125997-111273,SF/SG,Luguentz,Luguentz Dort,Dort,18.127777099609375,36,4100,TOR@OKC,OKC,TOR,,,,,,SG/SF
125997-203729,C,Yves,Yves Missi,Missi,18.056410569411057,39,4100,NO@SA,NO,SA,,,,,,C
125997-228114,PG,Kasparas,Kasparas Jakucionis,Jakucionis,10.105000305175782,20,4000,MIA@PHO,MIA,PHO,,,,,,PG
125997-171792,PF,Nikola,Nikola Jovic,Jovic,18.385714285714286,35,4000,MIA@PHO,MIA,PHO,,,,,,PF
125997-145330,SF/SG,Isaiah,Isaiah Joe,Joe,15.772972313133446,37,4000,TOR@OKC,OKC,TOR,,,,,,SG/SF
125997-110315,SF/SG,Terance,Terance Mann,Mann,19.23421116879112,38,4000,BKN@LAC,BKN,LAC,,,,,,SG/SF
125997-161553,SG,Dru,Dru Smith,Smith,17.617777506510418,45,3900,MIA@PHO,MIA,PHO,,,,,,SG
125997-15946,PF/SF,Harrison,Harrison Barnes,Barnes,19.195555284288194,45,3900,NO@SA,SA,NO,,,,,,SF/PF
125997-228169,SG,Micah,Micah Peavy,Peavy,11.694871951372196,39,3900,NO@SA,NO,SA,,,,,,SG
125997-228722,PG,Ryan,Ryan Nembhard,Nembhard,16.300000739820074,33,3900,DAL@MIL,DAL,MIL,,,,,,PG
125997-158373,PG,Jose,Jose Alvarado,Alvarado,18.217142159598215,35,3900,NO@SA,NO,SA,Q,Oblique,,,,PG
125997-23981,SF/SG,Alex,Alex Caruso,Caruso,17.225000381469727,32,3900,TOR@OKC,OKC,TOR,O,Groin,,,,SG/SF
125997-171781,SG,Ochai,Ochai Agbaji,Agbaji,10.381578947368421,38,3800,TOR@OKC,TOR,OKC,,,,,,SG
125997-228107,SG/SF,Drake,Drake Powell,Powell,12.234375,32,3800,BKN@LAC,BKN,LAC,,,,,,SG/SF
125997-188434,SF,Gradey,Gradey Dick,Dick,12.051064349235372,47,3800,TOR@OKC,TOR,OKC,,,,,,SF
125997-203800,C,Branden,Branden Carlson,Carlson,10.646875381469727,32,3800,TOR@OKC,OKC,TOR,,,,,,C
125997-228157,SF/SG,Kobe,Kobe Sanders,Sanders,12.769444783528646,36,3800,BKN@LAC,LAC,BKN,,,,,,SG/SF
125997-233063,C,Moussa,Moussa Cisse,Cisse,13.484615619365986,26,3800,DAL@MIL,DAL,MIL,O,Illness,,,,C
125997-113267,SF,Caleb,Caleb Martin,Martin,9.128205128205128,39,3800,DAL@MIL,DAL,MIL,,,,,,SF
125997-9621,C,Brook,Brook Lopez,Lopez,14.297297297297296,37,3800,BKN@LAC,LAC,BKN,,,,,,C
125997-171785,SG,Bryce,Bryce McGowens,McGowens,13.682758199757544,29,3700,NO@SA,NO,SA,,,,,,SG
125997-194829,PF,Pete,Pete Nance,Nance,6.2928570338657925,14,3700,DAL@MIL,MIL,DAL,,,,,,PF
125997-171793,C,Karlo,Karlo Matkovic,Matkovic,12.405881993910846,34,3700,NO@SA,NO,SA,,,,,,C
125997-228121,C,Yanic Konan,Yanic Konan Niederhauser,Niederhauser,7.808333079020183,24,3700,BKN@LAC,LAC,BKN,,,,,,C
125997-203809,SG,Cam,Cam Christie,Christie,7.341379099878772,29,3700,BKN@LAC,LAC,BKN,,,,,,SG
125997-9809,SF,Nicolas,Nicolas Batum,Batum,11.930232558139535,43,3700,BKN@LAC,LAC,BKN,,,,,,SF
125997-171679,PG,Jamaree,Jamaree Bouyea,Bouyea,15.331578304893092,19,3700,MIA@PHO,PHO,MIA,,,,,,PG
125997-58312,PG,D'Angelo,D'Angelo Russell,Russell,18.7000004695012,26,3700,DAL@MIL,DAL,MIL,,,,,,PG
125997-203727,SG,Ja'Kobe,Ja'Kobe Walter,Walter,12.529729894689611,37,3700,TOR@OKC,TOR,OKC,Q,Hip,,,,SG
125997-203724,PF/SF,Ryan,Ryan Dunn,Dunn,17.5,38,3700,MIA@PHO,PHO,MIA,,,,,,SF/PF
125997-171753,SG/SF,Tyrese,Tyrese Martin,Martin,15.502940458409926,34,3700,BKN@LAC,BKN,LAC,,,,,,SG/SF
125997-188418,SF,Kobe,Kobe Brown,Brown,6.814285823277065,28,3600,BKN@LAC,LAC,BKN,,,,,,SF
125997-188421,SG,Jordan,Jordan Hawkins,Hawkins,8.182856968470983,35,3600,NO@SA,NO,SA,,,,,,SG
125997-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,8.539285932268415,28,3600,NO@SA,SA,NO,,,,,,PF/C
125997-171791,SG,Jaden,Jaden Hardy,Hardy,9.803225609564013,31,3600,DAL@MIL,DAL,MIL,,,,,,SG
125997-228108,PG,Ben,Ben Saraf,Saraf,12.40000025431315,12,3600,BKN@LAC,BKN,LAC,,,,,,PG
125997-171795,PF,Ousmane,Ousmane Dieng,Dieng,8.136363636363637,22,3600,TOR@OKC,OKC,TOR,,,,,,PF
125997-55060,SG/SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,15.981249809265137,16,3600,BKN@LAC,LAC,BKN,O,Hamstring,,,,SG/SF
125997-203799,C,Jonathan,Jonathan Mogbo,Mogbo,5.1200000762939455,20,3600,TOR@OKC,TOR,OKC,,,,,,C
125997-188442,SF,Jalen,Jalen Wilson,Wilson,8,29,3600,BKN@LAC,BKN,LAC,,,,,,SF
125997-228125,SF,Carter,Carter Bryant,Bryant,5.414285714285715,35,3600,NO@SA,SA,NO,,,,,,SF
125997-231474,SF,Myron,Myron Gardner,Gardner,8.444444444444445,18,3600,MIA@PHO,MIA,PHO,,,,,,SF
125997-157830,C,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,12.05000027743253,22,3600,DAL@MIL,DAL,MIL,,,,,,C
125997-111492,SF,Amir,Amir Coffey,Coffey,3.769230769230769,26,3600,DAL@MIL,MIL,DAL,,,,,,SF
125997-84695,SF,Gary,Gary Trent,Trent,13.582499694824218,40,3600,DAL@MIL,MIL,DAL,P,Illness,,,,SF
125997-24544,SG,Gary,Gary Harris,Harris,8.03529447667739,34,3600,DAL@MIL,MIL,DAL,,,,,,SG
125997-203763,PG,Nikola,Nikola Topic,Topic,,0,3600,TOR@OKC,OKC,TOR,O,Groin,,,,PG
125997-171768,PG,TyTy,TyTy Washington,Washington,14.350000381469727,2,3600,BKN@LAC,LAC,BKN,,,,,,PG
125997-171783,PF,E.J.,E.J. Liddell,Liddell,3.0999999046325684,8,3500,BKN@LAC,BKN,LAC,,,,,,PF
125997-180484,SG,Stanley,Stanley Umude,Umude,2.972727342085405,22,3500,NO@SA,SA,NO,,,,,,SG
125997-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,49.973331705729166,30,3500,DAL@MIL,MIL,DAL,O,Calf,,,,PF
125997-188425,C,Dereck,Dereck Lively,Lively,18.41428484235491,7,3500,DAL@MIL,DAL,MIL,O,Foot,,,,C
125997-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,3.9071429116385326,14,3500,DAL@MIL,MIL,DAL,,,,,,SF
125997-55055,PG,Dante,Dante Exum,Exum,16.027273004705254,22,3500,DAL@MIL,DAL,MIL,O,Knee,,,,PG
125997-203793,SF,Harrison,Harrison Ingram,Ingram,2.866666793823242,3,3500,NO@SA,SA,NO,,,,,,SF
125997-228112,PF,Thomas,Thomas Sorber,Sorber,,0,3500,TOR@OKC,OKC,TOR,O,Knee,,,,PF
125997-23572,SF,Taurean,Taurean Prince,Prince,11.949999809265137,8,3500,DAL@MIL,MIL,DAL,O,Neck,,,,SF
125997-160022,SG,A.J.,A.J. Lawson,Lawson,8.809091047807174,11,3500,TOR@OKC,TOR,OKC,,,,,,SG
125997-203803,SF,Keshad,Keshad Johnson,Johnson,6.342105263157895,19,3500,MIA@PHO,MIA,PHO,,,,,,SF
125997-228130,C,Khaman,Khaman Maluach,Maluach,3.5611110263400607,18,3500,MIA@PHO,PHO,MIA,,,,,,C
125997-188464,SG,Andre,Andre Jackson,Jackson,5,19,3500,DAL@MIL,MIL,DAL,,,,,,SG
125997-228155,SG,Alijah,Alijah Martin,Martin,7.740000152587891,10,3500,TOR@OKC,TOR,OKC,,,,,,SG
125997-228156,SF,Brooks,Brooks Barnhizer,Barnhizer,4.726086823836617,23,3500,TOR@OKC,OKC,TOR,,,,,,SF
125997-11074,SG,Garrett,Garrett Temple,Temple,1.9833332697550456,12,3500,TOR@OKC,TOR,OKC,,,,,,SG
125997-172097,PG,Tyson,Tyson Etienne,Etienne,1.5625,8,3500,BKN@LAC,BKN,LAC,,,,,,PG
125997-228175,C,Vladislav,Vladislav Goldin,Goldin,1.5,1,3500,MIA@PHO,MIA,PHO,,,,,,C
125997-228173,PF,Rasheer,Rasheer Fleming,Fleming,5.708333333333333,24,3500,MIA@PHO,PHO,MIA,,,,,,PF
125997-228172,SG,Koby,Koby Brea,Brea,4.099999904632568,2,3500,MIA@PHO,PHO,MIA,,,,,,SG
125997-228178,C,Hunter,Hunter Dickinson,Dickinson,3,1,3500,NO@SA,NO,SA,,,,,,C
125997-228176,PG,Miles,Miles Kelly,Kelly,5.988889058430989,9,3500,DAL@MIL,DAL,MIL,,,,,,PG
125997-204374,SF,David,David Jones Garcia,Jones Garcia,8.236363497647373,11,3500,NO@SA,SA,NO,Q,Undisclosed,,,,SF
125997-228181,PG,Chucky,Chucky Hepburn,Hepburn,3.0999999046325684,2,3500,TOR@OKC,TOR,OKC,O,Knee,,,,PG
125997-9561,C,DeAndre,DeAndre Jordan,Jordan,10,2,3500,NO@SA,NO,SA,,,,,,C
125997-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,5.384210686934622,19,3500,NO@SA,SA,NO,,,,,,PG
125997-233066,SF,Chaney,Chaney Johnson,Johnson,,0,3500,BKN@LAC,BKN,LAC,,,,,,SF
125997-157810,PF,Isaiah,Isaiah Livers,Livers,6.91739156971807,23,3500,MIA@PHO,PHO,MIA,,,,,,PF
125997-213367,SF,Jamison,Jamison Battle,Battle,6.123529322007123,34,3500,TOR@OKC,TOR,OKC,,,,,,SF
125997-157825,C,Jericho,Jericho Sims,Sims,8.293548583984375,31,3500,DAL@MIL,MIL,DAL,,,,,,C
125997-233093,SG,Chris,Chris Youngblood,Youngblood,3.5620690707502694,29,3500,TOR@OKC,OKC,TOR,,,,,,SG
125997-102025,SF,Haywood,Haywood Highsmith,Highsmith,16.439999389648438,80,3500,BKN@LAC,BKN,LAC,O,Knee,,,,SF
125997-15755,C/PF,Anthony,Anthony Davis,Davis,44.01000061035156,20,3500,DAL@MIL,DAL,MIL,O,Finger,,,,PF/C
125997-66968,SF/PF,Derrick,Derrick Jones,Jones,19.941176470588236,17,3500,BKN@LAC,LAC,BKN,O,Knee,,,,SF/PF
125997-204448,SG,Trey,Trey Alexander,Alexander,6.259999847412109,5,3500,NO@SA,NO,SA,,,,,,SG
125997-145318,C,Nick,Nick Richards,Richards,8.542857033865792,28,3500,MIA@PHO,PHO,MIA,,,,,,C
125997-14505,C,Bismack,Bismack Biyombo,Biyombo,2.8090908744118432,11,3500,NO@SA,SA,NO,,,,,,C
125997-213178,PG,Jahmir,Jahmir Young,Young,3.8799999237060545,5,3500,MIA@PHO,MIA,PHO,,,,,,PG
125997-233146,SF,Alex,Alex Antetokounmpo,Antetokounmpo,,0,3500,DAL@MIL,MIL,DAL,,,,,,SF
125997-40637,SF,Nigel,Nigel Hayes-Davis,Hayes-Davis,4.1434783935546875,23,3500,MIA@PHO,PHO,MIA,,,,,,SF
125997-58576,C,Kevon,Kevon Looney,Looney,13.052940817440257,17,3500,NO@SA,NO,SA,,,,,,C
125997-165854,SG,Lindy,Lindy Waters,Waters,4.026922959547776,26,3500,NO@SA,SA,NO,,,,,,SG
125997-171749,PF,Jeremy,Jeremy Sochan,Sochan,9.911111337167245,27,3500,NO@SA,SA,NO,,,,,,PF
125997-15595,SG/SF,Bradley,Bradley Beal,Beal,11.666666666666666,6,3500,BKN@LAC,LAC,BKN,O,Hip,,,,SG/SF
125997-171773,PF,Patrick,Patrick Baldwin,Baldwin,2,1,3500,BKN@LAC,LAC,BKN,,,,,,PF
