Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125687-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,28.8375,40,6600,MIN@SA,MIN,SA,,,,,,SF/PF
125687-110995,C/PF,Naz,Naz Reid,Reid,29.80476306733631,42,6500,MIN@SA,MIN,SA,,,,,,PF/C
125687-203714,C,Donovan,Donovan Clingan,Clingan,30.87894801089638,38,6500,LAL@POR,POR,LAL,,,,,,C
125687-40203,C,Rudy,Rudy Gobert,Gobert,32.9365859613186,41,6400,MIN@SA,MIN,SA,Q,Hip,,,,C
125687-188426,SF/SG,Ausar,Ausar Thompson,Thompson,27.417142159598214,35,6300,IND@DET,DET,IND,P,Heel,,,,SG/SF
125687-171668,PG/SG,Collin,Collin Gillespie,Gillespie,28.91707257526677,41,6300,PHO@NY,PHO,NY,,,,,,PG/SG
125687-9663,PG,Jrue,Jrue Holiday,Holiday,35.16000162760417,15,6300,LAL@POR,POR,LAL,Q,Calf,,,,PG
125687-203722,SF/SG,Kyshawn,Kyshawn George,George,31.374192760836692,31,6300,WAS@DEN,WAS,DEN,,,,,,SG/SF
125687-19067,SG/PG,CJ,CJ McCollum,McCollum,29.581578304893092,38,6200,BOS@ATL,ATL,BOS,,,,,,PG/SG
125687-145333,SF/PF,Aaron,Aaron Nesmith,Nesmith,25.386363636363637,22,6200,IND@DET,IND,DET,O,Rest,,,,SF/PF
125687-84711,SG/SF,Grayson,Grayson Allen,Allen,29.320833841959637,24,6100,PHO@NY,PHO,NY,,,,,,SG/SF
125687-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,30.98378444362331,37,6100,OKC@MIA,MIA,OKC,,,,,,SF/PF
125687-23831,PF/SF,Jerami,Jerami Grant,Grant,30.53333423755787,27,6000,LAL@POR,POR,LAL,Q,Achilles,,,,SF/PF
125687-60233,SF/SG,Dillon,Dillon Brooks,Brooks,29.194285365513394,35,6000,PHO@NY,PHO,NY,,,,,,SG/SF
125687-80825,C,Isaiah,Isaiah Hartenstein,Hartenstein,31.6374994913737,24,6000,OKC@MIA,OKC,MIA,O,Calf,,,,C
125687-188447,SF/PF,Toumani,Toumani Camara,Camara,25.285714285714285,42,5900,LAL@POR,POR,LAL,,,,,,SF/PF
125687-171786,C,Mark,Mark Williams,Williams,29.030554877387154,36,5900,PHO@NY,PHO,NY,,,,,,C
125687-84673,C,Deandre,Deandre Ayton,Ayton,29.26571568080357,35,5800,LAL@POR,LAL,POR,Q,Knee,,,,C
125687-15860,PF/C,Draymond,Draymond Green,Green,25.47714320591518,35,5800,CHA@GS,GS,CHA,,,,,,PF/C
125687-228180,SG/PG,Caleb,Caleb Love,Love,18.723528693704043,34,5700,LAL@POR,POR,LAL,,,,,,PG/SG
125687-203808,PG/SG,Ajay,Ajay Mitchell,Mitchell,27.675,40,5600,OKC@MIA,OKC,MIA,,,,,,PG/SG
125687-171757,PF/SF,Jake,Jake LaRavia,LaRavia,22.205128205128204,39,5600,LAL@POR,LAL,POR,,,,,,SF/PF
125687-145307,C/PF,Isaiah,Isaiah Stewart,Stewart,24.291428920200893,35,5600,IND@DET,DET,IND,,,,,,PF/C
125687-188416,SF/PF,Bilal,Bilal Coulibaly,Coulibaly,24.9360009765625,25,5500,WAS@DEN,WAS,DEN,O,Back,,,,SF/PF
125687-188422,SF/PF,Jaime,Jaime Jaquez,Jaquez,29.81081081081081,37,5500,OKC@MIA,MIA,OKC,O,Knee,,,,SF/PF
125687-171746,SG/SF,Bennedict,Bennedict Mathurin,Mathurin,27.76666768391927,24,5500,IND@DET,IND,DET,O,Thumb,,,,SG/SF
125687-171765,C,Moussa,Moussa Diabate,Diabate,24.805262515419408,38,5500,CHA@GS,CHA,GS,O,Hamstring,,,,C
125687-172098,SG/SF,Julian,Julian Champagnie,Champagnie,23.848780190072407,41,5400,MIN@SA,SA,MIN,,,,,,SG/SF
125687-188458,PG/SG,Jalen,Jalen Pickett,Pickett,13.01923076923077,26,5300,WAS@DEN,DEN,WAS,,,,,,PG/SG
125687-157811,C,Neemias,Neemias Queta,Queta,27.336843390213815,38,5300,BOS@ATL,BOS,ATL,,,,,,C
125687-14518,PF/SF,Tobias,Tobias Harris,Harris,24.995834350585938,24,5300,IND@DET,DET,IND,,,,,,SF/PF
125687-203730,C/PF,Kel'el,Kel'el Ware,Ware,29.448781083269818,41,5300,OKC@MIA,MIA,OKC,,,,,,PF/C
125687-157824,PG/SG,Miles,Miles McBride,McBride,21.980000813802082,30,5200,PHO@NY,NY,PHO,,,,,,PG/SG
125687-158855,SF/PF,Justin,Justin Champagnie,Champagnie,18.62631546823602,38,5200,WAS@DEN,WAS,DEN,,,,,,SF/PF
125687-63122,C/PF,Kristaps,Kristaps Porzingis,Porzingis,31.847060259650736,17,5200,BOS@ATL,ATL,BOS,O,Achilles,,,,PF/C
125687-18338,SF/PF,Royce,Royce O'Neale,O'Neale,24.146341463414632,41,5200,PHO@NY,PHO,NY,,,,,,SF/PF
125687-228118,SG/PG,Tre,Tre Johnson,Johnson,20.536364006273676,33,5100,WAS@DEN,WAS,DEN,,,,,,PG/SG
125687-18393,PG,T.J.,T.J. McConnell,McConnell,23.126666259765624,30,5100,IND@DET,IND,DET,O,Knee,,,,PG
125687-23670,SG/SF,Marcus,Marcus Smart,Smart,21.35999959309896,30,5000,LAL@POR,LAL,POR,,,,,,SG/SF
125687-157812,PG,Davion,Davion Mitchell,Mitchell,25.271052310341283,38,5000,OKC@MIA,MIA,OKC,O,Shoulder,,,,PG
125687-157907,SG/PG,Jalen,Jalen Green,Green,22.899999618530273,2,5000,PHO@NY,PHO,NY,O,Hamstring,,,,PG/SG
125687-203721,PG,Bub,Bub Carrington,Carrington,20.952499389648438,40,5000,WAS@DEN,WAS,DEN,,,,,,PG
125687-188433,SG/PG,Brandin,Brandin Podziemski,Podziemski,24.261904761904763,42,4900,CHA@GS,GS,CHA,,,,,,PG/SG
125687-84667,SG/PG,Collin,Collin Sexton,Sexton,23.915624618530273,32,4900,CHA@GS,CHA,GS,,,,,,PG/SG
125687-84679,C,Marvin,Marvin Bagley,Bagley,21.38235294117647,34,4900,WAS@DEN,WAS,DEN,,,,,,C
125687-159097,C,Jay,Jay Huff,Huff,22.445238385881698,42,4900,IND@DET,IND,DET,,,,,,C
125687-41083,C,Luke,Luke Kornet,Kornet,23.915151885061555,33,4800,MIN@SA,SA,MIN,,,,,,C
125687-157834,PG,Bones,Bones Hyland,Hyland,13.666666666666666,33,4800,MIN@SA,MIN,SA,,,,,,PG
125687-84717,SG/PG,Anfernee,Anfernee Simons,Simons,21.35,40,4800,BOS@ATL,BOS,ATL,,,,,,PG/SG
125687-110347,SF/PF,Keldon,Keldon Johnson,Johnson,24.25609756097561,41,4800,MIN@SA,SA,MIN,,,,,,SF/PF
125687-15846,SF/SG,Tim,Tim Hardaway,Hardaway,20.175,40,4800,WAS@DEN,DEN,WAS,,,,,,SG/SF
125687-203812,PG/SG,Daniss,Daniss Jenkins,Jenkins,16.231250762939453,32,4700,IND@DET,DET,IND,,,,,,PG/SG
125687-84703,PG/SG,De'Anthony,De'Anthony Melton,Melton,20.55294081744026,17,4700,CHA@GS,GS,CHA,,,,,,PG/SG
125687-160174,SG/SF,Jordan,Jordan Goodwin,Goodwin,21.68684146278783,38,4700,PHO@NY,PHO,NY,,,,,,SG/SF
125687-145324,SF/SG,Devin,Devin Vassell,Vassell,26.634374618530273,32,4700,MIN@SA,SA,MIN,O,Thigh,,,,SG/SF
125687-171744,SG/SF,Christian,Christian Braun,Braun,20.307141985212052,14,4600,WAS@DEN,DEN,WAS,O,Ankle,,,,SG/SF
125687-228126,SG/PG,Dylan,Dylan Harper,Harper,21.590322186869958,31,4600,MIN@SA,SA,MIN,,,,,,PG/SG
125687-84708,C,Robert,Robert Williams,Williams,19.99310302734375,29,4500,LAL@POR,POR,LAL,,,,,,C
125687-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,19.47931118669181,29,4400,OKC@MIA,OKC,MIA,,,,,,SF/PF
125687-145329,C,Paul,Paul Reed,Reed,16.526666259765626,30,4400,IND@DET,DET,IND,P,Personal,,,,C
125687-84709,C,Mitchell,Mitchell Robinson,Robinson,22.53214372907366,28,4300,PHO@NY,NY,PHO,,,,,,C
125687-16261,SG/SF,Khris,Khris Middleton,Middleton,20.703703703703702,27,4300,WAS@DEN,WAS,DEN,,,,,,SG/SF
125687-203773,SF,Johnny,Johnny Furphy,Furphy,12.558333079020182,24,4300,IND@DET,IND,DET,,,,,,SF
125687-203780,PF/C,Oso,Oso Ighodaro,Ighodaro,16.782926233803355,41,4200,PHO@NY,PHO,NY,,,,,,PF/C
125687-203802,SG,Pelle,Pelle Larsson,Larsson,18.38787841796875,33,4200,OKC@MIA,MIA,OKC,,,,,,SG
125687-110316,SF/PF,Cameron,Cameron Johnson,Johnson,21.214285714285715,28,4200,WAS@DEN,DEN,WAS,O,Knee,,,,SF/PF
125687-171792,PF,Nikola,Nikola Jovic,Jovic,18.89000040690104,30,4200,OKC@MIA,MIA,OKC,Q,Illness,,,,PF
125687-228147,C,Ryan,Ryan Kalkbrenner,Kalkbrenner,22.858621531519397,29,4200,CHA@GS,CHA,GS,,,,,,C
125687-203767,SF/PF,Zaccharie,Zaccharie Risacher,Risacher,20.66111077202691,36,4200,BOS@ATL,ATL,BOS,O,Knee,,,,SF/PF
125687-188454,PF/C,Mouhamed,Mouhamed Gueye,Gueye,14.060975609756097,41,4100,BOS@ATL,ATL,BOS,,,,,,PF/C
125687-157802,SF/SG,Moses,Moses Moody,Moody,20.08000030517578,40,4100,CHA@GS,GS,CHA,,,,,,SG/SF
125687-158854,SF/PF,Sam,Sam Hauser,Hauser,16.328204815204327,39,4100,BOS@ATL,BOS,ATL,,,,,,SF/PF
125687-85137,SG/SF,Duncan,Duncan Robinson,Robinson,20.537838497677363,37,4100,IND@DET,DET,IND,,,,,,SG/SF
125687-111273,SF/SG,Luguentz,Luguentz Dort,Dort,18.090625762939453,32,4100,OKC@MIA,OKC,MIA,,,,,,SG/SF
125687-84694,SF/SG,Bruce,Bruce Brown,Brown,17.91707257526677,41,4100,WAS@DEN,DEN,WAS,P,Knee,,,,SG/SF
125687-228114,PG,Kasparas,Kasparas Jakucionis,Jakucionis,9.686666870117188,15,4100,OKC@MIA,MIA,OKC,,,,,,PG
125687-145305,PF/C,Zeke,Zeke Nnaji,Nnaji,10.114286150251116,28,4100,WAS@DEN,DEN,WAS,,,,,,PF/C
125687-188457,SF/SG,Jordan,Jordan Walsh,Walsh,17.02571498325893,35,4000,BOS@ATL,BOS,ATL,,,,,,SG/SF
125687-157807,C,Luka,Luka Garza,Garza,16.431249618530273,32,4000,BOS@ATL,BOS,ATL,,,,,,C
125687-145540,SG/SF,Vit,Vit Krejci,Krejci,18.03333302033253,39,4000,BOS@ATL,ATL,BOS,,,,,,SG/SF
125687-14503,C,Jonas,Jonas Valanciunas,Valanciunas,17.281817811908144,33,4000,WAS@DEN,DEN,WAS,O,Calf,,,,C
125687-207562,SF/PF,Spencer,Spencer Jones,Jones,14.161110772026909,36,4000,WAS@DEN,DEN,WAS,,,,,,SF/PF
125687-23981,SF/SG,Alex,Alex Caruso,Caruso,17.50666707356771,30,4000,OKC@MIA,OKC,MIA,,,,,,SG/SF
125687-188409,PF/C,Jarace,Jarace Walker,Walker,18.319048200334823,42,4000,IND@DET,IND,DET,,,,,,PF/C
125687-188415,SG/PG,Cason,Cason Wallace,Wallace,20.33000030517578,40,4000,OKC@MIA,OKC,MIA,,,,,,PG/SG
125687-188428,PG,Scoot,Scoot Henderson,Henderson,24.895454175544508,66,3900,LAL@POR,POR,LAL,O,Hamstring,,,,PG
125687-188451,C,Tristan,Tristan Vukcevic,Vukcevic,12.990000406901041,30,3900,WAS@DEN,WAS,DEN,O,Knee,,,,C
125687-112709,SF,Javonte,Javonte Green,Green,16.348717322716347,39,3900,IND@DET,DET,IND,,,,,,SF
125687-15946,PF/SF,Harrison,Harrison Barnes,Barnes,19.717073766196645,41,3900,MIN@SA,SA,MIN,,,,,,SF/PF
125687-20640,SG/PG,Jordan,Jordan Clarkson,Clarkson,14.951219512195122,41,3900,PHO@NY,NY,PHO,,,,,,PG/SG
125687-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.803571428571427,28,3900,OKC@MIA,OKC,MIA,,,,,,PF/C
125687-9453,C,Al,Al Horford,Horford,20.030435313349184,23,3900,CHA@GS,GS,CHA,,,,,,C
125687-84721,PF/C,Jarred,Jarred Vanderbilt,Vanderbilt,15.396666463216146,30,3900,LAL@POR,LAL,POR,,,,,,PF/C
125687-110349,SF/PF,Rui,Rui Hachimura,Hachimura,19.344827586206897,29,3900,LAL@POR,LAL,POR,,,,,,SF/PF
125687-228148,SF/SG,Sion,Sion James,James,15.88048720941311,41,3900,CHA@GS,CHA,GS,,,,,,SG/SF
125687-9575,PG,Mike,Mike Conley,Conley,13.302777608235678,36,3900,MIN@SA,MIN,SA,,,,,,PG
125687-203762,PF/SF,Ronald,Ronald Holland,Holland,19.42432465424409,37,3900,IND@DET,DET,IND,,,,,,SF/PF
125687-203789,PG,Tyler,Tyler Kolek,Kolek,12.377777947319878,36,3800,PHO@NY,NY,PHO,,,,,,PG
125687-203795,C,Quinten,Quinten Post,Post,16.792856852213543,42,3800,CHA@GS,GS,CHA,,,,,,C
125687-188446,SF/SG,Sidy,Sidy Cissoko,Cissoko,12.600000329919764,37,3800,LAL@POR,POR,LAL,,,,,,SG/SF
125687-188453,SG,Jaylen,Jaylen Clark,Clark,9.958974202473959,39,3800,MIN@SA,MIN,SA,,,,,,SG
125687-188456,SG,Rayan,Rayan Rupert,Rupert,6.908571515764509,35,3800,LAL@POR,POR,LAL,,,,,,SG
125687-179762,SG,Quenton,Quenton Jackson,Jackson,14.084210847553454,19,3800,IND@DET,IND,DET,,,,,,SG
125687-157827,C,Isaiah,Isaiah Jackson,Jackson,19.144828007139008,29,3800,IND@DET,IND,DET,Q,Concussion,,,,C
