Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Payton Pritchard (41831165),Payton Pritchard,41831165,PG/G/UTIL,6900,BOS@HOU 02/04/2026 08:00PM ET,BOS,32.76
SF,RJ Barrett (41831206),RJ Barrett,41831206,SF/F/UTIL,6300,MIN@TOR 02/04/2026 07:30PM ET,TOR,32.74
SG/SF,Josh Hart (41831151),Josh Hart,41831151,SG/SF/F/G/UTIL,7100,DEN@NYK 02/04/2026 07:00PM ET,NYK,32.72
SF,Mikal Bridges (41831203),Mikal Bridges,41831203,SF/F/UTIL,6400,DEN@NYK 02/04/2026 07:00PM ET,NYK,32.5
PF,OG Anunoby (41831175),OG Anunoby,41831175,PF/F/UTIL,6800,DEN@NYK 02/04/2026 07:00PM ET,NYK,32.2
C,Rudy Gobert (41831185),Rudy Gobert,41831185,C/UTIL,6600,MIN@TOR 02/04/2026 07:30PM ET,MIN,32.2
SF/PF,DeMar DeRozan (41831130),DeMar DeRozan,41831130,SF/PF/F/UTIL,7600,MEM@SAC 02/04/2026 10:00PM ET,SAC,31.83
C,Aaron Gordon (41831142),Aaron Gordon,41831142,C/UTIL,7300,DEN@NYK 02/04/2026 07:00PM ET,DEN,31.48
C,Derik Queen (41831201),Derik Queen,41831201,C/UTIL,6400,NOP@MIL 02/04/2026 08:00PM ET,NOP,31.14
C,Isaiah Hartenstein (41831263),Isaiah Hartenstein,41831263,C/UTIL,5500,OKC@SAS 02/04/2026 09:30PM ET,OKC,31.12
PF,Jabari Smith Jr. (41831178),Jabari Smith Jr.,41831178,PF/F/UTIL,6700,BOS@HOU 02/04/2026 08:00PM ET,HOU,30.79
PF/C,Naz Reid (41831190),Naz Reid,41831190,PF/C/F/UTIL,6500,MIN@TOR 02/04/2026 07:30PM ET,MIN,30.72
C,Jarrett Allen (41831168),Jarrett Allen,41831168,C/UTIL,6900,CLE@LAC 02/04/2026 10:30PM ET,CLE,30.54
PF/C,Santi Aldama (41831216),Santi Aldama,41831216,PF/C/F/UTIL,6100,MEM@SAC 02/04/2026 10:00PM ET,MEM,30.35
PF,Keegan Murray (41831244),Keegan Murray,41831244,PF/F/UTIL,5800,MEM@SAC 02/04/2026 10:00PM ET,SAC,30.32
SF/PF,Saddiq Bey (41831194),Saddiq Bey,41831194,SF/PF/F/UTIL,6500,NOP@MIL 02/04/2026 08:00PM ET,NOP,30.02
PG,Donte DiVincenzo (41831223),Donte DiVincenzo,41831223,PG/G/UTIL,6000,MIN@TOR 02/04/2026 07:30PM ET,MIN,29.95
SG,Zach LaVine (41831162),Zach LaVine,41831162,SG/G/UTIL,7000,MEM@SAC 02/04/2026 10:00PM ET,SAC,28.98
SF,Jaden McDaniels (41831211),Jaden McDaniels,41831211,SF/F/UTIL,6200,MIN@TOR 02/04/2026 07:30PM ET,MIN,28.71
SF/PF,Peyton Watson (41831147),Peyton Watson,41831147,SF/PF/F/UTIL,7200,DEN@NYK 02/04/2026 07:00PM ET,DEN,28.44
SG,Cedric Coward (41831288),Cedric Coward,41831288,SG/G/UTIL,5200,MEM@SAC 02/04/2026 10:00PM ET,MEM,27.91
SF,Jaylon Tyson (41831187),Jaylon Tyson,41831187,SF/F/UTIL,6600,CLE@LAC 02/04/2026 10:30PM ET,CLE,27.58
C,Myles Turner (41831214),Myles Turner,41831214,C/UTIL,6200,NOP@MIL 02/04/2026 08:00PM ET,MIL,27.41
PG,Ajay Mitchell (41831293),Ajay Mitchell,41831293,PG/G/UTIL,5100,OKC@SAS 02/04/2026 09:30PM ET,OKC,27.19
C,Neemias Queta (41831247),Neemias Queta,41831247,C/UTIL,5600,BOS@HOU 02/04/2026 08:00PM ET,BOS,26.59
SG,Tari Eason (41831198),Tari Eason,41831198,SG/G/UTIL,6500,BOS@HOU 02/04/2026 08:00PM ET,HOU,26.38
SF,Devin Vassell (41831270),Devin Vassell,41831270,SF/F/UTIL,5400,OKC@SAS 02/04/2026 09:30PM ET,SAS,26.3
PF/C,Bobby Portis (41831126),Bobby Portis,41831126,PF/C/F/UTIL,7700,NOP@MIL 02/04/2026 08:00PM ET,MIL,26.21
PG,Dennis Schroder (41831230),Dennis Schroder,41831230,PG/G/UTIL,5900,CLE@LAC 02/04/2026 10:30PM ET,CLE,26.18
PG/SG,Cam Spencer (41831233),Cam Spencer,41831233,PG/SG/G/UTIL,5800,MEM@SAC 02/04/2026 10:00PM ET,MEM,25.58
SF/PF,Kyle Kuzma (41831181),Kyle Kuzma,41831181,SF/PF/F/UTIL,6700,NOP@MIL 02/04/2026 08:00PM ET,MIL,25.14
PG/SG,Reed Sheppard (41831284),Reed Sheppard,41831284,PG/SG/G/UTIL,5200,BOS@HOU 02/04/2026 08:00PM ET,HOU,24.83
PG/SG,Jeremiah Fears (41831469),Jeremiah Fears,41831469,PG/SG/G/UTIL,3800,NOP@MIL 02/04/2026 08:00PM ET,NOP,24.79
PF/C,John Collins (41831249),John Collins,41831249,PF/C/F/UTIL,5600,CLE@LAC 02/04/2026 10:30PM ET,LAC,24.56
SF/PF,Keldon Johnson (41831280),Keldon Johnson,41831280,SF/PF/F/UTIL,5200,OKC@SAS 02/04/2026 09:30PM ET,SAS,24.53
C,Jakob Poeltl (41831378),Jakob Poeltl,41831378,C/UTIL,4500,MIN@TOR 02/04/2026 07:30PM ET,TOR,24.5
PF,Julian Champagnie (41831256),Julian Champagnie,41831256,PF/F/UTIL,5500,OKC@SAS 02/04/2026 09:30PM ET,SAS,24.46
SF/PF,De'Andre Hunter (41831336),De'Andre Hunter,41831336,SF/PF/F/UTIL,4800,MEM@SAC 02/04/2026 10:00PM ET,SAC,24.05
PG/SG,Jordan Poole (41831460),Jordan Poole,41831460,PG/SG/G/UTIL,3900,NOP@MIL 02/04/2026 08:00PM ET,NOP,23.7
C,Sandro Mamukelashvili (41831268),Sandro Mamukelashvili,41831268,C/UTIL,5400,MIN@TOR 02/04/2026 07:30PM ET,TOR,23.55
PG/SG,Miles McBride (41831273),Miles McBride,41831273,PG/SG/G/UTIL,5300,DEN@NYK 02/04/2026 07:00PM ET,NYK,23.44
SG/SF,Sam Merrill (41831327),Sam Merrill,41831327,SG/SF/F/G/UTIL,4900,CLE@LAC 02/04/2026 10:30PM ET,CLE,22.96
PG/SG,Dylan Harper (41831408),Dylan Harper,41831408,PG/SG/G/UTIL,4200,OKC@SAS 02/04/2026 09:30PM ET,SAS,22.33
C,Luke Kornet (41831437),Luke Kornet,41831437,C/UTIL,4000,OKC@SAS 02/04/2026 09:30PM ET,SAS,22.21
SG,Cameron Johnson (41831241),Cameron Johnson,41831241,SG/G/UTIL,5700,DEN@NYK 02/04/2026 07:00PM ET,DEN,22
SG/SF,Herbert Jones (41831365),Herbert Jones,41831365,SG/SF/F/G/UTIL,4600,NOP@MIL 02/04/2026 08:00PM ET,NOP,21.71
C,Mitchell Robinson (41831399),Mitchell Robinson,41831399,C/UTIL,4300,DEN@NYK 02/04/2026 07:00PM ET,NYK,21.7
SF/PF,Tim Hardaway Jr. (41831259),Tim Hardaway Jr.,41831259,SF/PF/F/UTIL,5500,DEN@NYK 02/04/2026 07:00PM ET,DEN,21.56
C,Steven Adams (41831661),Steven Adams,41831661,C/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,HOU,21.09
PG/SG,Malik Monk (41831374),Malik Monk,41831374,PG/SG/G/UTIL,4500,MEM@SAC 02/04/2026 10:00PM ET,SAC,21.06
C,Maxime Raynaud (41831319),Maxime Raynaud,41831319,C/UTIL,4900,MEM@SAC 02/04/2026 10:00PM ET,SAC,20.95
SF,Jaylen Wells (41831355),Jaylen Wells,41831355,SF/F/UTIL,4600,MEM@SAC 02/04/2026 10:00PM ET,MEM,20.95
SF/PF,Aaron Wiggins (41831237),Aaron Wiggins,41831237,SF/PF/F/UTIL,5700,OKC@SAS 02/04/2026 09:30PM ET,OKC,20.9
PF/C,Collin Murray-Boyles (41831226),Collin Murray-Boyles,41831226,PF/C/F/UTIL,6000,MIN@TOR 02/04/2026 07:30PM ET,TOR,20.31
PG,Jamal Shead (41831344),Jamal Shead,41831344,PG/G/UTIL,4700,MIN@TOR 02/04/2026 07:30PM ET,TOR,19.72
SG,Christian Braun (41831308),Christian Braun,41831308,SG/G/UTIL,5000,DEN@NYK 02/04/2026 07:00PM ET,DEN,19.55
PG/SG,Cason Wallace (41831332),Cason Wallace,41831332,PG/SG/G/UTIL,4800,OKC@SAS 02/04/2026 09:30PM ET,OKC,19.48
PF/C,Dylan Cardwell (41831401),Dylan Cardwell,41831401,PF/C/F/UTIL,4300,MEM@SAC 02/04/2026 10:00PM ET,SAC,19.48
PF,Harrison Barnes (41831484),Harrison Barnes,41831484,PF/F/UTIL,3700,OKC@SAS 02/04/2026 09:30PM ET,SAS,19.44
PG/SG,Kris Dunn (41831311),Kris Dunn,41831311,PG/SG/G/UTIL,4900,CLE@LAC 02/04/2026 10:30PM ET,LAC,19.35
C,Jonas Valanciunas (41831291),Jonas Valanciunas,41831291,C/UTIL,5200,DEN@NYK 02/04/2026 07:00PM ET,DEN,19.31
SF/PF,Derrick Jones Jr. (41831475),Derrick Jones Jr.,41831475,SF/PF/F/UTIL,3800,CLE@LAC 02/04/2026 10:30PM ET,LAC,19.31
SG,Luguentz Dort (41831321),Luguentz Dort,41831321,SG/G/UTIL,4900,OKC@SAS 02/04/2026 09:30PM ET,OKC,19.01
SF/PF,Sam Hauser (41831300),Sam Hauser,41831300,SF/PF/F/UTIL,5000,BOS@HOU 02/04/2026 08:00PM ET,BOS,18.91
PG/SG,AJ Green (41831358),AJ Green,41831358,PG/SG/G/UTIL,4600,NOP@MIL 02/04/2026 08:00PM ET,MIL,18.89
PF/C,Kyle Anderson (41831423),Kyle Anderson,41831423,PF/C/F/UTIL,4100,MEM@SAC 02/04/2026 10:00PM ET,MEM,18.75
PF,Precious Achiuwa (41831405),Precious Achiuwa,41831405,PF/F/UTIL,4200,MEM@SAC 02/04/2026 10:00PM ET,SAC,18.58
PG,Jose Alvarado (41831504),Jose Alvarado,41831504,PG/G/UTIL,3600,NOP@MIL 02/04/2026 08:00PM ET,NOP,18.34
PG/SF,Lonzo Ball (41831487),Lonzo Ball,41831487,PG/SF/F/G/UTIL,3700,CLE@LAC 02/04/2026 10:30PM ET,CLE,18.31
PG/SG,Bruce Brown (41831347),Bruce Brown,41831347,PG/SG/G/UTIL,4700,DEN@NYK 02/04/2026 07:00PM ET,DEN,18.01
PF/C,Jaylin Williams (41831304),Jaylin Williams,41831304,PF/C/F/UTIL,5000,OKC@SAS 02/04/2026 09:30PM ET,OKC,17.94
SG,Jordan Miller (41831277),Jordan Miller,41831277,SG/G/UTIL,5300,CLE@LAC 02/04/2026 10:30PM ET,LAC,17.7
C,Yves Missi (41831388),Yves Missi,41831388,C/UTIL,4400,NOP@MIL 02/04/2026 08:00PM ET,NOP,17.61
SG/SF,Kentavious Caldwell-Pope (41831427),Kentavious Caldwell-Pope,41831427,SG/SF/F/G/UTIL,4000,MEM@SAC 02/04/2026 10:00PM ET,MEM,17.35
SG,Isaiah Joe (41831362),Isaiah Joe,41831362,SG/G/UTIL,4600,OKC@SAS 02/04/2026 09:30PM ET,OKC,17.23
PG,Craig Porter Jr. (41831385),Craig Porter Jr.,41831385,PG/G/UTIL,4400,CLE@LAC 02/04/2026 10:30PM ET,CLE,17.17
PG/SF,Bogdan Bogdanovic (41831530),Bogdan Bogdanovic,41831530,PG/SF/F/G/UTIL,3500,CLE@LAC 02/04/2026 10:30PM ET,LAC,16.91
C,Luka Garza (41831421),Luka Garza,41831421,C/UTIL,4100,BOS@HOU 02/04/2026 08:00PM ET,BOS,16.83
SG/SF,Alex Caruso (41831412),Alex Caruso,41831412,SG/SF/F/G/UTIL,4200,OKC@SAS 02/04/2026 09:30PM ET,OKC,16.33
SF/PF,Dean Wade (41831370),Dean Wade,41831370,SF/PF/F/UTIL,4500,CLE@LAC 02/04/2026 10:30PM ET,CLE,16.18
PG/SG,Cole Anthony (41831439),Cole Anthony,41831439,PG/SG/G/UTIL,4000,NOP@MIL 02/04/2026 08:00PM ET,MIL,16.14
SF/PF,Gregory Jackson (41831296),Gregory Jackson,41831296,SF/PF/F/UTIL,5100,MEM@SAC 02/04/2026 10:00PM ET,MEM,16.11
SG/SF,Landry Shamet (41831443),Landry Shamet,41831443,SG/SF/F/G/UTIL,4000,DEN@NYK 02/04/2026 07:00PM ET,NYK,15.94
PG/SG,Walter Clayton Jr. (41831390),Walter Clayton Jr.,41831390,PG/SG/G/UTIL,4300,MEM@SAC 02/04/2026 10:00PM ET,MEM,15.47
SG/SF,Jordan Clarkson (41831573),Jordan Clarkson,41831573,SG/SF/F/G/UTIL,3200,DEN@NYK 02/04/2026 07:00PM ET,NYK,15.02
PF,Jordan Walsh (41831535),Jordan Walsh,41831535,PF/F/UTIL,3400,BOS@HOU 02/04/2026 08:00PM ET,BOS,14.87
PF,Nae'Qwan Tomlin (41831324),Nae'Qwan Tomlin,41831324,PF/F/UTIL,4900,CLE@LAC 02/04/2026 10:30PM ET,CLE,14.71
PF,Josh Minott (41831663),Josh Minott,41831663,PF/F/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,BOS,14.55
PF/C,Kenrich Williams (41831351),Kenrich Williams,41831351,PF/C/F/UTIL,4700,OKC@SAS 02/04/2026 09:30PM ET,OKC,14.49
PG/SG,Jalen Pickett (41831340),Jalen Pickett,41831340,PG/SG/G/UTIL,4800,DEN@NYK 02/04/2026 07:00PM ET,DEN,14.44
C,Brook Lopez (41831473),Brook Lopez,41831473,C/UTIL,3800,CLE@LAC 02/04/2026 10:30PM ET,LAC,14.36
SF/PF,Spencer Jones (41831315),Spencer Jones,41831315,SF/PF/F/UTIL,4900,DEN@NYK 02/04/2026 07:00PM ET,DEN,14.16
SG/SF,Gary Trent Jr. (41831453),Gary Trent Jr.,41831453,SG/SF/F/G/UTIL,3900,NOP@MIL 02/04/2026 08:00PM ET,MIL,14.15
PG/SG,Bones Hyland (41831417),Bones Hyland,41831417,PG/SG/G/UTIL,4100,MIN@TOR 02/04/2026 07:30PM ET,MIN,14.11
SG/SF,Kobe Sanders (41831394),Kobe Sanders,41831394,SG/SF/F/G/UTIL,4300,CLE@LAC 02/04/2026 10:30PM ET,LAC,14.05
SF,Bryce McGowens (41831668),Bryce McGowens,41831668,SF/F/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,13.66
PG,TyTy Washington Jr. (41831796),TyTy Washington Jr.,41831796,PG/G/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,13.38
PG,Tyler Kolek (41831521),Tyler Kolek,41831521,PG/G/UTIL,3500,DEN@NYK 02/04/2026 07:00PM ET,NYK,13.31
SG/SF,Josh Okogie (41831448),Josh Okogie,41831448,SG/SF/F/G/UTIL,3900,BOS@HOU 02/04/2026 08:00PM ET,HOU,13.18
SG/SF,Nique Clifford (41831380),Nique Clifford,41831380,SG/SF/F/G/UTIL,4400,MEM@SAC 02/04/2026 10:00PM ET,SAC,13.01
C,Clint Capela (41831458),Clint Capela,41831458,C/UTIL,3900,BOS@HOU 02/04/2026 08:00PM ET,HOU,12.79
C,Kevon Looney (41831716),Kevon Looney,41831716,C/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,12.75
PG/SG,Ja'Kobe Walter (41831538),Ja'Kobe Walter,41831538,PG/SG/G/UTIL,3400,MIN@TOR 02/04/2026 07:30PM ET,TOR,12.57
PG/SG,Bradley Beal (41831771),Bradley Beal,41831771,PG/SG/G/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,12.54
PG,Javon Small (41831591),Javon Small,41831591,PG/G/UTIL,3200,MEM@SAC 02/04/2026 10:00PM ET,MEM,12.22
SF,Taurean Prince (41831760),Taurean Prince,41831760,SF/F/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,MIL,12.09
PF/C,Karlo Matkovic (41831542),Karlo Matkovic,41831542,PF/C/F/UTIL,3400,NOP@MIL 02/04/2026 08:00PM ET,NOP,12.08
SG/SF,Gradey Dick (41831479),Gradey Dick,41831479,SG/SF/F/G/UTIL,3700,MIN@TOR 02/04/2026 07:30PM ET,TOR,12.02
PF,Nicolas Batum (41831513),Nicolas Batum,41831513,PF/F/UTIL,3500,CLE@LAC 02/04/2026 10:30PM ET,LAC,11.84
SG/SF,Keon Ellis (41831432),Keon Ellis,41831432,SG/SF/F/G/UTIL,4000,CLE@LAC 02/04/2026 10:30PM ET,CLE,11.6
PG,Chris Paul (41831722),Chris Paul,41831722,PG/G/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,11.28
SF/PF,Taylor Hendricks (41831526),Taylor Hendricks,41831526,SF/PF/F/UTIL,3500,MEM@SAC 02/04/2026 10:00PM ET,MEM,11.11
SG/SF,Hugo Gonzalez (41831499),Hugo Gonzalez,41831499,SG/SF/F/G/UTIL,3600,BOS@HOU 02/04/2026 08:00PM ET,BOS,10.98
PG,Isaiah Stevens (41831617),Isaiah Stevens,41831617,PG/G/UTIL,3100,MEM@SAC 02/04/2026 10:00PM ET,SAC,10.75
SF/PF,Micah Peavy (41831625),Micah Peavy,41831625,SF/PF/F/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,10.63
C,Thomas Bryant (41831546),Thomas Bryant,41831546,C/UTIL,3400,CLE@LAC 02/04/2026 10:30PM ET,CLE,10.5
C,Brandon Clarke (41831799),Brandon Clarke,41831799,C/UTIL,3000,MEM@SAC 02/04/2026 10:00PM ET,MEM,10.5
C,DeAndre Jordan (41831801),DeAndre Jordan,41831801,C/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,10.5
C,Drew Eubanks (41831659),Drew Eubanks,41831659,C/UTIL,3000,MEM@SAC 02/04/2026 10:00PM ET,SAC,10.48
C,Branden Carlson (41831524),Branden Carlson,41831524,C/UTIL,3500,OKC@SAS 02/04/2026 09:30PM ET,OKC,10.37
PF/C,Zeke Nnaji (41831562),Zeke Nnaji,41831562,PF/C/F/UTIL,3300,DEN@NYK 02/04/2026 07:00PM ET,DEN,10.35
PF/C,Jeremy Sochan (41831678),Jeremy Sochan,41831678,PF/C/F/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,10.03
PF/C,Larry Nance Jr. (41831587),Larry Nance Jr.,41831587,PF/C/F/UTIL,3200,CLE@LAC 02/04/2026 10:30PM ET,CLE,9.9
SF/PF,Olivier-Maxence Prosper (41831507),Olivier-Maxence Prosper,41831507,SF/PF/F/UTIL,3600,MEM@SAC 02/04/2026 10:00PM ET,MEM,9.82
SG/SF,Julian Strawther (41831464),Julian Strawther,41831464,SG/SF/F/G/UTIL,3900,DEN@NYK 02/04/2026 07:00PM ET,DEN,9.69
PG/SG,Aaron Holiday (41831566),Aaron Holiday,41831566,PG/SG/G/UTIL,3300,BOS@HOU 02/04/2026 08:00PM ET,HOU,9.61
SF/PF,Ochai Agbaji (41831629),Ochai Agbaji,41831629,SF/PF/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,9.46
PG/SG,Tyrese Proctor (41831633),Tyrese Proctor,41831633,PG/SG/G/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,CLE,9.29
SG/SF,Jaylen Clark (41831620),Jaylen Clark,41831620,SG/SF/F/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,9.06
PF/C,Kelly Olynyk (41831671),Kelly Olynyk,41831671,PF/C/F/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,8.9
PG/SF,AJ Lawson (41831739),AJ Lawson,41831739,PG/SF/F/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,8.82
SG/SF,Baylor Scheierman (41831516),Baylor Scheierman,41831516,SG/SF/F/G/UTIL,3500,BOS@HOU 02/04/2026 08:00PM ET,BOS,8.8
C,DaRon Holmes II (41831728),DaRon Holmes II,41831728,C/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,DEN,8.79
C,Pete Nance (41831497),Pete Nance,41831497,C/UTIL,3700,NOP@MIL 02/04/2026 08:00PM ET,MIL,8.69
C,Jericho Sims (41831578),Jericho Sims,41831578,C/UTIL,3200,NOP@MIL 02/04/2026 08:00PM ET,MIL,8.68
SG/SF,Jordan Hawkins (41831641),Jordan Hawkins,41831641,SG/SF/F/G/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,8.56
PG/SG,Rob Dillingham (41831646),Rob Dillingham,41831646,PG/SG/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,8.32
SF/PF,Dorian Finney-Smith (41831548),Dorian Finney-Smith,41831548,SF/PF/F/UTIL,3400,BOS@HOU 02/04/2026 08:00PM ET,HOU,8.1
PF,Ousmane Dieng (41831570),Ousmane Dieng,41831570,PF/F/UTIL,3300,OKC@SAS 02/04/2026 09:30PM ET,OKC,8.06
PF/C,Chris Boucher (41831753),Chris Boucher,41831753,PF/C/F/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,BOS,8.06
PG/SG,David Jones-Garcia (41831749),David Jones-Garcia,41831749,PG/SG/G/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,8.02
PG/SG,Devin Carter (41831552),Devin Carter,41831552,PG/SG/G/UTIL,3400,MEM@SAC 02/04/2026 10:00PM ET,SAC,7.97
SF/PF,Terrence Shannon Jr. (41831686),Terrence Shannon Jr.,41831686,SF/PF/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,7.82
SG/SF,Gary Harris (41831492),Gary Harris,41831492,SG/SF/F/G/UTIL,3700,NOP@MIL 02/04/2026 08:00PM ET,MIL,7.73
C,Ariel Hukporti (41831650),Ariel Hukporti,41831650,C/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,NYK,7.39
SG,Alijah Martin (41831746),Alijah Martin,41831746,SG/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,7.25
SG,Cam Christie (41831652),Cam Christie,41831652,SG/G/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,7.11
C,Joan Beringer (41831682),Joan Beringer,41831682,C/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,7.02
