Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Jordan Poole (41996896),Jordan Poole,41996896,PG/SG/G/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,23.7
SF/PF,De'Andre Hunter (41996562),De'Andre Hunter,41996562,SF/PF/F/UTIL,4600,SAC@NOP 02/09/2026 08:00PM ET,SAC,23.41
SG,Anfernee Simons (41996466),Anfernee Simons,41996466,SG/G/UTIL,5600,CHI@BKN 02/09/2026 07:30PM ET,CHI,23.18
PF/C,Kyle Filipowski (41996441),Kyle Filipowski,41996441,PF/C/F/UTIL,6000,UTA@MIA 02/09/2026 07:30PM ET,UTA,23.15
C,Day'Ron Sharpe (41996469),Day'Ron Sharpe,41996469,C/UTIL,5500,CHI@BKN 02/09/2026 07:30PM ET,BKN,22.37
PF/C,Isaiah Stewart (41996509),Isaiah Stewart,41996509,PF/C/F/UTIL,5200,DET@CHA 02/09/2026 07:00PM ET,DET,22.35
SG/SF,Kevin Huerter (41996611),Kevin Huerter,41996611,SG/SF/F/G/UTIL,4300,DET@CHA 02/09/2026 07:00PM ET,DET,22.09
PG/SG,Egor Demin (41996528),Egor Demin,41996528,PG/SG/G/UTIL,5000,CHI@BKN 02/09/2026 07:30PM ET,BKN,22.06
SG/SF,Sam Merrill (41996603),Sam Merrill,41996603,SG/SF/F/G/UTIL,4400,CLE@DEN 02/09/2026 09:00PM ET,CLE,22.03
SF/PF,Cameron Johnson (41996476),Cameron Johnson,41996476,SF/PF/F/UTIL,5600,CLE@DEN 02/09/2026 09:00PM ET,DEN,21.98
SF/PF,Tim Hardaway Jr. (41996480),Tim Hardaway Jr.,41996480,SF/PF/F/UTIL,5400,CLE@DEN 02/09/2026 09:00PM ET,DEN,21.93
SG/SF,Herbert Jones (41996557),Herbert Jones,41996557,SG/SF/F/G/UTIL,4700,SAC@NOP 02/09/2026 08:00PM ET,NOP,21.45
PG/SG,Vince Williams Jr. (41996690),Vince Williams Jr.,41996690,PG/SG/G/UTIL,3900,UTA@MIA 02/09/2026 07:30PM ET,UTA,21.34
SG/SF,Ace Bailey (41996461),Ace Bailey,41996461,SG/SF/F/G/UTIL,5700,UTA@MIA 02/09/2026 07:30PM ET,UTA,21.3
SG,Duncan Robinson (41996579),Duncan Robinson,41996579,SG/G/UTIL,4500,DET@CHA 02/09/2026 07:00PM ET,DET,21.26
PG/SG,Malik Monk (41996620),Malik Monk,41996620,PG/SG/G/UTIL,4300,SAC@NOP 02/09/2026 08:00PM ET,SAC,21.17
SG/SF,Pelle Larsson (41996471),Pelle Larsson,41996471,SG/SF/F/G/UTIL,5500,UTA@MIA 02/09/2026 07:30PM ET,MIA,20.99
C,Maxime Raynaud (41996555),Maxime Raynaud,41996555,C/UTIL,4700,SAC@NOP 02/09/2026 08:00PM ET,SAC,20.96
PF/C,Dylan Cardwell (41996572),Dylan Cardwell,41996572,PF/C/F/UTIL,4600,SAC@NOP 02/09/2026 08:00PM ET,SAC,20.96
PG,Yuki Kawamura (41996812),Yuki Kawamura,41996812,PG/G/UTIL,3300,CHI@BKN 02/09/2026 07:30PM ET,CHI,20.75
C,Ryan Kalkbrenner (41996601),Ryan Kalkbrenner,41996601,C/UTIL,4400,DET@CHA 02/09/2026 07:00PM ET,CHA,20.68
SF,Zaccharie Risacher (41996632),Zaccharie Risacher,41996632,SF/F/UTIL,4200,ATL@MIN 02/09/2026 08:00PM ET,ATL,20.38
PF/C,Zach Collins (41996753),Zach Collins,41996753,PF/C/F/UTIL,3600,CHI@BKN 02/09/2026 07:30PM ET,CHI,20.25
SG/SF,Brice Sensabaugh (41996484),Brice Sensabaugh,41996484,SG/SF/F/G/UTIL,5300,UTA@MIA 02/09/2026 07:30PM ET,UTA,19.97
SG,Christian Braun (41996540),Christian Braun,41996540,SG/G/UTIL,4900,CLE@DEN 02/09/2026 09:00PM ET,DEN,19.88
SG/SF,AJ Green (41996523),AJ Green,41996523,SG/SF/F/G/UTIL,5000,MIL@ORL 02/09/2026 07:30PM ET,MIL,19.18
C,Jonas Valanciunas (41996570),Jonas Valanciunas,41996570,C/UTIL,4600,CLE@DEN 02/09/2026 09:00PM ET,DEN,18.99
PF/C,Danny Wolf (41996536),Danny Wolf,41996536,PF/C/F/UTIL,4900,CHI@BKN 02/09/2026 07:30PM ET,BKN,18.92
PF,Ronald Holland II (41996624),Ronald Holland II,41996624,PF/F/UTIL,4200,DET@CHA 02/09/2026 07:00PM ET,DET,18.83
SG/SF,Terance Mann (41996658),Terance Mann,41996658,SG/SF/F/G/UTIL,4000,CHI@BKN 02/09/2026 07:30PM ET,BKN,18.78
C,Kevin Love (41996653),Kevin Love,41996653,C/UTIL,4100,UTA@MIA 02/09/2026 07:30PM ET,UTA,18.54
PF,Precious Achiuwa (41996655),Precious Achiuwa,41996655,PF/F/UTIL,4000,SAC@NOP 02/09/2026 08:00PM ET,SAC,18.34
PG/SG,Bruce Brown (41996591),Bruce Brown,41996591,PG/SG/G/UTIL,4400,CLE@DEN 02/09/2026 09:00PM ET,DEN,18.31
C,Yves Missi (41996630),Yves Missi,41996630,C/UTIL,4200,SAC@NOP 02/09/2026 08:00PM ET,NOP,17.58
PF/C,Nikola Jovic (41996702),Nikola Jovic,41996702,PF/C/F/UTIL,3800,UTA@MIA 02/09/2026 07:30PM ET,MIA,17.52
C,Goga Bitadze (41996855),Goga Bitadze,41996855,C/UTIL,3000,MIL@ORL 02/09/2026 07:30PM ET,ORL,17.48
PG,Daniss Jenkins (41996663),Daniss Jenkins,41996663,PG/G/UTIL,4000,DET@CHA 02/09/2026 07:00PM ET,DET,17.42
PG/SG,Caris LeVert (41996694),Caris LeVert,41996694,PG/SG/G/UTIL,3900,DET@CHA 02/09/2026 07:00PM ET,DET,17.39
SG/SF,Ziaire Williams (41996724),Ziaire Williams,41996724,SG/SF/F/G/UTIL,3700,CHI@BKN 02/09/2026 07:30PM ET,BKN,17.31
SF/PF,Tristan da Silva (41996698),Tristan da Silva,41996698,SF/PF/F/UTIL,3800,MIL@ORL 02/09/2026 07:30PM ET,ORL,17.21
PG,Craig Porter Jr. (41996627),Craig Porter Jr.,41996627,PG/G/UTIL,4200,CLE@DEN 02/09/2026 09:00PM ET,CLE,17.13
PG,Dru Smith (41996608),Dru Smith,41996608,PG/G/UTIL,4300,UTA@MIA 02/09/2026 07:30PM ET,MIA,17.04
PF,Simone Fontecchio (41996576),Simone Fontecchio,41996576,PF/F/UTIL,4500,UTA@MIA 02/09/2026 07:30PM ET,MIA,16.87
SF,Isaac Okoro (41996595),Isaac Okoro,41996595,SF/F/UTIL,4400,CHI@BKN 02/09/2026 07:30PM ET,CHI,16.79
SG/SF,Svi Mykhailiuk (41996740),Svi Mykhailiuk,41996740,SG/SF/F/G/UTIL,3600,UTA@MIA 02/09/2026 07:30PM ET,UTA,16.49
SF,Corey Kispert (41996666),Corey Kispert,41996666,SF/F/UTIL,4000,ATL@MIN 02/09/2026 08:00PM ET,ATL,16.46
SF/PF,Dean Wade (41996616),Dean Wade,41996616,SF/PF/F/UTIL,4300,CLE@DEN 02/09/2026 09:00PM ET,CLE,16.17
PG/SG,Jaden Ivey (41996497),Jaden Ivey,41996497,PG/SG/G/UTIL,5300,CHI@BKN 02/09/2026 07:30PM ET,CHI,15.84
C,Tolu Smith (41997002),Tolu Smith,41997002,C/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,DET,15.8
SG/SF,Buddy Hield (41996648),Buddy Hield,41996648,SG/SF/F/G/UTIL,4100,ATL@MIN 02/09/2026 08:00PM ET,ATL,15.74
C,Paul Reed (41996582),Paul Reed,41996582,C/UTIL,4500,DET@CHA 02/09/2026 07:00PM ET,DET,15.37
SG/SF,Javonte Green (41996757),Javonte Green,41996757,SG/SF/F/G/UTIL,3500,DET@CHA 02/09/2026 07:00PM ET,DET,15.3
PG/SG,Bones Hyland (41996548),Bones Hyland,41996548,PG/SG/G/UTIL,4800,ATL@MIN 02/09/2026 08:00PM ET,MIN,15.06
PF,Nae'Qwan Tomlin (41996598),Nae'Qwan Tomlin,41996598,PF/F/UTIL,4400,CLE@DEN 02/09/2026 09:00PM ET,CLE,14.76
SF,Sion James (41996799),Sion James,41996799,SF/F/UTIL,3300,DET@CHA 02/09/2026 07:00PM ET,CHA,14.69
PG/SG,Tre Mann (41996762),Tre Mann,41996762,PG/SG/G/UTIL,3500,DET@CHA 02/09/2026 07:00PM ET,CHA,14.58
PG,Nolan Traore (41996584),Nolan Traore,41996584,PG/G/UTIL,4500,CHI@BKN 02/09/2026 07:30PM ET,BKN,14.55
PF,Tidjane Salaun (41996889),Tidjane Salaun,41996889,PF/F/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,CHA,14.48
SF/PF,Patrick Williams (41996644),Patrick Williams,41996644,SF/PF/F/UTIL,4100,CHI@BKN 02/09/2026 07:30PM ET,CHI,14.35
SG/SF,Nique Clifford (41996504),Nique Clifford,41996504,SG/SF/F/G/UTIL,5200,SAC@NOP 02/09/2026 08:00PM ET,SAC,14.28
SF/PF,Josh Minott (41996880),Josh Minott,41996880,SF/PF/F/UTIL,3000,CHI@BKN 02/09/2026 07:30PM ET,BKN,14.23
SG/SF,Gary Trent Jr. (41996719),Gary Trent Jr.,41996719,SG/SF/F/G/UTIL,3700,MIL@ORL 02/09/2026 07:30PM ET,MIL,14.16
PG/SG,Jalen Pickett (41996711),Jalen Pickett,41996711,PG/SG/G/UTIL,3800,CLE@DEN 02/09/2026 09:00PM ET,DEN,14.05
PF,Spencer Jones (41996552),Spencer Jones,41996552,PF/F/UTIL,4700,CLE@DEN 02/09/2026 09:00PM ET,DEN,14.02
SG/SF,Bryce McGowens (41996766),Bryce McGowens,41996766,SG/SF/F/G/UTIL,3500,SAC@NOP 02/09/2026 08:00PM ET,NOP,13.92
C,Moritz Wagner (41996810),Moritz Wagner,41996810,C/UTIL,3300,MIL@ORL 02/09/2026 07:30PM ET,ORL,13.89
PF/C,Mouhamed Gueye (41996775),Mouhamed Gueye,41996775,PF/C/F/UTIL,3400,ATL@MIN 02/09/2026 08:00PM ET,ATL,13.74
PF,Grant Williams (41996807),Grant Williams,41996807,PF/F/UTIL,3300,DET@CHA 02/09/2026 07:00PM ET,CHA,13.58
SF/PF,Noah Penda (41996818),Noah Penda,41996818,SF/PF/F/UTIL,3200,MIL@ORL 02/09/2026 07:30PM ET,ORL,13.3
PG,Kasparas Jakucionis (41996793),Kasparas Jakucionis,41996793,PG/G/UTIL,3400,UTA@MIA 02/09/2026 07:30PM ET,MIA,13.13
C,Kevon Looney (41996937),Kevon Looney,41996937,C/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,12.75
PG,Ben Saraf (41996737),Ben Saraf,41996737,PG/G/UTIL,3700,CHI@BKN 02/09/2026 07:30PM ET,BKN,12.35
PF,John Konchar (41996729),John Konchar,41996729,PF/F/UTIL,3700,UTA@MIA 02/09/2026 07:30PM ET,UTA,12.2
SF,Taurean Prince (41996980),Taurean Prince,41996980,SF/F/UTIL,3000,MIL@ORL 02/09/2026 07:30PM ET,MIL,12.09
SG/SF,Keon Ellis (41996676),Keon Ellis,41996676,SG/SF/F/G/UTIL,3900,CLE@DEN 02/09/2026 09:00PM ET,CLE,11.92
PF/C,Karlo Matkovic (41996832),Karlo Matkovic,41996832,PF/C/F/UTIL,3100,SAC@NOP 02/09/2026 08:00PM ET,NOP,11.9
SG/SF,Cody Williams (41996706),Cody Williams,41996706,SG/SF/F/G/UTIL,3800,UTA@MIA 02/09/2026 07:30PM ET,UTA,11.86
SG/SF,Drake Powell (41996681),Drake Powell,41996681,SG/SF/F/G/UTIL,3900,CHI@BKN 02/09/2026 07:30PM ET,BKN,11.69
PG,Marcus Sasser (41996796),Marcus Sasser,41996796,PG/G/UTIL,3400,DET@CHA 02/09/2026 07:00PM ET,DET,11.64
SG/SF,Daeqwon Plowden (41996671),Daeqwon Plowden,41996671,SG/SF/F/G/UTIL,4000,SAC@NOP 02/09/2026 08:00PM ET,SAC,11.6
PG/SG,Devin Carter (41996715),Devin Carter,41996715,PG/SG/G/UTIL,3800,SAC@NOP 02/09/2026 08:00PM ET,SAC,11.56
SG,Mac McClung (41996844),Mac McClung,41996844,SG/G/UTIL,3100,CHI@BKN 02/09/2026 07:30PM ET,CHI,11.44
C,Thomas Bryant (41996779),Thomas Bryant,41996779,C/UTIL,3400,CLE@DEN 02/09/2026 09:00PM ET,CLE,11.06
SG/SF,Myron Gardner (41996748),Myron Gardner,41996748,SG/SF/F/G/UTIL,3600,UTA@MIA 02/09/2026 07:30PM ET,MIA,10.9
C,Christian Koloko (41996926),Christian Koloko,41996926,C/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,ATL,10.9
PG,Isaiah Stevens (41997015),Isaiah Stevens,41997015,PG/G/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,SAC,10.75
C,PJ Hall (41996950),PJ Hall,41996950,C/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,CHA,10.7
SG/SF,Julian Strawther (41996635),Julian Strawther,41996635,SG/SF/F/G/UTIL,4200,CLE@DEN 02/09/2026 09:00PM ET,DEN,10.62
C,DeAndre Jordan (41997013),DeAndre Jordan,41997013,C/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,10.5
C,Drew Eubanks (41996887),Drew Eubanks,41996887,C/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,SAC,10.48
PF,Asa Newell (41996815),Asa Newell,41996815,PF/F/UTIL,3200,ATL@MIN 02/09/2026 08:00PM ET,ATL,10.32
SF/PF,Micah Peavy (41996847),Micah Peavy,41996847,SF/PF/F/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,10.29
SG/SF,Josh Green (41996732),Josh Green,41996732,SG/SF/F/G/UTIL,3700,DET@CHA 02/09/2026 07:00PM ET,CHA,10.25
C,Oscar Tshiebwe (41997021),Oscar Tshiebwe,41997021,C/UTIL,3000,UTA@MIA 02/09/2026 07:30PM ET,UTA,10.25
PG,RayJ Dennis (41996952),RayJ Dennis,41996952,PG/G/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,ATL,10.15
PF/C,Zeke Nnaji (41996865),Zeke Nnaji,41996865,PF/C/F/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,DEN,10.12
PF/C,Larry Nance Jr. (41996910),Larry Nance Jr.,41996910,PF/C/F/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,CLE,9.98
PG/SG,Jevon Carter (41996836),Jevon Carter,41996836,PG/SG/G/UTIL,3100,MIL@ORL 02/09/2026 07:30PM ET,ORL,9.8
PG,Keaton Wallace (41996862),Keaton Wallace,41996862,PG/G/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,ATL,9.74
PF/C,Jericho Sims (41996686),Jericho Sims,41996686,PF/C/F/UTIL,3900,MIL@ORL 02/09/2026 07:30PM ET,MIL,9.71
PF/C,Pete Nance (41996771),Pete Nance,41996771,PF/C/F/UTIL,3500,MIL@ORL 02/09/2026 07:30PM ET,MIL,9.65
C,Nick Richards (41996669),Nick Richards,41996669,C/UTIL,4000,CHI@BKN 02/09/2026 07:30PM ET,CHI,9.5
SG/SF,Ochai Agbaji (41996857),Ochai Agbaji,41996857,SG/SF/F/G/UTIL,3000,CHI@BKN 02/09/2026 07:30PM ET,BKN,9.46
PF,Jalen Wilson (41996877),Jalen Wilson,41996877,PF/F/UTIL,3000,CHI@BKN 02/09/2026 07:30PM ET,BKN,9.36
PG/SG,Jase Richardson (41996781),Jase Richardson,41996781,PG/SG/G/UTIL,3400,MIL@ORL 02/09/2026 07:30PM ET,ORL,9.34
PG/SG,Tyrese Proctor (41996869),Tyrese Proctor,41996869,PG/SG/G/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,CLE,9.34
PG/SG,Gabe Vincent (41996892),Gabe Vincent,41996892,PG/SG/G/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,ATL,9.32
SG/SF,Jaylen Clark (41996802),Jaylen Clark,41996802,SG/SF/F/G/UTIL,3300,ATL@MIN 02/09/2026 08:00PM ET,MIN,8.91
SF/PF,Liam McNeeley (41996900),Liam McNeeley,41996900,SF/PF/F/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,CHA,8.77
