Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Brice Sensabaugh (42025812),Brice Sensabaugh,42025812,SG/SF/F/G/UTIL,5500,POR@UTA 02/12/2026 09:00PM ET,UTA,20.08
SF/PF,Aaron Wiggins (42025817),Aaron Wiggins,42025817,SF/PF/F/UTIL,5400,MIL@OKC 02/12/2026 07:30PM ET,OKC,21.19
PG,Scoot Henderson (42025821),Scoot Henderson,42025821,PG/G/UTIL,5200,POR@UTA 02/12/2026 09:00PM ET,POR,27.42
PG,Ajay Mitchell (42025824),Ajay Mitchell,42025824,PG/G/UTIL,5100,MIL@OKC 02/12/2026 07:30PM ET,OKC,27.19
SG,Max Christie (42025827),Max Christie,42025827,SG/G/UTIL,5000,DAL@LAL 02/12/2026 10:00PM ET,DAL,23.35
SG/SF,Marcus Smart (42025830),Marcus Smart,42025830,SG/SF/F/G/UTIL,5000,DAL@LAL 02/12/2026 10:00PM ET,LAL,20.99
SG/SF,Jake LaRavia (42025835),Jake LaRavia,42025835,SG/SF/F/G/UTIL,4900,DAL@LAL 02/12/2026 10:00PM ET,LAL,21.11
PF,Khris Middleton (42025845),Khris Middleton,42025845,PF/F/UTIL,4900,DAL@LAL 02/12/2026 10:00PM ET,DAL,21.95
SG/SF,AJ Green (42025840),AJ Green,42025840,SG/SF/F/G/UTIL,4900,MIL@OKC 02/12/2026 07:30PM ET,MIL,19.19
PG/SG,Brandon Williams (42025848),Brandon Williams,42025848,PG/SG/G/UTIL,4800,DAL@LAL 02/12/2026 10:00PM ET,DAL,23.32
SF/PF,Rui Hachimura (42025852),Rui Hachimura,42025852,SF/PF/F/UTIL,4800,DAL@LAL 02/12/2026 10:00PM ET,LAL,19.90
C,Daniel Gafford (42025856),Daniel Gafford,42025856,C/UTIL,4700,DAL@LAL 02/12/2026 10:00PM ET,DAL,21.57
PF/C,Robert Williams (42025858),Robert Williams,42025858,PF/C/F/UTIL,4600,POR@UTA 02/12/2026 09:00PM ET,POR,20.13
PG/SG,Cam Thomas (42025862),Cam Thomas,42025862,PG/SG/G/UTIL,4600,MIL@OKC 02/12/2026 07:30PM ET,MIL,22.90
PF,Sidy Cissoko (42025870),Sidy Cissoko,42025870,PF/F/UTIL,4500,POR@UTA 02/12/2026 09:00PM ET,POR,14.08
PG/SG,Luke Kennard (42025866),Luke Kennard,42025866,PG/SG/G/UTIL,4500,DAL@LAL 02/12/2026 10:00PM ET,LAL,15.97
SF/PF,Klay Thompson (42025873),Klay Thompson,42025873,SF/PF/F/UTIL,4500,DAL@LAL 02/12/2026 10:00PM ET,DAL,19.35
C,Marvin Bagley III (42025877),Marvin Bagley III,42025877,C/UTIL,4500,DAL@LAL 02/12/2026 10:00PM ET,DAL,22.18
SG,Isaiah Joe (42025879),Isaiah Joe,42025879,SG/G/UTIL,4400,MIL@OKC 02/12/2026 07:30PM ET,OKC,18.11
PF/C,Jaylin Williams (42025882),Jaylin Williams,42025882,PF/C/F/UTIL,4300,MIL@OKC 02/12/2026 07:30PM ET,OKC,19.08
PG/SG,Caleb Love (42025889),Caleb Love,42025889,PG/SG/G/UTIL,4200,POR@UTA 02/12/2026 09:00PM ET,POR,20.34
PF,Caleb Martin (42025886),Caleb Martin,42025886,PF/F/UTIL,4200,DAL@LAL 02/12/2026 10:00PM ET,DAL,10.50
SG,Luguentz Dort (42025893),Luguentz Dort,42025893,SG/G/UTIL,4200,MIL@OKC 02/12/2026 07:30PM ET,OKC,18.56
PF/C,Jericho Sims (42025896),Jericho Sims,42025896,PF/C/F/UTIL,4200,MIL@OKC 02/12/2026 07:30PM ET,MIL,10.59
SF,Alex Caruso (42025900),Alex Caruso,42025900,SF/F/UTIL,4200,MIL@OKC 02/12/2026 07:30PM ET,OKC,16.20
SG/SF,Vit Krejci (42025903),Vit Krejci,42025903,SG/SF/F/G/UTIL,4100,POR@UTA 02/12/2026 09:00PM ET,POR,16.85
PG/SG,Vince Williams Jr. (42025908),Vince Williams Jr.,42025908,PG/SG/G/UTIL,4100,POR@UTA 02/12/2026 09:00PM ET,UTA,21.43
C,Kevin Love (42025914),Kevin Love,42025914,C/UTIL,4000,POR@UTA 02/12/2026 09:00PM ET,UTA,18.49
C,Jaxson Hayes (42025912),Jaxson Hayes,42025912,C/UTIL,4000,DAL@LAL 02/12/2026 10:00PM ET,LAL,14.5
PG,Tyus Jones (42025916),Tyus Jones,42025916,PG/G/UTIL,3900,DAL@LAL 02/12/2026 10:00PM ET,DAL,9.78
PF,Jarred Vanderbilt (42025919),Jarred Vanderbilt,42025919,PF/F/UTIL,3900,DAL@LAL 02/12/2026 10:00PM ET,LAL,15.76
PF/C,Kenrich Williams (42025922),Kenrich Williams,42025922,PF/C/F/UTIL,3900,MIL@OKC 02/12/2026 07:30PM ET,OKC,15.04
PF,Kris Murray (42025926),Kris Murray,42025926,PF/F/UTIL,3800,POR@UTA 02/12/2026 09:00PM ET,POR,15.96
SG/SF,Cody Williams (42025929),Cody Williams,42025929,SG/SF/F/G/UTIL,3700,POR@UTA 02/12/2026 09:00PM ET,UTA,12.02
C,Maxi Kleber (42025934),Maxi Kleber,42025934,C/UTIL,3700,DAL@LAL 02/12/2026 10:00PM ET,LAL,6.81
PG,Kobe Bufkin (42025936),Kobe Bufkin,42025936,PG/G/UTIL,3600,DAL@LAL 02/12/2026 10:00PM ET,LAL,8.35
PF,John Konchar (42025948),John Konchar,42025948,PF/F/UTIL,3500,POR@UTA 02/12/2026 09:00PM ET,UTA,11.71
SG,Bronny James (42025951),Bronny James,42025951,SG/G/UTIL,3500,DAL@LAL 02/12/2026 10:00PM ET,LAL,5.67
SG/SF,Gary Trent Jr. (42025939),Gary Trent Jr.,42025939,SG/SF/F/G/UTIL,3500,MIL@OKC 02/12/2026 07:30PM ET,MIL,14.16
PG/SG,Jared McCain (42025944),Jared McCain,42025944,PG/SG/G/UTIL,3500,MIL@OKC 02/12/2026 07:30PM ET,OKC,13.24
SG/SF,Svi Mykhailiuk (42025954),Svi Mykhailiuk,42025954,SG/SF/F/G/UTIL,3300,POR@UTA 02/12/2026 09:00PM ET,UTA,16.49
SG/SF,Dalton Knecht (42025959),Dalton Knecht,42025959,SG/SF/F/G/UTIL,3300,DAL@LAL 02/12/2026 10:00PM ET,LAL,8.10
PG/SG,Nick Smith Jr. (42025969),Nick Smith Jr.,42025969,PG/SG/G/UTIL,3300,DAL@LAL 02/12/2026 10:00PM ET,LAL,9.56
SF,Gary Harris (42025964),Gary Harris,42025964,SF/F/UTIL,3300,MIL@OKC 02/12/2026 07:30PM ET,MIL,7.34
C,Branden Carlson (42025967),Branden Carlson,42025967,C/UTIL,3300,MIL@OKC 02/12/2026 07:30PM ET,OKC,10.54
PF/C,Pete Nance (42025973),Pete Nance,42025973,PF/C/F/UTIL,3300,MIL@OKC 02/12/2026 07:30PM ET,MIL,8.98
C,Dwight Powell (42025977),Dwight Powell,42025977,C/UTIL,3200,DAL@LAL 02/12/2026 10:00PM ET,DAL,10.33
PF/C,Drew Timme (42025979),Drew Timme,42025979,PF/C/F/UTIL,3200,DAL@LAL 02/12/2026 10:00PM ET,LAL,7.25
PF,Adou Thiero (42025983),Adou Thiero,42025983,PF/F/UTIL,3200,DAL@LAL 02/12/2026 10:00PM ET,LAL,4.06
PG/SG,Blake Wesley (42025986),Blake Wesley,42025986,PG/SG/G/UTIL,3100,POR@UTA 02/12/2026 09:00PM ET,POR,15.52
SF,Chris Manon (42025990),Chris Manon,42025990,SF/F/UTIL,3100,DAL@LAL 02/12/2026 10:00PM ET,LAL,3.6
SF,Rayan Rupert (42025993),Rayan Rupert,42025993,SF/F/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,POR,7.37
C,Hansen Yang (42025999),Hansen Yang,42025999,C/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,POR,5.48
SG,Javonte Cooke (42026023),Javonte Cooke,42026023,SG/G/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,POR,4.08
PG,EJ Harkless (42026032),EJ Harkless,42026032,PG/G/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,UTA,5.64
C,Walker Kessler (42026037),Walker Kessler,42026037,C/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,UTA,38.4
PF,Matisse Thybulle (42026039),Matisse Thybulle,42026039,PF/F/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,POR,12.75
C,Oscar Tshiebwe (42026042),Oscar Tshiebwe,42026042,C/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,UTA,10.25
SF,Blake Hinson (42026052),Blake Hinson,42026052,SF/F/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,UTA,0
PG,Damian Lillard (42026062),Damian Lillard,42026062,PG/G/UTIL,3000,POR@UTA 02/12/2026 09:00PM ET,POR,0
PG,Ryan Nembhard (42025996),Ryan Nembhard,42025996,PG/G/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,16.64
C,Moussa Cisse (42026001),Moussa Cisse,42026001,C/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,12.25
PG/SG,AJ Johnson (42026003),AJ Johnson,42026003,PG/SG/G/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,5.62
SG,Miles Kelly (42026026),Miles Kelly,42026026,SG/G/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,6.48
C,Dereck Lively II (42026035),Dereck Lively II,42026035,C/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,17.25
PG/SG,Kyrie Irving (42026055),Kyrie Irving,42026055,PG/SG/G/UTIL,3000,DAL@LAL 02/12/2026 10:00PM ET,DAL,0
SF/PF,Brooks Barnhizer (42026007),Brooks Barnhizer,42026007,SF/PF/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,OKC,4.92
PF/C,Ousmane Dieng (42026011),Ousmane Dieng,42026011,PF/C/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,MIL,8.48
SF/PF,Andre Jackson Jr. (42026015),Andre Jackson Jr.,42026015,SF/PF/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,MIL,4.51
PF/C,Thanasis Antetokounmpo (42026019),Thanasis Antetokounmpo,42026019,PF/C/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,MIL,3.14
SF,Taurean Prince (42026029),Taurean Prince,42026029,SF/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,MIL,12.09
SF,Buddy Boeheim (42026044),Buddy Boeheim,42026044,SF/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,OKC,3.5
C,Thomas Sorber (42026047),Thomas Sorber,42026047,C/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,OKC,0
PG,Nikola Topic (42026049),Nikola Topic,42026049,PG/G/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,OKC,0
SF,Alex Antetokounmpo (42026059),Alex Antetokounmpo,42026059,SF/F/UTIL,3000,MIL@OKC 02/12/2026 07:30PM ET,MIL,0
