Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG,Bradley Beal (42142831),Bradley Beal,42142831,SG/G/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,LAC,12.54
PG,TyTy Washington Jr. (42142837),TyTy Washington Jr.,42142837,PG/G/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,LAC,9.2
PG/SG,Trey Alexander (42142843),Trey Alexander,42142843,PG/SG/G/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,NOP,6.2
C,Hunter Dickinson (42142871),Hunter Dickinson,42142871,C/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,NOP,3
PF/C,Norchad Omier (42142877),Norchad Omier,42142877,PF/C/F/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,LAC,0
PG,Sean Pedulla (42142881),Sean Pedulla,42142881,PG/G/UTIL,3000,NOP@LAC 03/01/2026 09:00PM ET,LAC,0
SG/SF,Dalton Knecht (42142696),Dalton Knecht,42142696,SG/SF/F/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,7.66
SF,De'Andre Hunter (42142705),De'Andre Hunter,42142705,SF/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,23.41
SG,Zach LaVine (42142731),Zach LaVine,42142731,SG/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,28.33
C,Drew Eubanks (42142743),Drew Eubanks,42142743,C/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,10.68
PG/SG,Bronny James (42142754),Bronny James,42142754,PG/SG/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,5.47
PG/SF,Nick Smith Jr. (42142761),Nick Smith Jr.,42142761,PG/SF/F/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,9.56
PF/C,Drew Timme (42142777),Drew Timme,42142777,PF/C/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,6.93
C,Domantas Sabonis (42142784),Domantas Sabonis,42142784,C/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,38.26
PF,Adou Thiero (42142790),Adou Thiero,42142790,PF/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,3.94
SF/PF,Doug McDermott (42142808),Doug McDermott,42142808,SF/PF/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,6.85
PG,Kobe Bufkin (42142823),Kobe Bufkin,42142823,PG/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,6.81
SF,Chris Manon (42142834),Chris Manon,42142834,SF/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,LAL,3.6
SF/PF,Patrick Baldwin Jr. (42142850),Patrick Baldwin Jr.,42142850,SF/PF/F/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,5.4
PG,Isaiah Stevens (42142860),Isaiah Stevens,42142860,PG/G/UTIL,3000,SAC@LAL 03/01/2026 09:30PM ET,SAC,12.58
