Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Marcus Smart (42001548),Marcus Smart,42001548,SG/SF/F/G/UTIL,5000,SAS@LAL 02/10/2026 10:30PM ET,LAL,20.99
SG/SF,Jordan Miller (42001555),Jordan Miller,42001555,SG/SF/F/G/UTIL,4900,LAC@HOU 02/10/2026 08:00PM ET,LAC,17.46
C,Daniel Gafford (42001553),Daniel Gafford,42001553,C/UTIL,4900,DAL@PHX 02/10/2026 09:00PM ET,DAL,21.76
C,Brook Lopez (42001560),Brook Lopez,42001560,C/UTIL,4800,LAC@HOU 02/10/2026 08:00PM ET,LAC,14.82
C,Marvin Bagley III (42001562),Marvin Bagley III,42001562,C/UTIL,4700,DAL@PHX 02/10/2026 09:00PM ET,DAL,22.19
SG/SF,Jake LaRavia (42001564),Jake LaRavia,42001564,SG/SF/F/G/UTIL,4600,SAS@LAL 02/10/2026 10:30PM ET,LAL,21.24
SF/PF,Klay Thompson (42001569),Klay Thompson,42001569,SF/PF/F/UTIL,4500,DAL@PHX 02/10/2026 09:00PM ET,DAL,19.35
C,Mitchell Robinson (42001573),Mitchell Robinson,42001573,C/UTIL,4500,IND@NYK 02/10/2026 07:30PM ET,NYK,21.34
PF,Caleb Martin (42001575),Caleb Martin,42001575,PF/F/UTIL,4400,DAL@PHX 02/10/2026 09:00PM ET,DAL,10.66
PG/SG,Dylan Harper (42001578),Dylan Harper,42001578,PG/SG/G/UTIL,4400,SAS@LAL 02/10/2026 10:30PM ET,SAS,22.45
SF/PF,Rui Hachimura (42001582),Rui Hachimura,42001582,SF/PF/F/UTIL,4400,SAS@LAL 02/10/2026 10:30PM ET,LAL,19.95
C,Luke Kornet (42001586),Luke Kornet,42001586,C/UTIL,4300,SAS@LAL 02/10/2026 10:30PM ET,SAS,22.18
SG/SF,Johnny Furphy (42001588),Johnny Furphy,42001588,SG/SF/F/G/UTIL,4300,IND@NYK 02/10/2026 07:30PM ET,IND,13.86
C,Jaxson Hayes (42001593),Jaxson Hayes,42001593,C/UTIL,4200,SAS@LAL 02/10/2026 10:30PM ET,LAL,14.33
PG,T.J. McConnell (42001595),T.J. McConnell,42001595,PG/G/UTIL,4200,IND@NYK 02/10/2026 07:30PM ET,IND,21.80
SG/SF,Landry Shamet (42001598),Landry Shamet,42001598,SG/SF/F/G/UTIL,4200,IND@NYK 02/10/2026 07:30PM ET,NYK,16.09
SG/SF,Josh Okogie (42001603),Josh Okogie,42001603,SG/SF/F/G/UTIL,4100,LAC@HOU 02/10/2026 08:00PM ET,HOU,12.78
PG/SG,Luke Kennard (42001608),Luke Kennard,42001608,PG/SG/G/UTIL,4100,SAS@LAL 02/10/2026 10:30PM ET,LAL,15.80
SF/PF,Derrick Jones Jr. (42001618),Derrick Jones Jr.,42001618,SF/PF/F/UTIL,4000,LAC@HOU 02/10/2026 08:00PM ET,LAC,19.22
PG,Cole Anthony (42001615),Cole Anthony,42001615,PG/G/UTIL,4000,DAL@PHX 02/10/2026 09:00PM ET,PHX,16.14
PF,Harrison Barnes (42001612),Harrison Barnes,42001612,PF/F/UTIL,4000,SAS@LAL 02/10/2026 10:30PM ET,SAS,19.56
C,Clint Capela (42001622),Clint Capela,42001622,C/UTIL,3900,LAC@HOU 02/10/2026 08:00PM ET,HOU,12.62
PG/SG,Kam Jones (42001624),Kam Jones,42001624,PG/SG/G/UTIL,3900,IND@NYK 02/10/2026 07:30PM ET,IND,6.25
SG/SF,Kobe Sanders (42001630),Kobe Sanders,42001630,SG/SF/F/G/UTIL,3800,LAC@HOU 02/10/2026 08:00PM ET,LAC,14.07
C,Oso Ighodaro (42001628),Oso Ighodaro,42001628,C/UTIL,3800,DAL@PHX 02/10/2026 09:00PM ET,PHX,16
PF,Jarred Vanderbilt (42001635),Jarred Vanderbilt,42001635,PF/F/UTIL,3700,SAS@LAL 02/10/2026 10:30PM ET,LAL,15.81
C,Maxi Kleber (42001638),Maxi Kleber,42001638,C/UTIL,3700,SAS@LAL 02/10/2026 10:30PM ET,LAL,6.65
PG,Tyus Jones (42001640),Tyus Jones,42001640,PG/G/UTIL,3600,DAL@PHX 02/10/2026 09:00PM ET,DAL,9.77
PF,Mohamed Diawara (42001643),Mohamed Diawara,42001643,PF/F/UTIL,3600,IND@NYK 02/10/2026 07:30PM ET,NYK,5.31
C,Isaiah Jackson (42001657),Isaiah Jackson,42001657,C/UTIL,3500,LAC@HOU 02/10/2026 08:00PM ET,LAC,17.12
SF,Carter Bryant (42001654),Carter Bryant,42001654,SF/F/UTIL,3500,SAS@LAL 02/10/2026 10:30PM ET,SAS,6.54
PG,Jose Alvarado (42001646),Jose Alvarado,42001646,PG/G/UTIL,3500,IND@NYK 02/10/2026 07:30PM ET,NYK,18.48
SG/SF,Ben Sheppard (42001649),Ben Sheppard,42001649,SG/SF/F/G/UTIL,3500,IND@NYK 02/10/2026 07:30PM ET,IND,14.28
PF/C,Micah Potter (42001659),Micah Potter,42001659,PF/C/F/UTIL,3500,IND@NYK 02/10/2026 07:30PM ET,IND,15.61
C,Yanic Konan Niederhauser (42001668),Yanic Konan Niederhauser,42001668,C/UTIL,3400,LAC@HOU 02/10/2026 08:00PM ET,LAC,7.88
SF/PF,Dorian Finney-Smith (42001674),Dorian Finney-Smith,42001674,SF/PF/F/UTIL,3400,LAC@HOU 02/10/2026 08:00PM ET,HOU,8.05
SG/SF,Jordan Clarkson (42001663),Jordan Clarkson,42001663,SG/SF/F/G/UTIL,3400,IND@NYK 02/10/2026 07:30PM ET,NYK,14.98
PG/SG,Quenton Jackson (42001670),Quenton Jackson,42001670,PG/SG/G/UTIL,3400,IND@NYK 02/10/2026 07:30PM ET,IND,14.54
PF,Nicolas Batum (42001678),Nicolas Batum,42001678,PF/F/UTIL,3300,LAC@HOU 02/10/2026 08:00PM ET,LAC,11.45
C,Dwight Powell (42001681),Dwight Powell,42001681,C/UTIL,3300,DAL@PHX 02/10/2026 09:00PM ET,DAL,10.52
PG/SG,AJ Johnson (42001683),AJ Johnson,42001683,PG/SG/G/UTIL,3300,DAL@PHX 02/10/2026 09:00PM ET,DAL,5.84
PG/SG,Ethan Thompson (42001687),Ethan Thompson,42001687,PG/SG/G/UTIL,3300,IND@NYK 02/10/2026 07:30PM ET,IND,10.34
PG,JD Davison (42001698),JD Davison,42001698,PG/G/UTIL,3200,LAC@HOU 02/10/2026 08:00PM ET,HOU,5.70
PF/C,Kelly Olynyk (42001694),Kelly Olynyk,42001694,PF/C/F/UTIL,3200,SAS@LAL 02/10/2026 10:30PM ET,SAS,8.70
PG,Tyler Kolek (42001691),Tyler Kolek,42001691,PG/G/UTIL,3200,IND@NYK 02/10/2026 07:30PM ET,NYK,13.07
SG,Cam Christie (42001704),Cam Christie,42001704,SG/G/UTIL,3100,LAC@HOU 02/10/2026 08:00PM ET,LAC,6.96
PF,Ryan Dunn (42001701),Ryan Dunn,42001701,PF/F/UTIL,3100,DAL@PHX 02/10/2026 09:00PM ET,PHX,16.02
C,Moussa Cisse (42001707),Moussa Cisse,42001707,C/UTIL,3100,DAL@PHX 02/10/2026 09:00PM ET,DAL,12.25
PG,Jamaree Bouyea (42001709),Jamaree Bouyea,42001709,PG/G/UTIL,3100,DAL@PHX 02/10/2026 09:00PM ET,PHX,13.71
PG/SG,Aaron Holiday (42001722),Aaron Holiday,42001722,PG/SG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,9.69
C,Steven Adams (42001728),Steven Adams,42001728,C/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,21.09
SF/PF,Jae'Sean Tate (42001730),Jae'Sean Tate,42001730,SF/PF/F/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,5.82
C,Jeff Green (42001770),Jeff Green,42001770,C/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,3.69
PG,Bogdan Bogdanovic (42001772),Bogdan Bogdanovic,42001772,PG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,LAC,16.10
SG,Bradley Beal (42001797),Bradley Beal,42001797,SG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,LAC,12.54
SF,Isaiah Crawford (42001803),Isaiah Crawford,42001803,SF/F/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,4.2
PG,TyTy Washington Jr. (42001809),TyTy Washington Jr.,42001809,PG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,LAC,9.94
PG,Dalano Banton (42001824),Dalano Banton,42001824,PG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,LAC,1.5
PG,Tristen Newton (42001827),Tristen Newton,42001827,PG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,0
PG,Fred VanVleet (42001830),Fred VanVleet,42001830,PG/G/UTIL,3000,LAC@HOU 02/10/2026 08:00PM ET,HOU,0
PG,Ryan Nembhard (42001719),Ryan Nembhard,42001719,PG/G/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,DAL,16.64
SF,Amir Coffey (42001734),Amir Coffey,42001734,SF/F/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,PHX,4.48
PF,Rasheer Fleming (42001737),Rasheer Fleming,42001737,PF/F/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,PHX,5.10
PF,Isaiah Livers (42001740),Isaiah Livers,42001740,PF/F/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,PHX,7
C,Khaman Maluach (42001765),Khaman Maluach,42001765,C/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,PHX,3.07
SG,Miles Kelly (42001787),Miles Kelly,42001787,SG/G/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,DAL,6.48
C,Dereck Lively II (42001795),Dereck Lively II,42001795,C/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,DAL,17.25
SG,Koby Brea (42001814),Koby Brea,42001814,SG/G/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,PHX,4.12
PG/SG,Kyrie Irving (42001836),Kyrie Irving,42001836,PG/SG/G/UTIL,3000,DAL@PHX 02/10/2026 09:00PM ET,DAL,0
SG/SF,Dalton Knecht (42001712),Dalton Knecht,42001712,SG/SF/F/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,7.90
SG,Bronny James (42001743),Bronny James,42001743,SG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,4.89
PF/C,Jeremy Sochan (42001746),Jeremy Sochan,42001746,PF/C/F/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,9.74
SG,Lindy Waters III (42001750),Lindy Waters III,42001750,SG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,3.94
PG/SG,Nick Smith Jr. (42001753),Nick Smith Jr.,42001753,PG/SG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,9.48
PG,Jordan McLaughlin (42001757),Jordan McLaughlin,42001757,PG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,4.79
PF/C,Drew Timme (42001775),Drew Timme,42001775,PF/C/F/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,6.64
PF,Adou Thiero (42001779),Adou Thiero,42001779,PF/F/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,4
C,Bismack Biyombo (42001785),Bismack Biyombo,42001785,C/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,2.31
PG,David Jones-Garcia (42001790),David Jones-Garcia,42001790,PG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,8.02
SF,Chris Manon (42001800),Chris Manon,42001800,SF/F/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,2.44
SF,Harrison Ingram (42001806),Harrison Ingram,42001806,SF/F/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,2.81
SG,Stanley Umude (42001821),Stanley Umude,42001821,SG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,SAS,0
PG,Kobe Bufkin (42007424),Kobe Bufkin,42007424,PG/G/UTIL,3000,SAS@LAL 02/10/2026 10:30PM ET,LAL,7.44
C,Ariel Hukporti (42001717),Ariel Hukporti,42001717,C/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,NYK,7.22
C,Kobe Brown (42001726),Kobe Brown,42001726,C/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,IND,6.70
SG/SF,Taelon Peter (42001760),Taelon Peter,42001760,SG/SF/F/G/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,IND,5.35
SG,Pacome Dadiet (42001767),Pacome Dadiet,42001767,SG/G/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,NYK,2.52
PF,Kevin McCullar Jr. (42001782),Kevin McCullar Jr.,42001782,PF/F/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,NYK,6.32
C,Trey Jemison (42001793),Trey Jemison,42001793,C/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,NYK,3.42
C,Dillon Jones (42001812),Dillon Jones,42001812,C/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,NYK,3.58
PF/C,Obi Toppin (42001817),Obi Toppin,42001817,PF/C/F/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,IND,26.33
PG,Tyrese Haliburton (42001833),Tyrese Haliburton,42001833,PG/G/UTIL,3000,IND@NYK 02/10/2026 07:30PM ET,IND,0
