Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Amen Thompson (42107850),Amen Thompson,42107850,PG/G/UTIL,8300,HOU@ORL 02/26/2026 07:30PM ET,HOU,38.38
PF,Lauri Markkanen (42107853),Lauri Markkanen,42107853,PF/F/UTIL,8200,NOP@UTA 02/26/2026 09:00PM ET,UTA,42.32
PF,LeBron James (42107856),LeBron James,42107856,PF/F/UTIL,8200,LAL@PHX 02/26/2026 09:00PM ET,LAL,40.90
PF,Zion Williamson (42107859),Zion Williamson,42107859,PF/F/UTIL,8000,NOP@UTA 02/26/2026 09:00PM ET,NOP,37.01
PG/SG,Trey Murphy III (42107862),Trey Murphy III,42107862,PG/SG/G/UTIL,7900,NOP@UTA 02/26/2026 09:00PM ET,NOP,39.41
PG,Keyonte George (42107866),Keyonte George,42107866,PG/G/UTIL,7900,NOP@UTA 02/26/2026 09:00PM ET,UTA,40.90
SF,Brandon Miller (42107869),Brandon Miller,42107869,SF/F/UTIL,7900,CHA@IND 02/26/2026 07:00PM ET,CHA,35.42
PG/SG,Nickeil Alexander-Walker (42107872),Nickeil Alexander-Walker,42107872,PG/SG/G/UTIL,7800,WAS@ATL 02/26/2026 07:30PM ET,ATL,34.02
PG,Isaiah Collier (42107876),Isaiah Collier,42107876,PG/G/UTIL,7800,NOP@UTA 02/26/2026 09:00PM ET,UTA,26.99
PG/SG,Austin Reaves (42107879),Austin Reaves,42107879,PG/SG/G/UTIL,7800,LAL@PHX 02/26/2026 09:00PM ET,LAL,42.29
C,Onyeka Okongwu (42107883),Onyeka Okongwu,42107883,C/UTIL,7700,WAS@ATL 02/26/2026 07:30PM ET,ATL,35.17
SF,Franz Wagner (42107885),Franz Wagner,42107885,SF/F/UTIL,7700,HOU@ORL 02/26/2026 07:30PM ET,ORL,36.56
SG/SF,Desmond Bane (42107892),Desmond Bane,42107892,SG/SF/F/G/UTIL,7600,HOU@ORL 02/26/2026 07:30PM ET,ORL,34.40
PF/C,Kyle Filipowski (42107888),Kyle Filipowski,42107888,PF/C/F/UTIL,7600,NOP@UTA 02/26/2026 09:00PM ET,UTA,23.94
C,Alexandre Sarr (42107897),Alexandre Sarr,42107897,C/UTIL,7500,WAS@ATL 02/26/2026 07:30PM ET,WAS,36.84
SG/SF,Grayson Allen (42107899),Grayson Allen,42107899,SG/SF/F/G/UTIL,7500,LAL@PHX 02/26/2026 09:00PM ET,PHX,31.08
SG,Stephon Castle (42107907),Stephon Castle,42107907,SG/G/UTIL,7400,SAS@BKN 02/26/2026 07:30PM ET,SAS,35.88
SG,Kon Knueppel (42107904),Kon Knueppel,42107904,SG/G/UTIL,7400,CHA@IND 02/26/2026 07:00PM ET,CHA,34.03
C,Donovan Clingan (42107910),Donovan Clingan,42107910,C/UTIL,7300,POR@CHI 02/26/2026 08:00PM ET,POR,34.06
PG,Josh Giddey (42107912),Josh Giddey,42107912,PG/G/UTIL,7300,POR@CHI 02/26/2026 08:00PM ET,CHI,43.41
SG,Shaedon Sharpe (42107922),Shaedon Sharpe,42107922,SG/G/UTIL,7200,POR@CHI 02/26/2026 08:00PM ET,POR,33.45
PG/SG,Anthony Black (42107918),Anthony Black,42107918,PG/SG/G/UTIL,7200,HOU@ORL 02/26/2026 07:30PM ET,ORL,30.79
SG,DeMar DeRozan (42107915),DeMar DeRozan,42107915,SG/G/UTIL,7200,SAC@DAL 02/26/2026 08:30PM ET,SAC,30.92
PG/SG,Tyler Herro (42107934),Tyler Herro,42107934,PG/SG/G/UTIL,7200,MIA@PHI 02/26/2026 07:00PM ET,MIA,34.16
PG,De'Aaron Fox (42107928),De'Aaron Fox,42107928,PG/G/UTIL,7100,SAS@BKN 02/26/2026 07:30PM ET,SAS,34.81
PG,Russell Westbrook (42107925),Russell Westbrook,42107925,PG/G/UTIL,7100,SAC@DAL 02/26/2026 08:30PM ET,SAC,34.33
PG,Andrew Nembhard (42107931),Andrew Nembhard,42107931,PG/G/UTIL,7000,CHA@IND 02/26/2026 07:00PM ET,IND,34.06
PF,Jabari Smith Jr. (42107946),Jabari Smith Jr.,42107946,PF/F/UTIL,6900,HOU@ORL 02/26/2026 07:30PM ET,HOU,31.37
SG,Jalen Green (42107949),Jalen Green,42107949,SG/G/UTIL,6900,LAL@PHX 02/26/2026 09:00PM ET,PHX,22.73
SF/PF,Jarace Walker (42107938),Jarace Walker,42107938,SF/PF/F/UTIL,6900,CHA@IND 02/26/2026 07:00PM ET,IND,22.70
PG/SG,CJ McCollum (42107942),CJ McCollum,42107942,PG/SG/G/UTIL,6800,WAS@ATL 02/26/2026 07:30PM ET,ATL,30.87
PF,Dillon Brooks (42107957),Dillon Brooks,42107957,PF/F/UTIL,6800,LAL@PHX 02/26/2026 09:00PM ET,PHX,30.78
C,Ivica Zubac (42107960),Ivica Zubac,42107960,C/UTIL,6800,CHA@IND 02/26/2026 07:00PM ET,IND,33.80
SG/SF,Norman Powell (42107952),Norman Powell,42107952,SG/SF/F/G/UTIL,6800,MIA@PHI 02/26/2026 07:00PM ET,MIA,33.52
PG,Collin Gillespie (42107962),Collin Gillespie,42107962,PG/G/UTIL,6700,LAL@PHX 02/26/2026 09:00PM ET,PHX,29.46
SG,VJ Edgecombe (42107965),VJ Edgecombe,42107965,SG/G/UTIL,6700,MIA@PHI 02/26/2026 07:00PM ET,PHI,32.20
PG,Jrue Holiday (42107975),Jrue Holiday,42107975,PG/G/UTIL,6600,POR@CHI 02/26/2026 08:00PM ET,POR,33.36
C,Nic Claxton (42107973),Nic Claxton,42107973,C/UTIL,6600,SAS@BKN 02/26/2026 07:30PM ET,BKN,31.51
SG/SF,Kyshawn George (42107982),Kyshawn George,42107982,SG/SF/F/G/UTIL,6500,WAS@ATL 02/26/2026 07:30PM ET,WAS,31.80
PG,Jalen Suggs (42107990),Jalen Suggs,42107990,PG/G/UTIL,6500,HOU@ORL 02/26/2026 07:30PM ET,ORL,32.39
SG,Tari Eason (42107993),Tari Eason,42107993,SG/G/UTIL,6500,HOU@ORL 02/26/2026 07:30PM ET,HOU,25.96
SF/PF,Saddiq Bey (42107978),Saddiq Bey,42107978,SF/PF/F/UTIL,6500,NOP@UTA 02/26/2026 09:00PM ET,NOP,30.37
PF,PJ Washington (42107987),PJ Washington,42107987,PF/F/UTIL,6500,SAC@DAL 02/26/2026 08:30PM ET,DAL,30.23
SG/SF,Dyson Daniels (42107968),Dyson Daniels,42107968,SG/SF/F/G/UTIL,6400,WAS@ATL 02/26/2026 07:30PM ET,ATL,32.54
SG/SF,Kelly Oubre Jr. (42107996),Kelly Oubre Jr.,42107996,SG/SF/F/G/UTIL,6400,MIA@PHI 02/26/2026 07:00PM ET,PHI,26.97
SF/PF,Matas Buzelis (42108001),Matas Buzelis,42108001,SF/PF/F/UTIL,6300,POR@CHI 02/26/2026 08:00PM ET,CHI,29.45
PF,Jerami Grant (42108014),Jerami Grant,42108014,PF/F/UTIL,6300,POR@CHI 02/26/2026 08:00PM ET,POR,29.16
SF,Naji Marshall (42108005),Naji Marshall,42108005,SF/F/UTIL,6300,SAC@DAL 02/26/2026 08:30PM ET,DAL,27.92
C,Maxime Raynaud (42108012),Maxime Raynaud,42108012,C/UTIL,6300,SAC@DAL 02/26/2026 08:30PM ET,SAC,22.45
SF/PF,Jaime Jaquez Jr. (42108008),Jaime Jaquez Jr.,42108008,SF/PF/F/UTIL,6300,MIA@PHI 02/26/2026 07:00PM ET,MIA,30.11
SF/PF,Keegan Murray (42108017),Keegan Murray,42108017,SF/PF/F/UTIL,6200,SAC@DAL 02/26/2026 08:30PM ET,SAC,29.04
SG/SF,Toumani Camara (42108021),Toumani Camara,42108021,SG/SF/F/G/UTIL,6100,POR@CHI 02/26/2026 08:00PM ET,POR,26.78
PG,Dejounte Murray (42108032),Dejounte Murray,42108032,PG/G/UTIL,6100,NOP@UTA 02/26/2026 09:00PM ET,NOP,20
PF,Miles Bridges (42108026),Miles Bridges,42108026,PF/F/UTIL,6100,CHA@IND 02/26/2026 07:00PM ET,CHA,33.49
PF,Andrew Wiggins (42108029),Andrew Wiggins,42108029,PF/F/UTIL,6100,MIA@PHI 02/26/2026 07:00PM ET,MIA,31.28
C,Derik Queen (42108035),Derik Queen,42108035,C/UTIL,6000,NOP@UTA 02/26/2026 09:00PM ET,NOP,30.54
SF,Ace Bailey (42108037),Ace Bailey,42108037,SF/F/UTIL,6000,NOP@UTA 02/26/2026 09:00PM ET,UTA,21.88
PG/SG,Coby White (42108040),Coby White,42108040,PG/SG/G/UTIL,6000,CHA@IND 02/26/2026 07:00PM ET,CHA,31.28
SG,Anfernee Simons (42108048),Anfernee Simons,42108048,SG/G/UTIL,5900,POR@CHI 02/26/2026 08:00PM ET,CHI,22.98
SF/PF,Royce O'Neale (42108044),Royce O'Neale,42108044,SF/PF/F/UTIL,5900,LAL@PHX 02/26/2026 09:00PM ET,PHX,24.03
SF/PF,Jonathan Kuminga (42108117),Jonathan Kuminga,42108117,SF/PF/F/UTIL,5800,WAS@ATL 02/26/2026 07:30PM ET,ATL,24.98
C,Moussa Diabate (42108087),Moussa Diabate,42108087,C/UTIL,5800,CHA@IND 02/26/2026 07:00PM ET,CHA,24.83
SG/SF,Brice Sensabaugh (42108051),Brice Sensabaugh,42108051,SG/SF/F/G/UTIL,5700,NOP@UTA 02/26/2026 09:00PM ET,UTA,20.57
C,Mark Williams (42108056),Mark Williams,42108056,C/UTIL,5700,LAL@PHX 02/26/2026 09:00PM ET,PHX,26.89
SG,Aaron Nesmith (42108058),Aaron Nesmith,42108058,SG/G/UTIL,5700,CHA@IND 02/26/2026 07:00PM ET,IND,25.03
C,Jalen Smith (42108068),Jalen Smith,42108068,C/UTIL,5600,POR@CHI 02/26/2026 08:00PM ET,CHI,24.06
C,Day'Ron Sharpe (42108066),Day'Ron Sharpe,42108066,C/UTIL,5600,SAS@BKN 02/26/2026 07:30PM ET,BKN,22.58
SG/SF,Nique Clifford (42108061),Nique Clifford,42108061,SG/SF/F/G/UTIL,5600,SAC@DAL 02/26/2026 08:30PM ET,SAC,15.43
PG,Scoot Henderson (42108081),Scoot Henderson,42108081,PG/G/UTIL,5500,POR@CHI 02/26/2026 08:00PM ET,POR,25.96
C,Wendell Carter Jr. (42108072),Wendell Carter Jr.,42108072,C/UTIL,5500,HOU@ORL 02/26/2026 07:30PM ET,ORL,27.13
C,Dylan Cardwell (42108079),Dylan Cardwell,42108079,C/UTIL,5500,SAC@DAL 02/26/2026 08:30PM ET,SAC,21.35
SG/SF,Jordan Goodwin (42108074),Jordan Goodwin,42108074,SG/SF/F/G/UTIL,5500,LAL@PHX 02/26/2026 09:00PM ET,PHX,21.94
C,Jay Huff (42108070),Jay Huff,42108070,C/UTIL,5500,CHA@IND 02/26/2026 07:00PM ET,IND,20.94
SG/SF,Jaden Ivey (42108092),Jaden Ivey,42108092,SG/SF/F/G/UTIL,5400,POR@CHI 02/26/2026 08:00PM ET,CHI,16.49
PG,Bub Carrington (42108084),Bub Carrington,42108084,PG/G/UTIL,5400,WAS@ATL 02/26/2026 07:30PM ET,WAS,22.95
SF,Devin Vassell (42108089),Devin Vassell,42108089,SF/F/UTIL,5400,SAS@BKN 02/26/2026 07:30PM ET,SAS,25.84
PG/SG,Tre Johnson (42108102),Tre Johnson,42108102,PG/SG/G/UTIL,5300,WAS@ATL 02/26/2026 07:30PM ET,WAS,21.40
PF,Khris Middleton (42108106),Khris Middleton,42108106,PF/F/UTIL,5300,SAC@DAL 02/26/2026 08:30PM ET,DAL,22.37
SG/SF,Pelle Larsson (42108097),Pelle Larsson,42108097,SG/SF/F/G/UTIL,5300,MIA@PHI 02/26/2026 07:00PM ET,MIA,21.16
PG/SG,Reed Sheppard (42108109),Reed Sheppard,42108109,PG/SG/G/UTIL,5200,HOU@ORL 02/26/2026 07:30PM ET,HOU,25.22
PG/SG,Brandon Williams (42108113),Brandon Williams,42108113,PG/SG/G/UTIL,5200,SAC@DAL 02/26/2026 08:30PM ET,DAL,23.97
PF,Justin Champagnie (42108121),Justin Champagnie,42108121,PF/F/UTIL,5100,WAS@ATL 02/26/2026 07:30PM ET,WAS,19.37
C,Tristan Vukcevic (42108130),Tristan Vukcevic,42108130,C/UTIL,5100,WAS@ATL 02/26/2026 07:30PM ET,WAS,14.99
PG/SG,Egor Demin (42108124),Egor Demin,42108124,PG/SG/G/UTIL,5100,SAS@BKN 02/26/2026 07:30PM ET,BKN,22.09
C,Deandre Ayton (42108128),Deandre Ayton,42108128,C/UTIL,5100,LAL@PHX 02/26/2026 09:00PM ET,LAL,28.14
PF/C,Will Riley (42108137),Will Riley,42108137,PF/C/F/UTIL,5000,WAS@ATL 02/26/2026 07:30PM ET,WAS,13.74
PG,Nolan Traore (42108141),Nolan Traore,42108141,PG/G/UTIL,5000,SAS@BKN 02/26/2026 07:30PM ET,BKN,16.94
SG,Max Christie (42108134),Max Christie,42108134,SG/G/UTIL,5000,SAC@DAL 02/26/2026 08:30PM ET,DAL,23.44
PG/SG,Devin Carter (42108144),Devin Carter,42108144,PG/SG/G/UTIL,5000,SAC@DAL 02/26/2026 08:30PM ET,SAC,13.32
C,Kel'el Ware (42108132),Kel'el Ware,42108132,C/UTIL,5000,MIA@PHI 02/26/2026 07:00PM ET,MIA,28.05
PF/C,Guerschon Yabusele (42108148),Guerschon Yabusele,42108148,PF/C/F/UTIL,4900,POR@CHI 02/26/2026 08:00PM ET,CHI,9.58
PF/C,Danny Wolf (42108154),Danny Wolf,42108154,PF/C/F/UTIL,4900,SAS@BKN 02/26/2026 07:30PM ET,BKN,19.54
C,Marvin Bagley III (42108152),Marvin Bagley III,42108152,C/UTIL,4900,SAC@DAL 02/26/2026 08:30PM ET,DAL,22.63
PF/C,Precious Achiuwa (42108169),Precious Achiuwa,42108169,PF/C/F/UTIL,4900,SAC@DAL 02/26/2026 08:30PM ET,SAC,19.36
PG,Tre Jones (42108173),Tre Jones,42108173,PG/G/UTIL,4800,POR@CHI 02/26/2026 08:00PM ET,CHI,26.70
SF/PF,Julian Champagnie (42108162),Julian Champagnie,42108162,SF/PF/F/UTIL,4800,SAS@BKN 02/26/2026 07:30PM ET,SAS,23.79
PF,Noah Clowney (42108166),Noah Clowney,42108166,PF/F/UTIL,4800,SAS@BKN 02/26/2026 07:30PM ET,BKN,24.09
PG/SG,Jeremiah Fears (42108158),Jeremiah Fears,42108158,PG/SG/G/UTIL,4800,NOP@UTA 02/26/2026 09:00PM ET,NOP,25.05
PG/SG,Malik Monk (42108181),Malik Monk,42108181,PG/SG/G/UTIL,4800,SAC@DAL 02/26/2026 08:30PM ET,SAC,21.19
SG/SF,Collin Sexton (42108176),Collin Sexton,42108176,SG/SF/F/G/UTIL,4700,POR@CHI 02/26/2026 08:00PM ET,CHI,23.29
SG/SF,Alondes Williams (42108185),Alondes Williams,42108185,SG/SF/F/G/UTIL,4700,WAS@ATL 02/26/2026 07:30PM ET,WAS,26.69
SF/PF,Daeqwon Plowden (42108225),Daeqwon Plowden,42108225,SF/PF/F/UTIL,4700,SAC@DAL 02/26/2026 08:30PM ET,SAC,13.93
PF,Bilal Coulibaly (42108205),Bilal Coulibaly,42108205,PF/F/UTIL,4600,WAS@ATL 02/26/2026 07:30PM ET,WAS,24.07
PG/SG,Dylan Harper (42108192),Dylan Harper,42108192,PG/SG/G/UTIL,4600,SAS@BKN 02/26/2026 07:30PM ET,SAS,22.93
SG/SF,Marcus Smart (42108196),Marcus Smart,42108196,SG/SF/F/G/UTIL,4600,LAL@PHX 02/26/2026 09:00PM ET,LAL,20.39
SF/PF,Kobe Brown (42108201),Kobe Brown,42108201,SF/PF/F/UTIL,4600,CHA@IND 02/26/2026 07:00PM ET,IND,9.14
C,Robert Williams (42108215),Robert Williams,42108215,C/UTIL,4500,POR@CHI 02/26/2026 08:00PM ET,POR,19.75
SF,Herbert Jones (42108217),Herbert Jones,42108217,SF/F/UTIL,4500,NOP@UTA 02/26/2026 09:00PM ET,NOP,21.54
C,Ryan Kalkbrenner (42108211),Ryan Kalkbrenner,42108211,C/UTIL,4500,CHA@IND 02/26/2026 07:00PM ET,CHA,20.64
SG/SF,Quenton Jackson (42108220),Quenton Jackson,42108220,SG/SF/F/G/UTIL,4500,CHA@IND 02/26/2026 07:00PM ET,IND,16.46
PG,Davion Mitchell (42108208),Davion Mitchell,42108208,PG/G/UTIL,4500,MIA@PHI 02/26/2026 07:00PM ET,MIA,25.30
C,Andre Drummond (42108213),Andre Drummond,42108213,C/UTIL,4500,MIA@PHI 02/26/2026 07:00PM ET,PHI,22.06
SG/SF,Isaac Okoro (42108238),Isaac Okoro,42108238,SG/SF/F/G/UTIL,4400,POR@CHI 02/26/2026 08:00PM ET,CHI,17.47
C,Jock Landale (42108190),Jock Landale,42108190,C/UTIL,4400,WAS@ATL 02/26/2026 07:30PM ET,ATL,24.03
C,Anthony Gill (42108251),Anthony Gill,42108251,C/UTIL,4400,WAS@ATL 02/26/2026 07:30PM ET,WAS,8.38
SG/SF,Keldon Johnson (42108229),Keldon Johnson,42108229,SG/SF/F/G/UTIL,4400,SAS@BKN 02/26/2026 07:30PM ET,SAS,23.86
SF,Ziaire Williams (42108248),Ziaire Williams,42108248,SF/F/UTIL,4400,SAS@BKN 02/26/2026 07:30PM ET,BKN,17.67
C,Daniel Gafford (42108246),Daniel Gafford,42108246,C/UTIL,4400,SAC@DAL 02/26/2026 08:30PM ET,DAL,21.30
PF/C,Micah Potter (42108253),Micah Potter,42108253,PF/C/F/UTIL,4400,CHA@IND 02/26/2026 07:00PM ET,IND,18.59
PF,Grant Williams (42108257),Grant Williams,42108257,PF/F/UTIL,4400,CHA@IND 02/26/2026 07:00PM ET,CHA,17.02
PG/SG,Quentin Grimes (42108234),Quentin Grimes,42108234,PG/SG/G/UTIL,4400,MIA@PHI 02/26/2026 07:00PM ET,PHI,25.49
SF/PF,Jamir Watkins (42108266),Jamir Watkins,42108266,SF/PF/F/UTIL,4300,WAS@ATL 02/26/2026 07:30PM ET,WAS,14.18
SF/PF,Tristan da Silva (42108260),Tristan da Silva,42108260,SF/PF/F/UTIL,4300,HOU@ORL 02/26/2026 07:30PM ET,ORL,17.57
C,Jaxson Hayes (42108264),Jaxson Hayes,42108264,C/UTIL,4300,LAL@PHX 02/26/2026 09:00PM ET,LAL,14.75
PG/SG,Kam Jones (42108270),Kam Jones,42108270,PG/SG/G/UTIL,4300,CHA@IND 02/26/2026 07:00PM ET,IND,9.43
SF,Zaccharie Risacher (42108243),Zaccharie Risacher,42108243,SF/F/UTIL,4200,WAS@ATL 02/26/2026 07:30PM ET,ATL,19.87
SG/SF,Josh Okogie (42108418),Josh Okogie,42108418,SG/SF/F/G/UTIL,4200,HOU@ORL 02/26/2026 07:30PM ET,HOU,12.69
SG,Cody Williams (42108282),Cody Williams,42108282,SG/G/UTIL,4200,NOP@UTA 02/26/2026 09:00PM ET,UTA,12.18
SF/PF,Rui Hachimura (42108278),Rui Hachimura,42108278,SF/PF/F/UTIL,4200,LAL@PHX 02/26/2026 09:00PM ET,LAL,19.59
PF/C,Dominick Barlow (42108274),Dominick Barlow,42108274,PF/C/F/UTIL,4200,MIA@PHI 02/26/2026 07:00PM ET,PHI,19.16
SG,Jaden Hardy (42108288),Jaden Hardy,42108288,SG/G/UTIL,4100,WAS@ATL 02/26/2026 07:30PM ET,WAS,11.53
PG,Sharife Cooper (42108299),Sharife Cooper,42108299,PG/G/UTIL,4100,WAS@ATL 02/26/2026 07:30PM ET,WAS,14.06
PG/SG,Jordan Poole (42108295),Jordan Poole,42108295,PG/SG/G/UTIL,4100,NOP@UTA 02/26/2026 09:00PM ET,NOP,23.87
PG,T.J. McConnell (42108285),T.J. McConnell,42108285,PG/G/UTIL,4100,CHA@IND 02/26/2026 07:00PM ET,IND,21.42
C,Nick Richards (42108317),Nick Richards,42108317,C/UTIL,4000,POR@CHI 02/26/2026 08:00PM ET,CHI,10.85
SF/PF,Dorian Finney-Smith (42108321),Dorian Finney-Smith,42108321,SF/PF/F/UTIL,4000,HOU@ORL 02/26/2026 07:30PM ET,HOU,8.33
C,Kevin Love (42108319),Kevin Love,42108319,C/UTIL,4000,NOP@UTA 02/26/2026 09:00PM ET,UTA,18.51
C,DeAndre Jordan (42108325),DeAndre Jordan,42108325,C/UTIL,4000,NOP@UTA 02/26/2026 09:00PM ET,NOP,19.31
SG/SF,Klay Thompson (42108307),Klay Thompson,42108307,SG/SF/F/G/UTIL,4000,SAC@DAL 02/26/2026 08:30PM ET,DAL,19.23
SG/SF,Jake LaRavia (42108302),Jake LaRavia,42108302,SG/SF/F/G/UTIL,4000,LAL@PHX 02/26/2026 09:00PM ET,LAL,20.39
SG/SF,Ben Sheppard (42108357),Ben Sheppard,42108357,SG/SF/F/G/UTIL,4000,CHA@IND 02/26/2026 07:00PM ET,IND,15.22
PG,Rob Dillingham (42108336),Rob Dillingham,42108336,PG/G/UTIL,3900,POR@CHI 02/26/2026 08:00PM ET,CHI,9.98
SG/SF,Corey Kispert (42108312),Corey Kispert,42108312,SG/SF/F/G/UTIL,3900,WAS@ATL 02/26/2026 07:30PM ET,ATL,16.30
SG/SF,Terance Mann (42108329),Terance Mann,42108329,SG/SF/F/G/UTIL,3900,SAS@BKN 02/26/2026 07:30PM ET,BKN,18.28
C,Luke Kornet (42108423),Luke Kornet,42108423,C/UTIL,3900,SAS@BKN 02/26/2026 07:30PM ET,SAS,21.50
C,Yves Missi (42108334),Yves Missi,42108334,C/UTIL,3900,NOP@UTA 02/26/2026 09:00PM ET,NOP,17.54
C,Mo Bamba (42127353),Mo Bamba,42127353,C/UTIL,3900,NOP@UTA 02/26/2026 09:00PM ET,UTA,2.25
C,Oso Ighodaro (42108327),Oso Ighodaro,42108327,C/UTIL,3900,LAL@PHX 02/26/2026 09:00PM ET,PHX,16.73
PF/C,Obi Toppin (42108342),Obi Toppin,42108342,PF/C/F/UTIL,3900,CHA@IND 02/26/2026 07:00PM ET,IND,26.33
PG,Kasparas Jakucionis (42108339),Kasparas Jakucionis,42108339,PG/G/UTIL,3900,MIA@PHI 02/26/2026 07:00PM ET,MIA,14.10
SG/SF,Kris Murray (42108367),Kris Murray,42108367,SG/SF/F/G/UTIL,3800,POR@CHI 02/26/2026 08:00PM ET,POR,15.86
PG/SG,Jevon Carter (42108375),Jevon Carter,42108375,PG/SG/G/UTIL,3800,HOU@ORL 02/26/2026 07:30PM ET,ORL,10.77
SF/PF,Caleb Martin (42108353),Caleb Martin,42108353,SF/PF/F/UTIL,3800,SAC@DAL 02/26/2026 08:30PM ET,DAL,10.69
PG,Killian Hayes (42108433),Killian Hayes,42108433,PG/G/UTIL,3800,SAC@DAL 02/26/2026 08:30PM ET,SAC,8.38
PG,Cole Anthony (42108372),Cole Anthony,42108372,PG/G/UTIL,3800,LAL@PHX 02/26/2026 09:00PM ET,PHX,16.14
PG,Dru Smith (42108346),Dru Smith,42108346,PG/G/UTIL,3800,MIA@PHI 02/26/2026 07:00PM ET,MIA,16.62
PF,Patrick Williams (42108382),Patrick Williams,42108382,PF/F/UTIL,3700,POR@CHI 02/26/2026 08:00PM ET,CHI,14.84
SG,Vit Krejci (42108385),Vit Krejci,42108385,SG/G/UTIL,3700,POR@CHI 02/26/2026 08:00PM ET,POR,16.79
PF,Harrison Barnes (42108379),Harrison Barnes,42108379,PF/F/UTIL,3700,SAS@BKN 02/26/2026 07:30PM ET,SAS,19.53
C,Moritz Wagner (42108407),Moritz Wagner,42108407,C/UTIL,3700,HOU@ORL 02/26/2026 07:30PM ET,ORL,15.40
SF/PF,John Konchar (42108291),John Konchar,42108291,SF/PF/F/UTIL,3700,NOP@UTA 02/26/2026 09:00PM ET,UTA,12.81
PF/C,Karlo Matkovic (42108395),Karlo Matkovic,42108395,PF/C/F/UTIL,3700,NOP@UTA 02/26/2026 09:00PM ET,NOP,12.88
PG/SG,Luke Kennard (42108388),Luke Kennard,42108388,PG/SG/G/UTIL,3700,LAL@PHX 02/26/2026 09:00PM ET,LAL,15.97
PF,Ryan Dunn (42108392),Ryan Dunn,42108392,PF/F/UTIL,3700,LAL@PHX 02/26/2026 09:00PM ET,PHX,15.96
SG/SF,Josh Green (42108399),Josh Green,42108399,SG/SF/F/G/UTIL,3700,CHA@IND 02/26/2026 07:00PM ET,CHA,10.9
PF/C,Sidy Cissoko (42108412),Sidy Cissoko,42108412,PF/C/F/UTIL,3600,POR@CHI 02/26/2026 08:00PM ET,POR,13.93
PF/C,Mouhamed Gueye (42108349),Mouhamed Gueye,42108349,PF/C/F/UTIL,3600,WAS@ATL 02/26/2026 07:30PM ET,ATL,13.49
PF,Simone Fontecchio (42108409),Simone Fontecchio,42108409,PF/F/UTIL,3600,MIA@PHI 02/26/2026 07:00PM ET,MIA,16.59
C,Adem Bona (42108416),Adem Bona,42108416,C/UTIL,3600,MIA@PHI 02/26/2026 07:00PM ET,PHI,13.09
SG/SF,Bryce McGowens (42108425),Bryce McGowens,42108425,SG/SF/F/G/UTIL,3500,NOP@UTA 02/26/2026 09:00PM ET,NOP,14.39
PF,Trendon Watford (42108430),Trendon Watford,42108430,PF/F/UTIL,3500,MIA@PHI 02/26/2026 07:00PM ET,PHI,15.04
PG,Gabe Vincent (42108404),Gabe Vincent,42108404,PG/G/UTIL,3400,WAS@ATL 02/26/2026 07:30PM ET,ATL,9.82
