Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125549-91971,RB,Ronnie,Ronnie Rivers,Rivers,0.6571428435189384,7,4200,LAR@CHI,LAR,CHI,,,,,,RB/FLEX
125549-102831,TE,Davis,Davis Allen,Allen,3.3866666158040366,15,4200,LAR@CHI,LAR,CHI,,,,,,TE/FLEX
125549-42046,TE,Durham,Durham Smythe,Smythe,0.9333333174387614,6,4100,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
125549-71032,WR,Devin,Devin Duvernay,Duvernay,0.19999999470180935,18,4100,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
125549-12538,D,Los Angeles,Los Angeles Rams,Rams,8.11111111111111,18,4100,LAR@CHI,LAR,CHI,,,,,,DEF
125549-92166,WR,Marcus,Marcus Jones,Jones,0.6666666666666666,18,4000,HOU@NE,NE,HOU,,,,,,WR/FLEX
125549-156426,RB,Brock,Brock Lampe,Lampe,,0,4000,HOU@NE,NE,HOU,IR,Undisclosed,,,,RB/FLEX
125549-52495,WR,Braxton,Braxton Berrios,Berrios,1.6749999523162842,4,4000,HOU@NE,HOU,NE,,,,,,WR/FLEX
125549-174355,WR,Jeremiah,Jeremiah Webb,Webb,,0,4000,HOU@NE,NE,HOU,,,,,,WR/FLEX
125549-103187,RB,Roschon,Roschon Johnson,Johnson,0.5666666825612386,3,4000,LAR@CHI,CHI,LAR,IR,Thumb,,,,RB/FLEX
125549-71957,WR,Quintez,Quintez Cephus,Cephus,,0,4000,HOU@NE,HOU,NE,,,,,,WR/FLEX
125549-71444,RB,Travis,Travis Homer,Homer,-0.04000000059604645,5,4000,LAR@CHI,CHI,LAR,,,,,,RB/FLEX
125549-71459,RB,Brittain,Brittain Brown,Brown,4.849999904632568,2,4000,LAR@CHI,CHI,LAR,,,,,,RB/FLEX
125549-90933,RB,Antonio,Antonio Gibson,Gibson,4.44000015258789,5,4000,HOU@NE,NE,HOU,IR,Knee - acl,,,,RB/FLEX
125549-156997,WR,Tru,Tru Edwards,Edwards,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
125549-165962,TE,Nikola,Nikola Kalinic,Kalinic,0,2,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
125549-104008,TE,Stephen,Stephen Carlson,Carlson,,0,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
125549-201553,WR,John,John Jiles,Jiles,,0,4000,HOU@NE,NE,HOU,,,,,,WR/FLEX
125549-65627,WR,Maurice,Maurice Alexander,Alexander,0,1,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
125549-114787,RB,Terrell,Terrell Jennings,Jennings,2.449999968210856,6,4000,HOU@NE,NE,HOU,IR,Concussion,,,,RB/FLEX
125549-93540,RB,British,British Brooks,Brooks,0.9750000238418579,8,4000,HOU@NE,HOU,NE,,,,,,RB/FLEX
125549-114532,RB,Deion,Deion Hankins,Hankins,,0,4000,LAR@CHI,CHI,LAR,IR,Quadriceps,,,,RB/FLEX
125549-131694,TE,Luke,Luke Lachey,Lachey,,0,4000,HOU@NE,HOU,NE,,,,,,TE/FLEX
125549-94831,RB,Deneric,Deneric Prince,Prince,,0,4000,HOU@NE,NE,HOU,IR,Undisclosed,,,,RB/FLEX
125549-129147,WR,John,John Saunders Jr.,Saunders Jr.,,0,4000,HOU@NE,NE,HOU,,,,,,WR/FLEX
125549-110977,TE,Thomas,Thomas Gordon,Gordon,,0,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
125549-83083,WR,Justin,Justin Watson,Watson,1.5,3,4000,HOU@NE,HOU,NE,O,Concussion,,,,WR/FLEX
125549-94094,TE,Brevin,Brevin Jordan,Jordan,0.8500000238418579,2,4000,HOU@NE,HOU,NE,IR,Knee,,,,TE/FLEX
125549-28570,TE,Nick,Nick Vannett,Vannett,3.3333333333333335,12,4000,LAR@CHI,LAR,CHI,,,,,,TE/FLEX
125549-137889,WR,Brennan,Brennan Presley,Presley,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
125549-87731,WR,Dominique,Dominique Robinson,Robinson,0,11,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
125549-25267,WR,Mack,Mack Hollins,Hollins,6.671428680419922,14,4000,HOU@NE,NE,HOU,IR,Abdomen,,,,WR/FLEX
125549-156596,RB,Jarquez,Jarquez Hunter,Hunter,0,1,4000,LAR@CHI,LAR,CHI,,,,,,RB/FLEX
125549-52409,RB,Jakob,Jakob Johnson,Johnson,,0,4000,HOU@NE,HOU,NE,,,,,,RB/FLEX
125549-133564,TE,Marshall,Marshall Lang,Lang,,0,4000,HOU@NE,NE,HOU,,,,,,TE/FLEX
125549-131266,RB,Lan,Lan Larison,Larison,,0,4000,HOU@NE,NE,HOU,IR,Foot,,,,RB/FLEX
125549-70601,TE,Harrison,Harrison Bryant,Bryant,0.42500001192092896,4,4000,HOU@NE,HOU,NE,,,,,,TE/FLEX
125549-152014,WR,JP,JP Richardson,Richardson,,0,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
125549-109007,WR,Josh,Josh Kelly,Kelly,,0,4000,HOU@NE,HOU,NE,,,,,,WR/FLEX
125549-129240,WR,Tyler,Tyler Scott,Scott,0.2,5,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
125549-152540,TE,CJ,CJ Dippre,Dippre,,0,4000,HOU@NE,NE,HOU,,,,,,TE/FLEX
125549-120035,TE,Mark,Mark Redman,Redman,,0,4000,LAR@CHI,LAR,CHI,,,,,,TE/FLEX
125549-112101,WR,Jared,Jared Wayne,Wayne,3,1,4000,HOU@NE,HOU,NE,,,,,,WR/FLEX
125549-86762,TE,Jack,Jack Westover,Westover,0.5999999841054281,3,4000,HOU@NE,NE,HOU,,,,,,TE/FLEX
125549-193004,WR,Jahdae,Jahdae Walker,Walker,7.900000254313151,3,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
125549-92413,RB,Elijah,Elijah Mitchell,Mitchell,0,1,4000,HOU@NE,NE,HOU,,,,,,RB/FLEX
125549-12527,D,Chicago,Chicago Bears,Bears,6.444444444444445,18,3900,LAR@CHI,CHI,LAR,,,,,,DEF
