Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Payton Pritchard (42122587),Payton Pritchard,42122587,PG/SG/G/UTIL,7200,BKN@BOS 02/27/2026 07:30PM ET,BOS,33.03
SF,Peyton Watson (42122591),Peyton Watson,42122591,SF/F/UTIL,7000,DEN@OKC 02/27/2026 09:30PM ET,DEN,28.34
PF,PJ Washington (42122594),PJ Washington,42122594,PF/F/UTIL,6900,MEM@DAL 02/27/2026 08:30PM ET,DAL,30.23
PF/C,Aaron Gordon (42122597),Aaron Gordon,42122597,PF/C/F/UTIL,6800,DEN@OKC 02/27/2026 09:30PM ET,DEN,31.48
SG/SF,Cason Wallace (42122601),Cason Wallace,42122601,SG/SF/F/G/UTIL,6700,DEN@OKC 02/27/2026 09:30PM ET,OKC,21.58
C,Nic Claxton (42122606),Nic Claxton,42122606,C/UTIL,6600,BKN@BOS 02/27/2026 07:30PM ET,BKN,31.39
PF,OG Anunoby (42122608),OG Anunoby,42122608,PF/F/UTIL,6600,NYK@MIL 02/27/2026 08:00PM ET,NYK,31.51
PG,Ty Jerome (42122616),Ty Jerome,42122616,PG/G/UTIL,6500,MEM@DAL 02/27/2026 08:30PM ET,MEM,34.94
SG/SF,Josh Hart (42122611),Josh Hart,42122611,SG/SF/F/G/UTIL,6500,NYK@MIL 02/27/2026 08:00PM ET,NYK,31.94
C,Myles Turner (42122619),Myles Turner,42122619,C/UTIL,6400,NYK@MIL 02/27/2026 08:00PM ET,MIL,27.21
C,Isaiah Hartenstein (42122621),Isaiah Hartenstein,42122621,C/UTIL,6400,DEN@OKC 02/27/2026 09:30PM ET,OKC,30.73
C,Nikola Vucevic (42122626),Nikola Vucevic,42122626,C/UTIL,6300,BKN@BOS 02/27/2026 07:30PM ET,BOS,35.53
SF,Naji Marshall (42122623),Naji Marshall,42122623,SF/F/UTIL,6300,MEM@DAL 02/27/2026 08:30PM ET,DAL,28.44
C,Zach Edey (42122632),Zach Edey,42122632,C/UTIL,6200,MEM@DAL 02/27/2026 08:30PM ET,MEM,33.77
PF/C,Bobby Portis (42122628),Bobby Portis,42122628,PF/C/F/UTIL,6200,NYK@MIL 02/27/2026 08:00PM ET,MIL,25.89
PF,Gregory Jackson (42122637),Gregory Jackson,42122637,PF/F/UTIL,6000,MEM@DAL 02/27/2026 08:30PM ET,MEM,19.97
SF,Mikal Bridges (42122634),Mikal Bridges,42122634,SF/F/UTIL,6000,NYK@MIL 02/27/2026 08:00PM ET,NYK,31.74
PF/C,Santi Aldama (42122647),Santi Aldama,42122647,PF/C/F/UTIL,5800,MEM@DAL 02/27/2026 08:30PM ET,MEM,30.25
PF,Kyle Kuzma (42122640),Kyle Kuzma,42122640,PF/F/UTIL,5800,NYK@MIL 02/27/2026 08:00PM ET,MIL,24.75
PF/C,Jaylin Williams (42122643),Jaylin Williams,42122643,PF/C/F/UTIL,5800,DEN@OKC 02/27/2026 09:30PM ET,OKC,19.63
C,Day'Ron Sharpe (42122654),Day'Ron Sharpe,42122654,C/UTIL,5600,BKN@BOS 02/27/2026 07:30PM ET,BKN,22.85
PF,Khris Middleton (42122659),Khris Middleton,42122659,PF/F/UTIL,5600,MEM@DAL 02/27/2026 08:30PM ET,DAL,22.53
SF,Jaylon Tyson (42122651),Jaylon Tyson,42122651,SF/F/UTIL,5600,CLE@DET 02/27/2026 07:00PM ET,CLE,26.51
SG,Isaiah Joe (42122656),Isaiah Joe,42122656,SG/G/UTIL,5600,DEN@OKC 02/27/2026 09:30PM ET,OKC,19.04
PG/SG,Brandon Williams (42122662),Brandon Williams,42122662,PG/SG/G/UTIL,5500,MEM@DAL 02/27/2026 08:30PM ET,DAL,24.02
PF,Tobias Harris (42122666),Tobias Harris,42122666,PF/F/UTIL,5500,CLE@DET 02/27/2026 07:00PM ET,DET,25.48
SF/PF,Cameron Johnson (42122669),Cameron Johnson,42122669,SF/PF/F/UTIL,5500,DEN@OKC 02/27/2026 09:30PM ET,DEN,22.17
C,Neemias Queta (42122673),Neemias Queta,42122673,C/UTIL,5300,BKN@BOS 02/27/2026 07:30PM ET,BOS,26.51
SG,Cedric Coward (42122675),Cedric Coward,42122675,SG/G/UTIL,5300,MEM@DAL 02/27/2026 08:30PM ET,MEM,27.44
SF/PF,Aaron Wiggins (42122678),Aaron Wiggins,42122678,SF/PF/F/UTIL,5300,DEN@OKC 02/27/2026 09:30PM ET,OKC,20.84
SG,Christian Braun (42122682),Christian Braun,42122682,SG/G/UTIL,5300,DEN@OKC 02/27/2026 09:30PM ET,DEN,21.72
PG,Nolan Traore (42122688),Nolan Traore,42122688,PG/G/UTIL,5200,BKN@BOS 02/27/2026 07:30PM ET,BKN,17.02
PG,Scotty Pippen Jr. (42122691),Scotty Pippen Jr.,42122691,PG/G/UTIL,5200,MEM@DAL 02/27/2026 08:30PM ET,MEM,25.54
SF,Ausar Thompson (42122685),Ausar Thompson,42122685,SF/F/UTIL,5200,CLE@DET 02/27/2026 07:00PM ET,DET,26.60
PG,Dennis Schroder (42122694),Dennis Schroder,42122694,PG/G/UTIL,5100,CLE@DET 02/27/2026 07:00PM ET,CLE,25.43
PG/SG,Egor Demin (42122701),Egor Demin,42122701,PG/SG/G/UTIL,5000,BKN@BOS 02/27/2026 07:30PM ET,BKN,22.20
PG/SG,Cam Spencer (42122697),Cam Spencer,42122697,PG/SG/G/UTIL,5000,MEM@DAL 02/27/2026 08:30PM ET,MEM,24.89
C,Marvin Bagley III (42122705),Marvin Bagley III,42122705,C/UTIL,5000,MEM@DAL 02/27/2026 08:30PM ET,DAL,22.64
SF,Max Strus (42122715),Max Strus,42122715,SF/F/UTIL,5000,CLE@DET 02/27/2026 07:00PM ET,CLE,0
PG,Ajay Mitchell (42122707),Ajay Mitchell,42122707,PG/G/UTIL,5000,DEN@OKC 02/27/2026 09:30PM ET,OKC,27.19
SG/SF,Julian Strawther (42122710),Julian Strawther,42122710,SG/SF/F/G/UTIL,5000,DEN@OKC 02/27/2026 09:30PM ET,DEN,12.80
PF,Noah Clowney (42122721),Noah Clowney,42122721,PF/F/UTIL,4900,BKN@BOS 02/27/2026 07:30PM ET,BKN,23.95
SF,Jaylen Wells (42122718),Jaylen Wells,42122718,SF/F/UTIL,4900,MEM@DAL 02/27/2026 08:30PM ET,MEM,21.27
PF/C,Isaiah Stewart (42122724),Isaiah Stewart,42122724,PF/C/F/UTIL,4900,CLE@DET 02/27/2026 07:00PM ET,DET,21.92
SF/PF,Sam Hauser (42122728),Sam Hauser,42122728,SF/PF/F/UTIL,4800,BKN@BOS 02/27/2026 07:30PM ET,BOS,19
PF/C,Danny Wolf (42122735),Danny Wolf,42122735,PF/C/F/UTIL,4800,BKN@BOS 02/27/2026 07:30PM ET,BKN,19.63
SG,Max Christie (42122732),Max Christie,42122732,SG/G/UTIL,4800,MEM@DAL 02/27/2026 08:30PM ET,DAL,23.19
PF/C,Olivier-Maxence Prosper (42122744),Olivier-Maxence Prosper,42122744,PF/C/F/UTIL,4800,MEM@DAL 02/27/2026 08:30PM ET,MEM,13.33
SG/SF,Sam Merrill (42122739),Sam Merrill,42122739,SG/SF/F/G/UTIL,4800,CLE@DET 02/27/2026 07:00PM ET,CLE,21.74
PG/SG,Javon Small (42122748),Javon Small,42122748,PG/SG/G/UTIL,4700,MEM@DAL 02/27/2026 08:30PM ET,MEM,17.57
SG,Duncan Robinson (42122756),Duncan Robinson,42122756,SG/G/UTIL,4600,CLE@DET 02/27/2026 07:00PM ET,DET,21.52
SF/PF,Tim Hardaway Jr. (42122752),Tim Hardaway Jr.,42122752,SF/PF/F/UTIL,4600,DEN@OKC 02/27/2026 09:30PM ET,DEN,21.65
C,Paul Reed (42122771),Paul Reed,42122771,C/UTIL,4500,CLE@DET 02/27/2026 07:00PM ET,DET,17.5
SG/SF,AJ Green (42122763),AJ Green,42122763,SG/SF/F/G/UTIL,4500,NYK@MIL 02/27/2026 08:00PM ET,MIL,19.05
PG/SG,Bruce Brown (42122759),Bruce Brown,42122759,PG/SG/G/UTIL,4500,DEN@OKC 02/27/2026 09:30PM ET,DEN,18.48
SG,Luguentz Dort (42122768),Luguentz Dort,42122768,SG/G/UTIL,4500,DEN@OKC 02/27/2026 09:30PM ET,OKC,18.74
SF,Ziaire Williams (42122784),Ziaire Williams,42122784,SF/F/UTIL,4400,BKN@BOS 02/27/2026 07:30PM ET,BKN,17.34
SG,Walter Clayton Jr. (42122773),Walter Clayton Jr.,42122773,SG/G/UTIL,4400,MEM@DAL 02/27/2026 08:30PM ET,MEM,15.97
C,Daniel Gafford (42122778),Daniel Gafford,42122778,C/UTIL,4400,MEM@DAL 02/27/2026 08:30PM ET,DAL,21.30
C,Jericho Sims (42122776),Jericho Sims,42122776,C/UTIL,4400,NYK@MIL 02/27/2026 08:00PM ET,MIL,11.74
PF/C,Kenrich Williams (42122780),Kenrich Williams,42122780,PF/C/F/UTIL,4400,DEN@OKC 02/27/2026 09:30PM ET,OKC,14.91
PG/SG,Cam Thomas (42122787),Cam Thomas,42122787,PG/SG/G/UTIL,4300,NYK@MIL 02/27/2026 08:00PM ET,MIL,22.15
SG,Baylor Scheierman (42122791),Baylor Scheierman,42122791,SG/G/UTIL,4200,BKN@BOS 02/27/2026 07:30PM ET,BOS,11.02
SF/PF,Taylor Hendricks (42122797),Taylor Hendricks,42122797,SF/PF/F/UTIL,4200,MEM@DAL 02/27/2026 08:30PM ET,MEM,13.03
PF,Spencer Jones (42122794),Spencer Jones,42122794,PF/F/UTIL,4200,DEN@OKC 02/27/2026 09:30PM ET,DEN,14.15
SF,Jahmai Mashack (42122805),Jahmai Mashack,42122805,SF/F/UTIL,4100,MEM@DAL 02/27/2026 08:30PM ET,MEM,10.85
SF/PF,Dean Wade (42122801),Dean Wade,42122801,SF/PF/F/UTIL,4100,CLE@DET 02/27/2026 07:00PM ET,CLE,16.35
SG/SF,Terance Mann (42122816),Terance Mann,42122816,SG/SF/F/G/UTIL,4000,BKN@BOS 02/27/2026 07:30PM ET,BKN,18.28
SG/SF,Klay Thompson (42122811),Klay Thompson,42122811,SG/SF/F/G/UTIL,4000,MEM@DAL 02/27/2026 08:30PM ET,DAL,19.17
C,Kyle Anderson (42122825),Kyle Anderson,42122825,C/UTIL,4000,MEM@DAL 02/27/2026 08:30PM ET,MEM,18.79
PF,Ronald Holland II (42122808),Ronald Holland II,42122808,PF/F/UTIL,4000,CLE@DET 02/27/2026 07:00PM ET,DET,19.00
PG/SG,Jared McCain (42122821),Jared McCain,42122821,PG/SG/G/UTIL,4000,DEN@OKC 02/27/2026 09:30PM ET,OKC,14.14
SG/SF,Keon Ellis (42122827),Keon Ellis,42122827,SG/SF/F/G/UTIL,3900,CLE@DET 02/27/2026 07:00PM ET,CLE,12.71
SF,Alex Caruso (42122832),Alex Caruso,42122832,SF/F/UTIL,3900,DEN@OKC 02/27/2026 09:30PM ET,OKC,16.24
C,Mitchell Robinson (42122837),Mitchell Robinson,42122837,C/UTIL,3800,NYK@MIL 02/27/2026 08:00PM ET,NYK,21.56
C,Jonas Valanciunas (42122835),Jonas Valanciunas,42122835,C/UTIL,3800,DEN@OKC 02/27/2026 09:30PM ET,DEN,18.71
SG/SF,Rayan Rupert (42122839),Rayan Rupert,42122839,SG/SF/F/G/UTIL,3700,MEM@DAL 02/27/2026 08:30PM ET,MEM,7.97
SF/PF,Caleb Martin (42122844),Caleb Martin,42122844,SF/PF/F/UTIL,3700,MEM@DAL 02/27/2026 08:30PM ET,DAL,10.87
SG,Landry Shamet (42122848),Landry Shamet,42122848,SG/G/UTIL,3700,NYK@MIL 02/27/2026 08:00PM ET,NYK,16.57
C,Luka Garza (42122854),Luka Garza,42122854,C/UTIL,3500,BKN@BOS 02/27/2026 07:30PM ET,BOS,15.38
SG,Drake Powell (42122859),Drake Powell,42122859,SG/G/UTIL,3500,BKN@BOS 02/27/2026 07:30PM ET,BKN,11.46
PG,Craig Porter Jr. (42122851),Craig Porter Jr.,42122851,PG/G/UTIL,3500,CLE@DET 02/27/2026 07:00PM ET,CLE,16.43
PG/SG,Caris LeVert (42122862),Caris LeVert,42122862,PG/SG/G/UTIL,3500,CLE@DET 02/27/2026 07:00PM ET,DET,16.92
PG,Jose Alvarado (42122856),Jose Alvarado,42122856,PG/G/UTIL,3500,NYK@MIL 02/27/2026 08:00PM ET,NYK,19.06
SF,Ousmane Dieng (42122866),Ousmane Dieng,42122866,SF/F/UTIL,3500,NYK@MIL 02/27/2026 08:00PM ET,MIL,10.43
PG,Daniss Jenkins (42122869),Daniss Jenkins,42122869,PG/G/UTIL,3400,CLE@DET 02/27/2026 07:00PM ET,DET,16.53
PG,KJ Simpson (42122872),KJ Simpson,42122872,PG/G/UTIL,3400,DEN@OKC 02/27/2026 09:30PM ET,DEN,14
PF,Nae'Qwan Tomlin (42122875),Nae'Qwan Tomlin,42122875,PF/F/UTIL,3300,CLE@DET 02/27/2026 07:00PM ET,CLE,13.82
PF/C,Isaac Jones (42122883),Isaac Jones,42122883,PF/C/F/UTIL,3300,CLE@DET 02/27/2026 07:00PM ET,DET,2.25
C,Ariel Hukporti (42122878),Ariel Hukporti,42122878,C/UTIL,3300,NYK@MIL 02/27/2026 08:00PM ET,NYK,7.51
PG,Nikola Topic (42122880),Nikola Topic,42122880,PG/G/UTIL,3300,DEN@OKC 02/27/2026 09:30PM ET,OKC,7.3
PF,Jordan Walsh (42122895),Jordan Walsh,42122895,PF/F/UTIL,3200,BKN@BOS 02/27/2026 07:30PM ET,BOS,14.51
SF/PF,Ochai Agbaji (42122898),Ochai Agbaji,42122898,SF/PF/F/UTIL,3200,BKN@BOS 02/27/2026 07:30PM ET,BKN,9.87
PG,Tyus Jones (42122892),Tyus Jones,42122892,PG/G/UTIL,3200,MEM@DAL 02/27/2026 08:30PM ET,DAL,9.89
SG/SF,Javonte Green (42122887),Javonte Green,42122887,SG/SF/F/G/UTIL,3200,CLE@DET 02/27/2026 07:00PM ET,DET,14.72
C,Branden Carlson (42122902),Branden Carlson,42122902,C/UTIL,3200,DEN@OKC 02/27/2026 09:30PM ET,OKC,10.57
SG/SF,Hugo Gonzalez (42122904),Hugo Gonzalez,42122904,SG/SF/F/G/UTIL,3100,BKN@BOS 02/27/2026 07:30PM ET,BOS,10.49
C,Moussa Cisse (42122923),Moussa Cisse,42122923,C/UTIL,3100,MEM@DAL 02/27/2026 08:30PM ET,DAL,12.12
C,Thomas Bryant (42122909),Thomas Bryant,42122909,C/UTIL,3100,CLE@DET 02/27/2026 07:00PM ET,CLE,11.17
SF/PF,Jeremy Sochan (42122915),Jeremy Sochan,42122915,SF/PF/F/UTIL,3100,NYK@MIL 02/27/2026 08:00PM ET,NYK,9.11
PF/C,Pete Nance (42122925),Pete Nance,42122925,PF/C/F/UTIL,3100,NYK@MIL 02/27/2026 08:00PM ET,MIL,9.8
PG/SG,Jalen Pickett (42122911),Jalen Pickett,42122911,PG/SG/G/UTIL,3100,DEN@OKC 02/27/2026 09:30PM ET,DEN,13.54
SF/PF,Brooks Barnhizer (42122919),Brooks Barnhizer,42122919,SF/PF/F/UTIL,3100,DEN@OKC 02/27/2026 09:30PM ET,OKC,5.08
PF,Jalen Wilson (42122969),Jalen Wilson,42122969,PF/F/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,9.43
SF/PF,Josh Minott (42122976),Josh Minott,42122976,SF/PF/F/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,13.97
PG,Ben Saraf (42122993),Ben Saraf,42122993,PG/G/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,12.5
C,Amari Williams (42123014),Amari Williams,42123014,C/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,5.83
SF/PF,Ron Harper Jr. (42123016),Ron Harper Jr.,42123016,SF/PF/F/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,8.62
C,E.J. Liddell (42123023),E.J. Liddell,42123023,C/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,3.98
PG,Tyson Etienne (42123033),Tyson Etienne,42123033,PG/G/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,1.88
PG,Dalano Banton (42123049),Dalano Banton,42123049,PG/G/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,3.81
SG,John Tonje (42123059),John Tonje,42123059,SG/G/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,0
PG,Max Shulga (42123068),Max Shulga,42123068,PG/G/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,0
PF,Jayson Tatum (42123074),Jayson Tatum,42123074,PF/F/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BOS,0
PF,Chaney Johnson (42123086),Chaney Johnson,42123086,PF/F/UTIL,3000,BKN@BOS 02/27/2026 07:30PM ET,BKN,0
SG,Kentavious Caldwell-Pope (42122934),Kentavious Caldwell-Pope,42122934,SG/G/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,MEM,17.48
C,Dwight Powell (42122953),Dwight Powell,42122953,C/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,9.82
PG,Ryan Nembhard (42122966),Ryan Nembhard,42122966,PG/G/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,16.64
PG/SG,AJ Johnson (42122980),AJ Johnson,42122980,PG/SG/G/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,5.48
SG,Miles Kelly (42123020),Miles Kelly,42123020,SG/G/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,5.98
C,Dereck Lively II (42123036),Dereck Lively II,42123036,C/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,17.25
C,Brandon Clarke (42123066),Brandon Clarke,42123066,C/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,MEM,10.5
PG/SG,Kyrie Irving (42123077),Kyrie Irving,42123077,PG/SG/G/UTIL,3000,MEM@DAL 02/27/2026 08:30PM ET,DAL,0
SG/SF,Kevin Huerter (42122945),Kevin Huerter,42122945,SG/SF/F/G/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,21.14
PG/SG,Tyrese Proctor (42122955),Tyrese Proctor,42122955,PG/SG/G/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,CLE,8.98
PF/C,Larry Nance Jr. (42122989),Larry Nance Jr.,42122989,PF/C/F/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,CLE,9.51
SG/SF,Chaz Lanier (42122998),Chaz Lanier,42122998,SG/SF/F/G/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,6.09
PG,Marcus Sasser (42123006),Marcus Sasser,42123006,PG/G/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,10.76
PF,Bobi Klintman (42123027),Bobi Klintman,42123027,PF/F/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,5.47
C,Tolu Smith (42123038),Tolu Smith,42123038,C/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,13.54
SF,Wendell Moore Jr. (42123044),Wendell Moore Jr.,42123044,SF/F/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,DET,5.9
SF/PF,Tristan Enaruna (42123055),Tristan Enaruna,42123055,SF/PF/F/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,CLE,4.81
SF/PF,Riley Minix (42123062),Riley Minix,42123062,SF/PF/F/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,CLE,5.17
PG,Darius Brown II (42123071),Darius Brown II,42123071,PG/G/UTIL,3000,CLE@DET 02/27/2026 07:00PM ET,CLE,1.25
SG/SF,Jordan Clarkson (42122929),Jordan Clarkson,42122929,SG/SF/F/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,14.38
PG,Tyler Kolek (42122937),Tyler Kolek,42122937,PG/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,12.63
SG/SF,Gary Trent Jr. (42122940),Gary Trent Jr.,42122940,SG/SF/F/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,13.37
PF,Mohamed Diawara (42122950),Mohamed Diawara,42122950,PF/F/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,5.79
SF,Gary Harris (42122963),Gary Harris,42122963,SF/F/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,7.20
PG/SG,Miles McBride (42122972),Miles McBride,42122972,PG/SG/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,23.44
SG/SF,Andre Jackson Jr. (42122984),Andre Jackson Jr.,42122984,SG/SF/F/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,4.47
C,Thanasis Antetokounmpo (42122996),Thanasis Antetokounmpo,42122996,C/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,3.18
SG,Pacome Dadiet (42123003),Pacome Dadiet,42123003,SG/G/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,2.52
PF,Kevin McCullar Jr. (42123011),Kevin McCullar Jr.,42123011,PF/F/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,6.38
C,Trey Jemison (42123025),Trey Jemison,42123025,C/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,3.42
SF,Taurean Prince (42123030),Taurean Prince,42123030,SF/F/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,12.09
C,Dillon Jones (42123047),Dillon Jones,42123047,C/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,NYK,5
SF,Alex Antetokounmpo (42123081),Alex Antetokounmpo,42123081,SF/F/UTIL,3000,NYK@MIL 02/27/2026 08:00PM ET,MIL,0
PF/C,Zeke Nnaji (42122959),Zeke Nnaji,42122959,PF/C/F/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,DEN,9.94
C,DaRon Holmes II (42123009),DaRon Holmes II,42123009,C/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,DEN,8.47
PG/SG,Curtis Jones (42123040),Curtis Jones,42123040,PG/SG/G/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,DEN,3.29
SG,Buddy Boeheim (42123052),Buddy Boeheim,42123052,SG/G/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,OKC,1.75
C,Thomas Sorber (42123084),Thomas Sorber,42123084,C/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,OKC,0
SG,Tamar Bates (42123089),Tamar Bates,42123089,SG/G/UTIL,3000,DEN@OKC 02/27/2026 09:30PM ET,DEN,0
