Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126382-145576,SF,Jae'Sean,Jae'Sean Tate,Tate,5.923333232,30,3600,BOS@HOU,HOU,BOS,,,,,,SF
126382-179512,SF,Daeqwon,Daeqwon Plowden,Plowden,6.03333346,3,3600,MEM@SAC,SAC,MEM,,,,,,SF
126382-213191,SF,Emanuel,Emanuel Miller,Miller,6.120000076,5,3500,CLE@LAC,CLE,LAC,,,,,,SF
126382-204448,SG,Trey,Trey Alexander,Alexander,6.259999847,5,3500,NO@MIL,NO,MIL,,,,,,SG
126382-70823,PF,Guerschon,Guerschon Yabusele,Yabusele,6.375609607,41,3500,DEN@NY,NY,DEN,,,,,,PF
126382-188418,SF,Kobe,Kobe Brown,Brown,6.518182003,33,3500,CLE@LAC,LAC,CLE,,,,,,SF
126382-203788,SF,Kevin,Kevin McCullar,McCullar,6.541666667,12,3500,DEN@NY,NY,DEN,O,Calf,,,,SF
126382-145336,C,Xavier,Xavier Tillman,Tillman,6.730769231,13,3500,BOS@HOU,BOS,HOU,,,,,,C
126382-203809,SG,Cam,Cam Christie,Christie,6.938235115,34,3600,CLE@LAC,LAC,CLE,,,,,,SG
126382-228153,C,Amari,Amari Williams,Williams,6.953846271,13,3600,BOS@HOU,BOS,HOU,,,,,,C
126382-228121,C,Yanic Konan,Yanic Konan Niederhauser,Niederhauser,7.089655383,29,3500,CLE@LAC,LAC,CLE,,,,,,C
126382-228115,C,Joan,Joan Beringer,Beringer,7.333333333,24,3600,MIN@TOR,MIN,TOR,,,,,,C
126382-203719,SF,Terrence,Terrence Shannon,Shannon,7.436363914,22,3500,MIN@TOR,MIN,TOR,O,Foot,,,,SF
126382-228155,SG,Alijah,Alijah Martin,Martin,7.740000153,10,3500,MIN@TOR,TOR,MIN,,,,,,SG
126382-171795,PF,Ousmane,Ousmane Dieng,Dieng,7.829629404,27,3600,OKC@SA,OKC,SA,,,,,,PF
126382-203787,C,Ariel,Ariel Hukporti,Hukporti,7.847058464,34,3500,DEN@NY,NY,DEN,,,,,,C
126382-24544,SG,Gary,Gary Harris,Harris,7.897142683,35,3600,NO@MIL,MIL,NO,Q,Hamstring,,,,SG
126382-16376,PF,Dorian,Dorian Finney-Smith,Finney-Smith,7.917647418,17,3600,BOS@HOU,HOU,BOS,O,Ankle,,,,PF
126382-203733,PG,Devin,Devin Carter,Carter,7.993333435,15,3600,MEM@SAC,SAC,MEM,,,,,,PG
126382-188421,SG,Jordan,Jordan Hawkins,Hawkins,8.182856968,35,3600,NO@MIL,NO,MIL,,,,,,SG
126382-203718,PG,Rob,Rob Dillingham,Dillingham,8.205714634,35,3500,MIN@TOR,MIN,TOR,,,,,,PG
126382-204374,SF,David,David Jones Garcia,Jones Garcia,8.236363498,11,3500,OKC@SA,SA,OKC,,,,,,SF
126382-203732,C/PF,DaRon,DaRon Holmes,Holmes,8.307143075,14,3500,DEN@NY,DEN,NY,,,,,,PF/C
126382-157825,C,Jericho,Jericho Sims,Sims,8.326470768,34,3500,NO@MIL,MIL,NO,,,,,,C
126382-194829,PF,Pete,Pete Nance,Nance,8.511110942,18,3700,NO@MIL,MIL,NO,,,,,,PF
126382-22541,C,Kelly,Kelly Olynyk,Olynyk,8.539285932,28,3500,OKC@SA,SA,OKC,,,,,,C
126382-203715,SG,Baylor,Baylor Scheierman,Scheierman,8.719999864,45,3700,BOS@HOU,BOS,HOU,,,,,,SG
126382-160022,SG,A.J.,A.J. Lawson,Lawson,8.809091048,11,3500,MIN@TOR,TOR,MIN,,,,,,SG
126382-228159,PG,Tyrese,Tyrese Proctor,Proctor,8.82973006,37,3700,CLE@LAC,CLE,LAC,,,,,,PG
126382-68203,C,Chris,Chris Boucher,Boucher,9.122222053,9,3500,BOS@HOU,BOS,HOU,Q,Personal,,,,C
126382-84719,PG,Aaron,Aaron Holiday,Holiday,9.178787694,33,3600,BOS@HOU,HOU,BOS,,,,,,PG
126382-188453,SG,Jaylen,Jaylen Clark,Clark,9.508333206,48,3700,MIN@TOR,MIN,TOR,,,,,,SG
126382-188424,PF/C,Olivier-Maxence,Olivier-Maxence Prosper,Prosper,9.515999756,25,4100,MEM@SAC,MEM,SAC,,,,,,PF/C
126382-188423,SF,Julian,Julian Strawther,Strawther,9.578571865,28,3800,DEN@NY,DEN,NY,,,,,,SF
126382-171781,SG,Ochai,Ochai Agbaji,Agbaji,9.642857143,42,3600,MIN@TOR,TOR,MIN,,,,,,SG
126382-171749,PF,Jeremy,Jeremy Sochan,Sochan,9.911111337,27,3500,OKC@SA,SA,OKC,O,Quadriceps,,,,PF
126382-9561,C,DeAndre,DeAndre Jordan,Jordan,10,2,3500,NO@MIL,NO,MIL,,,,,,C
126382-20992,C,Larry,Larry Nance,Nance,10.07391291,23,3700,CLE@LAC,CLE,LAC,,,,,,C
126382-203800,C,Branden,Branden Carlson,Carlson,10.38484885,33,3700,OKC@SA,OKC,SA,,,,,,C
126382-67312,C,Thomas,Thomas Bryant,Bryant,10.42571411,35,3900,CLE@LAC,CLE,LAC,,,,,,C
126382-145305,PF/C,Zeke,Zeke Nnaji,Nnaji,10.57631563,38,3700,DEN@NY,DEN,NY,,,,,,PF/C
126382-97263,C,Drew,Drew Eubanks,Eubanks,10.92258084,31,3500,MEM@SAC,SAC,MEM,,,,,,C
126382-188411,PF,Taylor,Taylor Hendricks,Hendricks,10.93333296,33,3900,MEM@SAC,MEM,SAC,O,Not injury related,,,,PF
126382-228169,SG,Micah,Micah Peavy,Peavy,10.96511628,43,3700,NO@MIL,NO,MIL,,,,,,SG
126382-228129,SF/SG,Hugo,Hugo Gonzalez,Gonzalez,11.08444417,45,3700,BOS@HOU,BOS,HOU,,,,,,SG/SF
126382-110353,C/PF,Brandon,Brandon Clarke,Clarke,11.35000038,2,3800,MEM@SAC,MEM,SAC,O,Calf,,,,PF/C
126382-228168,PG,Javon,Javon Small,Small,11.61250019,16,3900,MEM@SAC,MEM,SAC,,,,,,PG
126382-15595,SG/SF,Bradley,Bradley Beal,Beal,11.66666667,6,3500,CLE@LAC,LAC,CLE,O,Hip,,,,SG/SF
126382-9809,SF,Nicolas,Nicolas Batum,Batum,11.86666616,48,3700,CLE@LAC,LAC,CLE,,,,,,SF
126382-188434,SF,Gradey,Gradey Dick,Dick,11.90000048,51,3700,MIN@TOR,TOR,MIN,,,,,,SF
126382-23572,SF,Taurean,Taurean Prince,Prince,11.94999981,8,3500,NO@MIL,MIL,NO,O,Neck,,,,SF
126382-213394,PG,Isaiah,Isaiah Stevens,Stevens,12.19999981,2,3600,MEM@SAC,SAC,MEM,,,,,,PG
126382-171669,SG/SF,Keon,Keon Ellis,Ellis,12.25581395,43,3800,CLE@LAC,CLE,LAC,,,,,,SG/SF
126382-203789,PG,Tyler,Tyler Kolek,Kolek,12.37441804,43,4000,DEN@NY,NY,DEN,,,,,,PG
126382-171793,C,Karlo,Karlo Matkovic,Matkovic,12.57435882,39,3700,NO@MIL,NO,MIL,,,,,,C
126382-203727,SG,Ja'Kobe,Ja'Kobe Walter,Walter,12.67561005,41,3700,MIN@TOR,TOR,MIN,,,,,,SG
126382-228124,SG/SF,Nique,Nique Clifford,Clifford,12.86170213,47,4000,MEM@SAC,SAC,MEM,,,,,,SG/SF
126382-58576,C,Kevon,Kevon Looney,Looney,13.05294082,17,3500,NO@MIL,NO,MIL,,,,,,C
126382-84689,SG/SF,Josh,Josh Okogie,Okogie,13.36250051,48,4000,BOS@HOU,HOU,BOS,,,,,,SG/SF
126382-228157,SF/SG,Kobe,Kobe Sanders,Sanders,13.38780547,41,4100,CLE@LAC,LAC,CLE,,,,,,SG/SF
126382-84695,SF,Gary,Gary Trent,Trent,13.47045482,44,3700,NO@MIL,MIL,NO,,,,,,SF
126382-55059,C,Clint,Clint Capela,Capela,13.60238066,42,4000,BOS@HOU,HOU,BOS,,,,,,C
126382-171785,SG,Bryce,Bryce McGowens,McGowens,13.6827582,29,3600,NO@MIL,NO,MIL,,,,,,SG
126382-157834,PG,Bones,Bones Hyland,Hyland,13.79047648,42,4000,MIN@TOR,MIN,TOR,,,,,,PG
126382-188458,PG/SG,Jalen,Jalen Pickett,Pickett,13.85277812,36,4000,DEN@NY,DEN,NY,,,,,,PG/SG
126382-20640,SG/PG,Jordan,Jordan Clarkson,Clarkson,14.18260923,46,3600,DEN@NY,NY,DEN,,,,,,PG/SG
126382-85305,PF,Kenrich,Kenrich Williams,Williams,14.32903265,31,3800,OKC@SA,OKC,SA,,,,,,PF
126382-171768,PG,TyTy,TyTy Washington,Washington,14.35000038,2,3500,CLE@LAC,LAC,CLE,O,Hamstring,,,,PG
126382-207562,SF/PF,Spencer,Spencer Jones,Jones,14.51111111,45,3900,DEN@NY,DEN,NY,,,,,,SF/PF
126382-171776,PF/SF,Josh,Josh Minott,Minott,14.58437538,32,3600,BOS@HOU,BOS,HOU,,,,,,SF/PF
126382-9621,C,Brook,Brook Lopez,Lopez,14.5857137,42,3800,CLE@LAC,LAC,CLE,,,,,,C
126382-228120,PG,Walter,Walter Clayton,Clayton,15.04666612,45,4100,MEM@SAC,MEM,SAC,O,Not injury related,,,,PG
126382-188457,SF/SG,Jordan,Jordan Walsh,Walsh,15.25333388,45,3800,BOS@HOU,BOS,HOU,,,,,,SG/SF
126382-84724,SG/SF,Landry,Landry Shamet,Shamet,15.26800049,25,3900,DEN@NY,NY,DEN,,,,,,SG/SF
126382-213172,PF/SF,Nae'Qwan,Nae'Qwan Tomlin,Tomlin,15.51750031,40,4100,CLE@LAC,CLE,LAC,,,,,,SF/PF
126382-145327,PG/SG,Cole,Cole Anthony,Anthony,15.65428641,35,4000,NO@MIL,MIL,NO,,,,,,PG/SG
126382-55060,SG/SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,15.98124981,16,3600,CLE@LAC,LAC,CLE,,,,,,SG/SF
126382-188444,PF/SF,GG,GG Jackson,Jackson,16.28214264,28,5000,MEM@SAC,MEM,SAC,,,,,,SF/PF
126382-145330,SF/SG,Isaiah,Isaiah Joe,Joe,16.35476249,42,3900,OKC@SA,OKC,SA,,,,,,SG/SF
126382-110883,PF/SF,Dean,Dean Wade,Wade,16.44047619,42,4000,CLE@LAC,CLE,LAC,,,,,,SF/PF
126382-157807,C,Luka,Luka Garza,Garza,16.88292713,41,4000,BOS@HOU,BOS,HOU,,,,,,C
126382-23156,PF,Georges,Georges Niang,Niang,16.97901295,81,3500,MEM@SAC,MEM,SAC,O,Foot,,,,PF
126382-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,17.07446809,47,4000,MEM@SAC,MEM,SAC,,,,,,SG/SF
126382-23981,SF/SG,Alex,Alex Caruso,Caruso,17.08181855,33,3900,OKC@SA,OKC,SA,,,,,,SG/SF
126382-188445,SF,Jordan,Jordan Miller,Miller,17.48928615,28,4900,CLE@LAC,LAC,CLE,,,,,,SF
126382-171672,SG,AJ,AJ Green,Green,17.54772672,44,3900,NO@MIL,MIL,NO,,,,,,SG
126382-158373,PG,Jose,Jose Alvarado,Alvarado,17.80749969,40,3800,NO@MIL,NO,MIL,,,,,,PG
126382-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.875,36,4200,OKC@SA,OKC,SA,,,,,,PF/C
126382-189467,PG,Craig,Craig Porter,Porter,17.91333279,45,4200,CLE@LAC,CLE,LAC,,,,,,PG
126382-158854,SF/PF,Sam,Sam Hauser,Hauser,18.05918417,49,4800,BOS@HOU,BOS,HOU,,,,,,SF/PF
126382-84694,SF/SG,Bruce,Bruce Brown,Brown,18.23921593,51,3900,DEN@NY,DEN,NY,,,,,,SG/SF
126382-80806,PG,Lonzo,Lonzo Ball,Ball,18.34285714,35,3900,CLE@LAC,CLE,LAC,,,,,,PG
126382-203729,C,Yves,Yves Missi,Missi,18.51818154,44,4200,NO@MIL,NO,MIL,,,,,,C
126382-15946,PF/SF,Harrison,Harrison Barnes,Barnes,18.69999975,49,3800,OKC@SA,SA,OKC,,,,,,SF/PF
126382-111273,SF/SG,Luguentz,Luguentz Dort,Dort,18.85122011,41,4200,OKC@SA,OKC,SA,,,,,,SG/SF
126382-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,18.97500055,44,4200,MEM@SAC,SAC,MEM,,,,,,PF/C
126382-14503,C,Jonas,Jonas Valanciunas,Valanciunas,19.19487117,39,4500,DEN@NY,DEN,NY,,,,,,C
126382-203798,PG/SG,Jamal,Jamal Shead,Shead,19.4549022,51,4100,MIN@TOR,TOR,MIN,,,,,,PG/SG
126382-171744,SG/SF,Christian,Christian Braun,Braun,19.55333252,15,4100,DEN@NY,DEN,NY,,,,,,SG/SF
126382-23802,PG/SG,Kris,Kris Dunn,Dunn,19.65510154,49,4600,CLE@LAC,LAC,CLE,,,,,,PG/SG
126382-23716,SF/PF,Kyle,Kyle Anderson,Anderson,19.73500061,20,4300,MEM@SAC,MEM,SAC,O,Not injury related,,,,SF/PF
126382-66968,SF/PF,Derrick,Derrick Jones,Jones,19.94117647,17,3700,CLE@LAC,LAC,CLE,,,,,,SF/PF
126382-203776,SG/SF,Jaylen,Jaylen Wells,Wells,20.29374949,48,4600,MEM@SAC,MEM,SAC,,,,,,SG/SF
126382-80816,SG/PG,Malik,Malik Monk,Monk,20.31707317,41,5000,MEM@SAC,SAC,MEM,,,,,,PG/SG
126382-15846,SF/SG,Tim,Tim Hardaway,Hardaway,20.47599976,50,4400,DEN@NY,DEN,NY,,,,,,SG/SF
126382-188415,SG/PG,Cason,Cason Wallace,Wallace,20.47916667,48,4300,OKC@SA,OKC,SA,,,,,,PG/SG
126382-228166,C,Maxime,Maxime Raynaud,Raynaud,20.67674362,43,4700,MEM@SAC,SAC,MEM,,,,,,C
126382-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,20.70833333,36,5000,OKC@SA,OKC,SA,,,,,,SF/PF
126382-228122,PF/C,Collin,Collin Murray-Boyles,Murray-Boyles,20.875,40,5600,MIN@TOR,TOR,MIN,,,,,,PF/C
126382-228700,C,Dylan,Dylan Cardwell,Cardwell,21.09166718,24,4300,MEM@SAC,SAC,MEM,,,,,,C
126382-110316,SF/PF,Cameron,Cameron Johnson,Johnson,21.21428571,28,4100,DEN@NY,DEN,NY,D,Knee,,,,SF/PF
126382-23169,C,Steven,Steven Adams,Adams,21.28750038,32,3500,BOS@HOU,HOU,BOS,O,Ankle,,,,C
126382-145317,SF/SG,Sam,Sam Merrill,Merrill,21.42222313,27,4200,CLE@LAC,CLE,LAC,,,,,,SG/SF
126382-112708,SG/SF,Max,Max Strus,Strus,21.42542332,59,3800,CLE@LAC,CLE,LAC,O,Foot,,,,SG/SF
126382-228126,SG/PG,Dylan,Dylan Harper,Harper,22.05384553,39,4800,OKC@SA,SA,OKC,Q,Ankle,,,,PG/SG
126382-157848,SF/PF,Herbert,Herbert Jones,Jones,22.30344785,29,5100,NO@MIL,NO,MIL,,,,,,SF/PF
126382-110322,PG/SG,Jordan,Jordan Poole,Poole,22.40000044,28,3800,NO@MIL,NO,MIL,,,,,,PG/SG
126382-157824,PG/SG,Miles,Miles McBride,McBride,22.44857178,35,4400,DEN@NY,NY,DEN,Q,Ankle,,,,PG/SG
126382-84709,C,Mitchell,Mitchell Robinson,Robinson,22.54285714,35,4300,DEN@NY,NY,DEN,P,Ankle,,,,C
126382-110338,SF/PF,De'Andre,De'Andre Hunter,Hunter,22.99767499,43,4800,MEM@SAC,SAC,MEM,,,,,,SF/PF
126382-41083,C,Luke,Luke Kornet,Kornet,23.25500031,40,4400,OKC@SA,SA,OKC,,,,,,C
126382-157846,C,Sandro,Sandro Mamukelashvili,Mamukelashvili,23.42449079,49,5200,MIN@TOR,TOR,MIN,,,,,,C
126382-172098,SG/SF,Julian,Julian Champagnie,Champagnie,23.66938875,49,4900,OKC@SA,SA,OKC,,,,,,SG/SF
126382-171661,PG/SG,Scotty,Scotty Pippen,Pippen,23.98352912,85,4100,MEM@SAC,MEM,SAC,D,Toe,,,,PG/SG
126382-110347,SF/PF,Keldon,Keldon Johnson,Johnson,24.15102091,49,4600,OKC@SA,SA,OKC,,,,,,SF/PF
126382-203777,SG/PG,Cam,Cam Spencer,Spencer,24.24255371,47,6300,MEM@SAC,MEM,SAC,,,,,,PG/SG
126382-58378,C,Jakob,Jakob Poeltl,Poeltl,24.47142973,21,4300,MIN@TOR,TOR,MIN,O,Back,,,,C
126382-66236,PF/C,John,John Collins,Collins,24.51304295,46,5800,CLE@LAC,LAC,CLE,,,,,,PF/C
126382-228131,PG/SG,Jeremiah,Jeremiah Fears,Fears,24.57307786,52,4900,NO@MIL,NO,MIL,,,,,,PG/SG
126382-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,24.61739184,46,6600,NO@MIL,MIL,NO,,,,,,SF/PF
126382-203713,PG/SG,Reed,Reed Sheppard,Sheppard,24.87291718,48,5700,BOS@HOU,HOU,BOS,,,,,,PG/SG
126382-42156,PF/C,Bobby,Bobby Portis,Portis,24.90425532,47,7700,NO@MIL,MIL,NO,Q,Hip,,,,PF/C
126382-40201,PG/SG,Dennis,Dennis Schroder,Schroder,25.19750061,40,5100,CLE@LAC,CLE,LAC,,,,,,PG/SG
126382-145324,SF/SG,Devin,Devin Vassell,Vassell,25.78055488,36,4800,OKC@SA,SA,OKC,,,,,,SG/SF
126382-171769,SF/PF,Tari,Tari Eason,Eason,26.01851852,27,6800,BOS@HOU,HOU,BOS,,,,,,SF/PF
126382-203728,SF/SG,Jaylon,Jaylon Tyson,Tyson,26.63913097,46,6200,CLE@LAC,CLE,LAC,,,,,,SG/SF
126382-228127,SG/SF,Cedric,Cedric Coward,Coward,26.67111003,45,6100,MEM@SAC,MEM,SAC,,,,,,SG/SF
126382-203808,PG/SG,Ajay,Ajay Mitchell,Mitchell,27.3790709,43,5300,OKC@SA,OKC,SA,Q,Abdomen,,,,PG/SG
126382-40783,SF/SG,Zach,Zach LaVine,LaVine,27.47297297,37,6200,MEM@SAC,SAC,MEM,,,,,,SG/SF
126382-157811,C,Neemias,Neemias Queta,Queta,27.64255215,47,5500,BOS@HOU,BOS,HOU,,,,,,C
126382-58253,C,Myles,Myles Turner,Turner,27.69347879,46,6400,NO@MIL,MIL,NO,,,,,,C
126382-171761,PF/SF,Peyton,Peyton Watson,Watson,28.6875,48,7100,DEN@NY,DEN,NY,,,,,,SF/PF
126382-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,28.73877451,49,6300,MIN@TOR,MIN,TOR,,,,,,SF/PF
126382-84681,SG/PG,Donte,Donte DiVincenzo,DiVincenzo,29.25490196,51,6300,MIN@TOR,MIN,TOR,,,,,,PG/SG
126382-145328,SF/PF,Saddiq,Saddiq Bey,Bey,29.33111165,45,7000,NO@MIL,NO,MIL,,,,,,SF/PF
126382-157844,PF/C,Santi,Santi Aldama,Aldama,29.89761789,42,7100,MEM@SAC,MEM,SAC,Q,Knee,,,,PF/C
126382-110995,C/PF,Naz,Naz Reid,Reid,30.12156767,51,6600,MIN@TOR,MIN,TOR,,,,,,PF/C
126382-171767,PF/C,Jabari,Jabari Smith,Smith,30.14468189,47,6200,BOS@HOU,HOU,BOS,,,,,,PF/C
126382-41594,PF,Aaron,Aaron Gordon,Gordon,30.40869671,23,3500,DEN@NY,DEN,NY,O,Hamstring,,,,PF
126382-80825,C,Isaiah,Isaiah Hartenstein,Hartenstein,30.69629584,27,5400,OKC@SA,OKC,SA,,,,,,C
126382-80821,C/PF,Jarrett,Jarrett Allen,Allen,30.9256404,39,7200,CLE@LAC,CLE,LAC,,,,,,PF/C
126382-228132,PF/C,Derik,Derik Queen,Queen,30.97450885,51,6700,NO@MIL,NO,MIL,,,,,,PF/C
126382-110342,PG,Darius,Darius Garland,Garland,31.21538368,26,6000,CLE@LAC,LAC,CLE,O,Toe,,,,PG
126382-171787,PF/SF,Keegan,Keegan Murray,Murray,31.4052638,19,4600,MEM@SAC,SAC,MEM,O,Ankle,,,,SF/PF
126382-24247,PG,Fred,Fred VanVleet,VanVleet,31.41791045,67,3500,BOS@HOU,HOU,BOS,O,Knee,,,,PG
126382-145335,PG/SG,Payton,Payton Pritchard,Pritchard,31.44897959,49,7200,BOS@HOU,BOS,HOU,,,,,,PG/SG
126382-40562,SF/PF,Josh,Josh Hart,Hart,31.72820575,39,7200,DEN@NY,NY,DEN,Q,Undisclosed,,,,SF/PF
126382-68090,SF/PF,OG,OG Anunoby,Anunoby,31.77250061,40,7000,DEN@NY,NY,DEN,,,,,,SF/PF
126382-110357,SG/SF,RJ,RJ Barrett,Barrett,31.80357143,28,6400,MIN@TOR,TOR,MIN,,,,,,SG/SF
126382-9714,SF/PF,DeMar,DeMar DeRozan,DeRozan,32.18823482,51,7000,MEM@SAC,SAC,MEM,,,,,,SF/PF
126382-70827,C,Ivica,Ivica Zubac,Zubac,32.66511571,43,6600,CLE@LAC,LAC,CLE,,,,,,C
126382-40203,C,Rudy,Rudy Gobert,Gobert,32.72653011,49,6500,MIN@TOR,MIN,TOR,,,,,,C
126382-84670,SG/SF,Mikal,Mikal Bridges,Bridges,33.14,50,6600,DEN@NY,NY,DEN,,,,,,SG/SF
126382-145348,PG/SG,Immanuel,Immanuel Quickley,Quickley,33.69375102,48,7300,MIN@TOR,TOR,MIN,,,,,,PG/SG
126382-9642,PG,Russell,Russell Westbrook,Westbrook,33.84791565,48,6900,MEM@SAC,SAC,MEM,,,,,,PG
126382-203734,C,Zach,Zach Edey,Edey,33.8545449,11,3500,MEM@SAC,MEM,SAC,O,Ankle,,,,C
126382-171772,PG/SG,Ryan,Ryan Rollins,Rollins,34.03541565,48,8700,NO@MIL,MIL,NO,,,,,,PG/SG
126382-171760,SF/PF,Jalen,Jalen Williams,Williams,34.13749949,24,6500,OKC@SA,OKC,SA,O,Hamstring,,,,SF/PF
126382-203723,SG/PG,Stephon,Stephon Castle,Castle,34.28205128,39,7300,OKC@SA,SA,OKC,Q,Thigh,,,,PG/SG
126382-110331,PG/SG,Ty,Ty Jerome,Jerome,34.70000076,2,6900,MEM@SAC,MEM,SAC,,,,,,PG/SG
126382-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,35.76111179,18,7800,MEM@SAC,SAC,MEM,Q,Back,,,,PF/C
126382-110344,PG,Ja,Ja Morant,Morant,35.775,20,3500,MEM@SAC,MEM,SAC,O,Elbow,,,,PG
126382-80810,PG,De'Aaron,De'Aaron Fox,Fox,35.86000061,40,7400,OKC@SA,SA,OKC,,,,,,PG
126382-171759,C/PF,Chet,Chet Holmgren,Holmgren,36.42222222,45,8100,OKC@SA,OKC,SA,,,,,,PF/C
126382-66048,SF/PF,Brandon,Brandon Ingram,Ingram,36.7122454,49,7900,MIN@TOR,TOR,MIN,,,,,,SF/PF
126382-49675,SG/PG,Derrick,Derrick White,White,36.74166616,48,8000,BOS@HOU,BOS,HOU,,,,,,PG/SG
126382-110310,PF,Zion,Zion Williamson,Williamson,36.81110975,36,7900,NO@MIL,NO,MIL,,,,,,PF
126382-157847,SF/SG,Trey,Trey Murphy,Murphy,37.83958435,48,8100,NO@MIL,NO,MIL,,,,,,SG/SF
126382-110345,PG/SG,Kevin,Kevin Porter,Porter,38.42173966,23,6500,NO@MIL,MIL,NO,Q,Oblique,,,,PG/SG
126382-188405,SG/PG,Amen,Amen Thompson,Thompson,39.49166616,48,9200,BOS@HOU,HOU,BOS,,,,,,PG/SG
126382-67708,PG/SG,Dejounte,Dejounte Murray,Murray,40.09677419,31,4500,NO@MIL,NO,MIL,O,Achilles,,,,PG/SG
126382-84690,PG,Jalen,Jalen Brunson,Brunson,40.12000054,45,8600,DEN@NY,NY,DEN,,,,,,PG
