Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126890-145348,PG/SG,Immanuel,Immanuel Quickley,Quickley,33.75454545,55,7300,SA@TOR,TOR,SA,,,,,,PG/SG
126890-110331,PG/SG,Ty,Ty Jerome,Jerome,34.11428615,7,7200,GS@MEM,MEM,GS,,,,,,PG/SG
126890-110344,PG,Ja,Ja Morant,Morant,35.775,20,7100,GS@MEM,MEM,GS,O,Elbow,,,,PG
126890-80810,PG,De'Aaron,De'Aaron Fox,Fox,35.29166667,48,7000,SA@TOR,SA,TOR,,,,,,PG
126890-171760,SF/PF,Jalen,Jalen Williams,Williams,34.14230816,26,6900,OKC@DET,OKC,DET,O,Hamstring,,,,SF/PF
126890-188433,SG/PG,Brandin,Brandin Podziemski,Podziemski,26.10000084,58,6800,GS@MEM,GS,MEM,,,,,,PG/SG
126890-110357,SG/SF,RJ,RJ Barrett,Barrett,31.64411837,34,6800,SA@TOR,TOR,SA,,,,,,SG/SF
126890-9714,SF/PF,DeMar,DeMar DeRozan,DeRozan,31.36610128,59,6700,SAC@HOU,SAC,HOU,,,,,,SF/PF
126890-171767,PF/C,Jabari,Jabari Smith,Smith,30.89818226,55,6700,SAC@HOU,HOU,SAC,,,,,,PF/C
126890-171796,SF/PF,Gui,Gui Santos,Santos,15.02978775,47,6600,GS@MEM,GS,MEM,,,,,,SF/PF
126890-42156,PF/C,Bobby,Bobby Portis,Portis,24.72222222,54,6600,CLE@MIL,MIL,CLE,,,,,,PF/C
126890-9642,PG,Russell,Russell Westbrook,Westbrook,32.23999911,55,6500,SAC@HOU,SAC,HOU,,,,,,PG
126890-171769,SF/PF,Tari,Tari Eason,Eason,25.68529376,34,6500,SAC@HOU,HOU,SAC,,,,,,SF/PF
126890-171787,PF/SF,Keegan,Keegan Murray,Murray,31.00909146,22,6400,SAC@HOU,SAC,HOU,,,,,,SF/PF
126890-80825,C,Isaiah,Isaiah Hartenstein,Hartenstein,30.46363599,33,6400,OKC@DET,OKC,DET,O,Calf,,,,C
126890-228166,C,Maxime,Maxime Raynaud,Raynaud,22.12549067,51,6300,SAC@HOU,SAC,HOU,,,,,,C
126890-188444,PF/SF,GG,GG Jackson,Jackson,19.40555488,36,6200,GS@MEM,MEM,GS,,,,,,SF/PF
126890-188426,SF/SG,Ausar,Ausar Thompson,Thompson,27.94230769,52,6100,OKC@DET,DET,OKC,,,,,,SG/SF
126890-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,19.88627475,51,6100,SAC@HOU,SAC,HOU,,,,,,PF/C
126890-157844,PF/C,Santi,Santi Aldama,Aldama,29.83488429,43,6000,GS@MEM,MEM,GS,O,Knee,,,,PF/C
126890-84703,PG/SG,De'Anthony,De'Anthony Melton,Melton,23.79999961,31,5900,GS@MEM,GS,MEM,O,Knee,,,,PG/SG
126890-188415,SG/PG,Cason,Cason Wallace,Wallace,22.27857099,56,5900,OKC@DET,OKC,DET,,,,,,PG/SG
126890-58253,C,Myles,Myles Turner,Turner,27.63077017,52,5800,CLE@MIL,MIL,CLE,,,,,,C
126890-171661,PG/SG,Scotty,Scotty Pippen,Pippen,27.82000122,5,5800,GS@MEM,MEM,GS,,,,,,PG/SG
126890-14518,PF/SF,Tobias,Tobias Harris,Harris,25.25,40,5800,OKC@DET,DET,OKC,,,,,,SF/PF
126890-203713,PG/SG,Reed,Reed Sheppard,Sheppard,24.85178484,56,5700,SAC@HOU,HOU,SAC,,,,,,PG/SG
126890-228122,PF/C,Collin,Collin Murray-Boyles,Murray-Boyles,21.18695599,46,5600,SA@TOR,TOR,SA,,,,,,PF/C
126890-157802,SF/SG,Moses,Moses Moody,Moody,21.88928659,56,5600,GS@MEM,GS,MEM,,,,,,SG/SF
126890-174501,PG,Pat,Pat Spencer,Spencer,14.91190447,42,5600,GS@MEM,GS,MEM,,,,,,PG
126890-228124,SG/SF,Nique,Nique Clifford,Clifford,15.10909091,55,5500,SAC@HOU,SAC,HOU,,,,,,SG/SF
126890-228127,SG/SF,Cedric,Cedric Coward,Coward,26.28750102,48,5400,GS@MEM,MEM,GS,O,Knee,,,,SG/SF
126890-15860,PF/C,Draymond,Draymond Green,Green,24.69999949,48,5400,GS@MEM,GS,MEM,Q,Back,,,,PF/C
126890-203776,SG/SF,Jaylen,Jaylen Wells,Wells,20.68545366,55,5300,GS@MEM,MEM,GS,,,,,,SG/SF
126890-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,23.9245283,53,5300,CLE@MIL,MIL,CLE,,,,,,SF/PF
126890-188424,PF/C,Olivier-Maxence,Olivier-Maxence Prosper,Prosper,13.13437462,32,5200,GS@MEM,MEM,GS,,,,,,PF/C
126890-63122,C/PF,Kristaps,Kristaps Porzingis,Porzingis,30.94999864,18,5200,GS@MEM,GS,MEM,O,Illness,,,,PF/C
126890-203777,SG/PG,Cam,Cam Spencer,Spencer,23.98703794,54,5100,GS@MEM,MEM,GS,,,,,,PG/SG
126890-228126,SG/PG,Dylan,Dylan Harper,Harper,22.43695599,46,5100,SA@TOR,SA,TOR,,,,,,PG/SG
126890-228168,PG,Javon,Javon Small,Small,16.54347826,23,5000,GS@MEM,MEM,GS,,,,,,PG
126890-145324,SF/SG,Devin,Devin Vassell,Vassell,25.02272727,44,5000,SA@TOR,SA,TOR,,,,,,SG/SF
126890-145329,C,Paul,Paul Reed,Reed,18.15609816,41,5000,OKC@DET,DET,OKC,,,,,,C
126890-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,20.20454545,44,4900,OKC@DET,OKC,DET,,,,,,SF/PF
126890-157846,C,Sandro,Sandro Mamukelashvili,Mamukelashvili,23.23928615,56,4900,SA@TOR,TOR,SA,,,,,,C
126890-203733,PG,Devin,Devin Carter,Carter,13.38636364,22,4900,SAC@HOU,SAC,HOU,Q,Back,,,,PG
126890-58378,C,Jakob,Jakob Poeltl,Poeltl,23.13333384,24,4800,SA@TOR,TOR,SA,,,,,,C
126890-157838,SG/PG,Cam,Cam Thomas,Thomas,20.93666585,30,4800,CLE@MIL,MIL,CLE,,,,,,PG/SG
126890-145330,SF/SG,Isaiah,Isaiah Joe,Joe,18.44599976,50,4800,OKC@DET,OKC,DET,,,,,,SG/SF
126890-80816,SG/PG,Malik,Malik Monk,Monk,20.42608643,46,4800,SAC@HOU,SAC,HOU,,,,,,PG/SG
126890-203808,PG/SG,Ajay,Ajay Mitchell,Mitchell,27.3790709,43,4700,OKC@DET,OKC,DET,O,Ankle,,,,PG/SG
126890-23716,PF/C,Kyle,Kyle Anderson,Anderson,19.83333333,24,4700,GS@MEM,MEM,GS,Q,Knee,,,,PF/C
126890-203734,C,Zach,Zach Edey,Edey,33.8545449,11,4700,GS@MEM,MEM,GS,O,Ankle,,,,C
126890-145307,C/PF,Isaiah,Isaiah Stewart,Stewart,22.64375051,48,4600,OKC@DET,DET,OKC,O,Suspension,,,,PF/C
126890-203728,SF/SG,Jaylon,Jaylon Tyson,Tyson,25.39074029,54,4600,CLE@MIL,CLE,MIL,,,,,,SG/SF
126890-110347,SF/PF,Keldon,Keldon Johnson,Johnson,23.69298246,57,4500,SA@TOR,SA,TOR,,,,,,SF/PF
126890-228120,PG,Walter,Walter Clayton,Clayton,15.69387755,49,4500,GS@MEM,MEM,GS,,,,,,PG
126890-233074,C,Lawson,Lawson Lovering,Lovering,23.25,2,4400,GS@MEM,MEM,GS,,,,,,C
126890-41083,C,Luke,Luke Kornet,Kornet,22.69574364,47,4400,SA@TOR,SA,TOR,,,,,,C
126890-188411,PF,Taylor,Taylor Hendricks,Hendricks,12.35500031,40,4400,GS@MEM,MEM,GS,,,,,,PF
126890-40201,PG/SG,Dennis,Dennis Schroder,Schroder,24.45833333,48,4300,CLE@MIL,CLE,MIL,,,,,,PG/SG
126890-171795,PF/SF,Ousmane,Ousmane Dieng,Dieng,10.24242424,33,4300,CLE@MIL,MIL,CLE,,,,,,SF/PF
126890-203812,PG/SG,Daniss,Daniss Jenkins,Jenkins,16.45957395,47,4300,OKC@DET,DET,OKC,,,,,,PG/SG
126890-172098,SG/SF,Julian,Julian Champagnie,Champagnie,22.97894823,57,4300,SA@TOR,SA,TOR,,,,,,SG/SF
126890-85137,SG/SF,Duncan,Duncan Robinson,Robinson,20.36666757,54,4300,OKC@DET,DET,OKC,,,,,,SG/SF
126890-203798,PG/SG,Jamal,Jamal Shead,Shead,19.48793188,58,4200,SA@TOR,TOR,SA,,,,,,PG/SG
126890-228151,SG/SF,Jahmai,Jahmai Mashack,Mashack,11.6,15,4200,GS@MEM,MEM,GS,,,,,,SG/SF
126890-58519,SG,Gary,Gary Payton,Payton,13.64150943,53,4200,GS@MEM,GS,MEM,,,,,,SG
126890-9453,C,Al,Al Horford,Horford,22.17222256,36,4200,GS@MEM,GS,MEM,,,,,,C
126890-188456,SG/SF,Rayan,Rayan Rupert,Rupert,7.887755102,49,4100,GS@MEM,MEM,GS,,,,,,SG/SF
126890-228143,SG,Will,Will Richard,Richard,14.90384615,52,4100,GS@MEM,GS,MEM,,,,,,SG
126890-145317,SF/SG,Sam,Sam Merrill,Merrill,20.17142857,35,4100,CLE@MIL,CLE,MIL,,,,,,SG/SF
126890-111273,SF/SG,Luguentz,Luguentz Dort,Dort,18.54583359,48,4100,OKC@DET,OKC,DET,,,,,,SG/SF
126890-203727,SG,Ja'Kobe,Ja'Kobe Walter,Walter,13.72708384,48,4100,SA@TOR,TOR,SA,,,,,,SG
126890-15946,PF/SF,Harrison,Harrison Barnes,Barnes,18.75964998,57,4000,SA@TOR,SA,TOR,,,,,,SF/PF
126890-171669,SG/SF,Keon,Keon Ellis,Ellis,13.16078455,51,4000,CLE@MIL,CLE,MIL,,,,,,SG/SF
126890-203731,SG/PG,Jared,Jared McCain,McCain,13.27499945,44,4000,OKC@DET,OKC,DET,,,,,,PG/SG
126890-179512,SF,Daeqwon,Daeqwon Plowden,Plowden,13.36999969,10,3900,SAC@HOU,SAC,HOU,,,,,,SF
126890-145489,PG,Killian,Killian Hayes,Hayes,6,1,3900,SAC@HOU,SAC,HOU,,,,,,PG
126890-157825,C,Jericho,Jericho Sims,Sims,11.01904733,42,3900,CLE@MIL,MIL,CLE,,,,,,C
126890-171672,SG,AJ,AJ Green,Green,17.63846177,52,3900,CLE@MIL,MIL,CLE,,,,,,SG
126890-171758,C/PF,Jaylin,Jaylin Williams,Williams,18.60681846,44,3900,OKC@DET,OKC,DET,,,,,,PF/C
126890-203762,PF/SF,Ronald,Ronald Holland,Holland,19.45192308,52,3900,OKC@DET,DET,OKC,,,,,,SF/PF
126890-110353,C/PF,Brandon,Brandon Clarke,Clarke,11.35000038,2,3800,GS@MEM,MEM,GS,O,Calf,,,,PF/C
126890-203795,C,Quinten,Quinten Post,Post,16.22807018,57,3800,GS@MEM,GS,MEM,,,,,,C
126890-55059,C,Clint,Clint Capela,Capela,13.07400024,50,3800,SAC@HOU,HOU,SAC,,,,,,C
126890-110883,PF/SF,Dean,Dean Wade,Wade,16.73616969,47,3800,CLE@MIL,CLE,MIL,,,,,,SF/PF
126890-85305,PF,Kenrich,Kenrich Williams,Williams,14.49230801,39,3800,OKC@DET,OKC,DET,,,,,,PF
126890-23981,SF/SG,Alex,Alex Caruso,Caruso,16.84615385,39,3800,OKC@DET,OKC,DET,D,Ankle,,,,SG/SF
126890-23798,SG/SF,Caris,Caris LeVert,LeVert,17.39999937,39,3800,OKC@DET,DET,OKC,,,,,,SG/SF
126890-194829,PF,Pete,Pete Nance,Nance,9.455999756,25,3700,CLE@MIL,MIL,CLE,,,,,,PF
126890-188434,SF,Gradey,Gradey Dick,Dick,11.65172393,58,3700,SA@TOR,TOR,SA,,,,,,SF
126890-189467,PG,Craig,Craig Porter,Porter,16.97451004,51,3700,CLE@MIL,CLE,MIL,,,,,,PG
126890-112709,SF,Javonte,Javonte Green,Green,15.27857099,56,3700,OKC@DET,DET,OKC,,,,,,SF
126890-213172,PF/SF,Nae'Qwan,Nae'Qwan Tomlin,Tomlin,14.8170218,47,3700,CLE@MIL,CLE,MIL,,,,,,SF/PF
126890-203763,PG,Nikola,Nikola Topic,Topic,5.550000191,4,3700,OKC@DET,OKC,DET,,,,,,PG
126890-67312,C,Thomas,Thomas Bryant,Bryant,11.08292668,41,3700,CLE@MIL,CLE,MIL,,,,,,C
126890-20992,C/PF,Larry,Larry Nance,Nance,9.780769348,26,3600,CLE@MIL,CLE,MIL,,,,,,PF/C
126890-213259,PF,Tolu,Tolu Smith,Smith,13.94285692,7,3600,OKC@DET,DET,OKC,,,,,,PF
126890-188427,PG,Marcus,Marcus Sasser,Sasser,10.55555556,18,3600,OKC@DET,DET,OKC,,,,,,PG
126890-203800,C,Branden,Branden Carlson,Carlson,10.59117665,34,3600,OKC@DET,OKC,DET,,,,,,C
126890-228125,SF,Carter,Carter Bryant,Bryant,7.278260604,46,3600,SA@TOR,SA,TOR,,,,,,SF
126890-188450,C/PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,11.62051313,39,3600,SA@TOR,TOR,SA,,,,,,PF/C
126890-228159,PG,Tyrese,Tyrese Proctor,Proctor,8.551219661,41,3600,CLE@MIL,CLE,MIL,,,,,,PG
126890-112708,SG/SF,Max,Max Strus,Strus,21.42542332,59,3600,CLE@MIL,CLE,MIL,O,Foot,,,,SG/SF
126890-213367,SF,Jamison,Jamison Battle,Battle,5.580487879,41,3600,SA@TOR,TOR,SA,,,,,,SF
126890-213394,PG,Isaiah,Isaiah Stevens,Stevens,13.86666616,3,3600,SAC@HOU,SAC,HOU,,,,,,PG
126890-84689,SG/SF,Josh,Josh Okogie,Okogie,12.60188725,53,3600,SAC@HOU,HOU,SAC,,,,,,SG/SF
126890-84695,SF,Gary,Gary Trent,Trent,12.7122454,49,3600,CLE@MIL,MIL,CLE,,,,,,SF
126890-84704,SF/SG,Kevin,Kevin Huerter,Huerter,21.45208232,48,3600,OKC@DET,DET,OKC,,,,,,SG/SF
126890-97263,C,Drew,Drew Eubanks,Eubanks,11.047059,34,3600,SAC@HOU,SAC,HOU,,,,,,C
126890-16376,PF,Dorian,Dorian Finney-Smith,Finney-Smith,8.026087222,23,3600,SAC@HOU,HOU,SAC,,,,,,PF
126890-171778,SF,Wendell,Wendell Moore,Moore,6.540000153,5,3500,OKC@DET,DET,OKC,,,,,,SF
126890-110338,SF/PF,De'Andre,De'Andre Hunter,Hunter,22.33333333,45,3500,SAC@HOU,SAC,HOU,O,Eye,,,,SF/PF
126890-180737,SG,Nate,Nate Williams,Williams,5.00434776,23,3500,GS@MEM,GS,MEM,,,,,,SG
126890-203785,PF,Isaac,Isaac Jones,Jones,2.224999905,4,3500,OKC@DET,DET,OKC,,,,,,PF
126890-203784,SF,Isaiah,Isaiah Crawford,Crawford,4.066666603,6,3500,SAC@HOU,HOU,SAC,,,,,,SF
126890-22541,C,Kelly,Kelly Olynyk,Olynyk,8.131250381,32,3500,SA@TOR,SA,TOR,,,,,,C
126890-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,3.5,21,3500,CLE@MIL,MIL,CLE,,,,,,SF
126890-203793,SF,Harrison,Harrison Ingram,Ingram,2.820000076,5,3500,SA@TOR,SA,TOR,,,,,,SF
126890-228112,PF,Thomas,Thomas Sorber,Sorber,,0,3500,OKC@DET,OKC,DET,O,Knee,,,,PF
126890-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,17.2254902,51,3500,GS@MEM,MEM,GS,O,Finger,,,,SG/SF
126890-23572,SF,Taurean,Taurean Prince,Prince,11.94999981,8,3500,CLE@MIL,MIL,CLE,O,Neck,,,,SF
126890-160022,SG,A.J.,A.J. Lawson,Lawson,7.546153729,13,3500,SA@TOR,TOR,SA,,,,,,SG
126890-203799,C,Jonathan,Jonathan Mogbo,Mogbo,4.669565284,23,3500,SA@TOR,TOR,SA,,,,,,C
126890-203813,PF,Bobi,Bobi Klintman,Klintman,5.266666836,9,3500,OKC@DET,DET,OKC,,,,,,PF
126890-188464,SG,Andre,Andre Jackson,Jackson,4.478571483,28,3500,CLE@MIL,MIL,CLE,,,,,,SG
126890-228145,SG,Chaz,Chaz Lanier,Lanier,5.865000153,20,3500,OKC@DET,DET,OKC,,,,,,SG
126890-172087,SG,Buddy,Buddy Boeheim,Boeheim,2,3,3500,OKC@DET,OKC,DET,,,,,,SG
126890-228155,SG,Alijah,Alijah Martin,Martin,6.676923312,13,3500,SA@TOR,TOR,SA,,,,,,SG
126890-228156,SF,Brooks,Brooks Barnhizer,Barnhizer,5.026666768,30,3500,OKC@DET,OKC,DET,,,,,,SF
126890-11074,SG,Garrett,Garrett Temple,Temple,1.699999946,14,3500,SA@TOR,TOR,SA,,,,,,SG
126890-40783,SF/SG,Zach,Zach LaVine,LaVine,26.95128143,39,3500,SAC@HOU,SAC,HOU,O,Finger,,,,SG/SF
126890-18256,PF,Doug,Doug McDermott,McDermott,6.233333588,12,3500,SAC@HOU,SAC,HOU,,,,,,PF
126890-204370,SF,Riley,Riley Minix,Minix,5.299999873,3,3500,CLE@MIL,CLE,MIL,,,,,,SF
126890-204374,SF,David,David Jones Garcia,Jones Garcia,8.236363498,11,3500,SA@TOR,SA,TOR,O,Ankle,,,,SF
126890-228181,PG,Chucky,Chucky Hepburn,Hepburn,3.099999905,2,3500,SA@TOR,TOR,SA,O,Knee,,,,PG
126890-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,5.077778004,27,3500,SA@TOR,SA,TOR,,,,,,PG
126890-228700,C,Dylan,Dylan Cardwell,Cardwell,22.7793095,29,3500,SAC@HOU,SAC,HOU,O,Ankle,,,,C
126890-23169,C,Steven,Steven Adams,Adams,21.28750038,32,3500,SAC@HOU,HOU,SAC,O,Ankle,,,,C
126890-233103,PG,LJ,LJ Cryer,Cryer,2.399999936,3,3500,GS@MEM,GS,MEM,O,Hamstring,,,,PG
126890-14505,C,Bismack,Bismack Biyombo,Biyombo,2.839999898,15,3500,SA@TOR,SA,TOR,,,,,,C
126890-145576,SF,Jae'Sean,Jae'Sean Tate,Tate,5.879411585,34,3500,SAC@HOU,HOU,SAC,O,Knee,,,,SF
126890-9648,SF,Jeff,Jeff Green,Green,3.289473684,19,3500,SAC@HOU,HOU,SAC,,,,,,SF
126890-24247,PG,Fred,Fred VanVleet,VanVleet,31.41791045,67,3500,SAC@HOU,HOU,SAC,O,Knee,,,,PG
126890-233146,SF,Alex,Alex Antetokounmpo,Antetokounmpo,,0,3500,CLE@MIL,MIL,CLE,,,,,,SF
126890-213183,SF,Tristan,Tristan Enaruna,Enaruna,4.599999905,4,3500,CLE@MIL,CLE,MIL,,,,,,SF
126890-14528,SF/PF,Jimmy,Jimmy Butler,Butler,37.36052503,38,3500,GS@MEM,GS,MEM,O,Knee,,,,SF/PF
126890-233155,PG,Darius,Darius Brown,Brown,1.200000048,1,3500,CLE@MIL,CLE,MIL,,,,,,PG
126890-213191,SF,Emanuel,Emanuel Miller,Miller,6.120000076,5,3500,SA@TOR,SA,TOR,,,,,,SF
126890-165854,SG,Lindy,Lindy Waters,Waters,3.70357132,28,3500,SA@TOR,SA,TOR,,,,,,SG
126890-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,36.43157959,19,3500,SAC@HOU,SAC,HOU,O,Knee,,,,PF/C
126890-15583,SG,Seth,Seth Curry,Curry,14.64999962,2,3500,GS@MEM,GS,MEM,O,Back,,,,SG
126890-24544,SG,Gary,Gary Harris,Harris,7.366666354,39,3500,CLE@MIL,MIL,CLE,,,,,,SG
126890-213217,PF,Malevy,Malevy Leons,Leons,4.459999847,5,3500,GS@MEM,GS,MEM,,,,,,PF
126890-15590,C,Mason,Mason Plumlee,Plumlee,7.642857143,14,3500,SA@TOR,SA,TOR,O,Not injury related,,,,C
126890-84719,PG,Aaron,Aaron Holiday,Holiday,9.316666497,36,3500,SAC@HOU,HOU,SAC,,,,,,PG
126890-171762,PG,JD,JD Davison,Davison,5.71666654,24,3500,SAC@HOU,HOU,SAC,,,,,,PG
126890-203775,PG,Tristen,Tristen Newton,Newton,1.475000024,8,3500,SAC@HOU,HOU,SAC,,,,,,PG
126890-171773,PF,Patrick,Patrick Baldwin,Baldwin,3.799999873,3,3500,SAC@HOU,SAC,HOU,,,,,,PF
