Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125534-171769,SF/PF,Tari,Tari Eason,Eason,25.11904761904762,21,6400,CHI@HOU,HOU,CHI,O,Ankle,,,,SF/PF
125534-41594,PF,Aaron,Aaron Gordon,Gordon,29.399999281939337,17,6300,DEN@NO,DEN,NO,P,Hamstring,,,,PF
125534-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,28.326316431949014,38,6200,MIN@MIL,MIN,MIL,,,,,,SF/PF
125534-171767,PF/C,Jabari,Jabari Smith,Smith,29.462855747767858,35,6200,CHI@HOU,HOU,CHI,,,,,,PF/C
125534-60233,SF/SG,Dillon,Dillon Brooks,Brooks,29.463635993726324,33,6100,PHO@MIA,PHO,MIA,,,,,,SG/SF
125534-171668,PG/SG,Collin,Collin Gillespie,Gillespie,28.889742337740383,39,6100,PHO@MIA,PHO,MIA,,,,,,PG/SG
125534-80825,C,Isaiah,Isaiah Hartenstein,Hartenstein,31.6374994913737,24,6100,SA@OKC,OKC,SA,O,Calf,,,,C
125534-203730,C/PF,Kel'el,Kel'el Ware,Ware,30.22820575420673,39,6100,PHO@MIA,MIA,PHO,,,,,,PF/C
125534-145323,SG/PG,Tre,Tre Jones,Jones,26.640625,32,6000,CHI@HOU,CHI,HOU,,,,,,PG/SG
125534-145328,SF/PF,Saddiq,Saddiq Bey,Bey,27.935293758616726,34,6000,DEN@NO,NO,DEN,Q,Hip,,,,SF/PF
125534-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,31.288570731026784,35,6000,PHO@MIA,MIA,PHO,,,,,,SF/PF
125534-171786,C,Mark,Mark Williams,Williams,28.752940458409928,34,5900,PHO@MIA,PHO,MIA,,,,,,C
125534-203808,PG/SG,Ajay,Ajay Mitchell,Mitchell,27.639474969161185,38,5900,SA@OKC,OKC,SA,,,,,,PG/SG
125534-157849,SG,Ayo,Ayo Dosunmu,Dosunmu,24.528125762939453,32,5900,CHI@HOU,CHI,HOU,,,,,,SG
125534-188422,SF/PF,Jaime,Jaime Jaquez,Jaquez,29.64444308810764,36,5600,PHO@MIA,MIA,PHO,,,,,,SF/PF
125534-228131,PG/SG,Jeremiah,Jeremiah Fears,Fears,25.490243306974087,41,5600,DEN@NO,NO,DEN,,,,,,PG/SG
125534-84704,SF/SG,Kevin,Kevin Huerter,Huerter,23.145454175544508,33,5500,CHI@HOU,CHI,HOU,,,,,,SG/SF
125534-84711,SG/SF,Grayson,Grayson Allen,Allen,28.290910200639203,22,5500,PHO@MIA,PHO,MIA,,,,,,SG/SF
125534-110322,PG/SG,Jordan,Jordan Poole,Poole,23.96363691850142,22,5500,DEN@NO,NO,DEN,,,,,,PG/SG
125534-188458,PG/SG,Jalen,Jalen Pickett,Pickett,12.220832824707031,24,5400,DEN@NO,DEN,NO,,,,,,PG/SG
125534-18338,SF/PF,Royce,Royce O'Neale,O'Neale,24.135897122896633,39,5400,PHO@MIA,PHO,MIA,,,,,,SF/PF
125534-172098,SG/SF,Julian,Julian Champagnie,Champagnie,23.702564728565704,39,5300,SA@OKC,SA,OKC,,,,,,SG/SF
125534-203713,PG/SG,Reed,Reed Sheppard,Sheppard,26.191667344835068,36,5200,CHI@HOU,HOU,CHI,,,,,,PG/SG
125534-110347,SF/PF,Keldon,Keldon Johnson,Johnson,24.52051250751202,39,5100,SA@OKC,SA,OKC,,,,,,SF/PF
125534-157812,PG,Davion,Davion Mitchell,Mitchell,25.31621654613598,37,5100,PHO@MIA,MIA,PHO,,,,,,PG
125534-145322,C/PF,Jalen,Jalen Smith,Smith,21.254839497227824,31,5000,CHI@HOU,CHI,HOU,,,,,,PF/C
125534-42156,PF/C,Bobby,Bobby Portis,Portis,23.694871168870193,39,5000,MIN@MIL,MIL,MIN,,,,,,PF/C
125534-157907,SG/PG,Jalen,Jalen Green,Green,22.899999618530273,2,5000,PHO@MIA,PHO,MIA,O,Hamstring,,,,PG/SG
125534-41083,C,Luke,Luke Kornet,Kornet,24.154838315902218,31,4900,SA@OKC,SA,OKC,,,,,,C
125534-67708,PG/SG,Dejounte,Dejounte Murray,Murray,40.096774193548384,31,4900,DEN@NO,NO,DEN,O,Achilles,,,,PG/SG
125534-58253,C,Myles,Myles Turner,Turner,26.746153220152245,39,4800,MIN@MIL,MIL,MIN,Q,Illness,,,,C
125534-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,19.625926830150462,27,4700,SA@OKC,OKC,SA,,,,,,SF/PF
125534-145324,SF/SG,Devin,Devin Vassell,Vassell,26.634374618530273,32,4700,SA@OKC,SA,OKC,O,Thigh,,,,SG/SF
125534-171792,PF,Nikola,Nikola Jovic,Jovic,19.682141985212052,28,4600,PHO@MIA,MIA,PHO,,,,,,PF
125534-228126,SG/PG,Dylan,Dylan Harper,Harper,21.58275946255388,29,4600,SA@OKC,SA,OKC,,,,,,PG/SG
125534-23169,C,Steven,Steven Adams,Adams,21.27930950296336,29,4600,CHI@HOU,HOU,CHI,,,,,,C
125534-157848,SF/PF,Herbert,Herbert Jones,Jones,21.817390773607336,23,4500,DEN@NO,NO,DEN,O,Ankle,,,,SF/PF
125534-160174,SG,Jordan,Jordan Goodwin,Goodwin,21.469445122612846,36,4500,PHO@MIA,PHO,MIA,,,,,,SG
125534-171744,SG/SF,Christian,Christian Braun,Braun,20.307141985212052,14,4500,DEN@NO,DEN,NO,O,Ankle,,,,SG/SF
125534-203780,PF/C,Oso,Oso Ighodaro,Ighodaro,16.4974365234375,39,4400,PHO@MIA,PHO,MIA,,,,,,PF/C
125534-145305,PF/C,Zeke,Zeke Nnaji,Nnaji,10.080769465519833,26,4400,DEN@NO,DEN,NO,,,,,,PF/C
125534-15846,SF/SG,Tim,Tim Hardaway,Hardaway,19.857894094366777,38,4400,DEN@NO,DEN,NO,,,,,,SG/SF
125534-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,23.645946605785472,37,4300,MIN@MIL,MIL,MIN,,,,,,SF/PF
125534-207562,SF/PF,Spencer,Spencer Jones,Jones,14.141176111557904,34,4300,DEN@NO,DEN,NO,P,Ankle,,,,SF/PF
125534-171785,SG,Bryce,Bryce McGowens,McGowens,14.415384145883413,26,4200,DEN@NO,NO,DEN,,,,,,SG
125534-203802,SG,Pelle,Pelle Larsson,Larsson,18.858063728578628,31,4200,PHO@MIA,MIA,PHO,,,,,,SG
125534-111273,SF/SG,Luguentz,Luguentz Dort,Dort,18.05806412235383,31,4200,SA@OKC,OKC,SA,,,,,,SG/SF
125534-84694,SF/SG,Bruce,Bruce Brown,Brown,18.21282019981971,39,4200,DEN@NO,DEN,NO,,,,,,SG/SF
125534-15946,PF/SF,Harrison,Harrison Barnes,Barnes,20.31794934395032,39,4100,SA@OKC,SA,OKC,,,,,,SF/PF
125534-110316,SF/PF,Cameron,Cameron Johnson,Johnson,21.214285714285715,28,4100,DEN@NO,DEN,NO,O,Knee,,,,SF/PF
125534-157834,PG,Bones,Bones Hyland,Hyland,13.116129229145665,31,4000,MIN@MIL,MIN,MIL,,,,,,PG
125534-171672,SG,AJ,AJ Green,Green,18.052778455946182,36,4000,MIN@MIL,MIL,MIN,,,,,,SG
125534-203729,C,Yves,Yves Missi,Missi,17.190908720999055,33,4000,DEN@NO,NO,DEN,,,,,,C
125534-188415,SG/PG,Cason,Cason Wallace,Wallace,20.339474326685856,38,4000,SA@OKC,OKC,SA,,,,,,PG/SG
125534-171679,PG,Jamaree,Jamaree Bouyea,Bouyea,15.331578304893092,19,3900,PHO@MIA,PHO,MIA,O,Concussion,,,,PG
125534-158373,PG,Jose,Jose Alvarado,Alvarado,18.217142159598215,35,3900,DEN@NO,NO,DEN,O,Oblique,,,,PG
125534-80815,C/PF,Zach,Zach Collins,Collins,19.469999694824217,10,3900,CHI@HOU,CHI,HOU,O,Toe,,,,PF/C
125534-145341,SF,Isaac,Isaac Okoro,Okoro,16.446666463216147,30,3900,CHI@HOU,CHI,HOU,,,,,,SF
125534-203724,PF/SF,Ryan,Ryan Dunn,Dunn,19.0625,32,3900,PHO@MIA,PHO,MIA,,,,,,SF/PF
125534-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.446154080904446,26,3900,SA@OKC,OKC,SA,,,,,,PF/C
125534-84719,PG,Aaron,Aaron Holiday,Holiday,9.793103448275861,29,3900,CHI@HOU,HOU,CHI,,,,,,PG
125534-161553,SG,Dru,Dru Smith,Smith,17.828204815204327,39,3800,PHO@MIA,MIA,PHO,,,,,,SG
125534-228169,SG,Micah,Micah Peavy,Peavy,10.82857142857143,35,3800,DEN@NO,NO,DEN,,,,,,SG
125534-23981,SF/SG,Alex,Alex Caruso,Caruso,17.142857142857142,28,3800,SA@OKC,OKC,SA,,,,,,SG/SF
125534-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,9.433333079020182,24,3700,SA@OKC,SA,OKC,,,,,,PF/C
125534-55059,C,Clint,Clint Capela,Capela,13.053125381469727,32,3700,CHI@HOU,HOU,CHI,,,,,,C
125534-171793,C,Karlo,Karlo Matkovic,Matkovic,12.325000217982701,28,3700,DEN@NO,NO,DEN,,,,,,C
125534-203800,C,Branden,Branden Carlson,Carlson,10.633333333333333,30,3700,SA@OKC,OKC,SA,,,,,,C
125534-188453,SG,Jaylen,Jaylen Clark,Clark,9.886486156566724,37,3700,MIN@MIL,MIN,MIL,,,,,,SG
125534-188459,SF,Hunter,Hunter Tyson,Tyson,6,15,3700,DEN@NO,DEN,NO,,,,,,SF
125534-85305,PF,Kenrich,Kenrich Williams,Williams,13.214999389648437,20,3700,SA@OKC,OKC,SA,,,,,,PF
125534-9575,PG,Mike,Mike Conley,Conley,13.20882370892693,34,3700,MIN@MIL,MIN,MIL,,,,,,PG
125534-145308,PF/SF,Patrick,Patrick Williams,Williams,13.991667005750868,36,3700,CHI@HOU,CHI,HOU,,,,,,SF/PF
125534-145330,SF/SG,Isaiah,Isaiah Joe,Joe,16.380644767515122,31,3700,SA@OKC,OKC,SA,,,,,,SG/SF
125534-84689,SG/SF,Josh,Josh Okogie,Okogie,13.041666666666666,36,3700,CHI@HOU,HOU,CHI,,,,,,SG/SF
125534-84695,SF,Gary,Gary Trent,Trent,14.345945616026182,37,3700,MIN@MIL,MIL,MIN,,,,,,SF
125534-203732,C/PF,DaRon,DaRon Holmes,Holmes,9.61111111111111,9,3700,DEN@NO,DEN,NO,,,,,,PF/C
125534-188423,SF,Julian,Julian Strawther,Strawther,5.75,20,3600,DEN@NO,DEN,NO,,,,,,SF
125534-188421,SG,Jordan,Jordan Hawkins,Hawkins,7.838709677419355,31,3600,DEN@NO,NO,DEN,,,,,,SG
125534-228114,PG,Kasparas,Kasparas Jakucionis,Jakucionis,8.450000217982701,14,3600,PHO@MIA,MIA,PHO,,,,,,PG
125534-228125,SF,Carter,Carter Bryant,Bryant,4.5344827586206895,29,3600,SA@OKC,SA,OKC,,,,,,SF
125534-188463,SF,Julian,Julian Phillips,Phillips,7.153571537562779,28,3600,CHI@HOU,CHI,HOU,P,Wrist,,,,SF
125534-228173,PF,Rasheer,Rasheer Fleming,Fleming,5.956521739130435,23,3600,PHO@MIA,PHO,MIA,,,,,,PF
125534-145318,C,Nick,Nick Richards,Richards,8.859259146231192,27,3600,PHO@MIA,PHO,MIA,,,,,,C
125534-145576,SF,Jae'Sean,Jae'Sean Tate,Tate,6.247618902297247,21,3600,CHI@HOU,HOU,CHI,,,,,,SF
125534-145327,PG/SG,Cole,Cole Anthony,Anthony,15.974073621961805,27,3600,MIN@MIL,MIL,MIN,,,,,,PG/SG
125534-173747,SF,Simone,Simone Fontecchio,Fontecchio,14.2648645349451,37,3600,PHO@MIA,MIA,PHO,,,,,,SF
125534-203719,SF,Terrence,Terrence Shannon,Shannon,7.436363913796165,22,3600,MIN@MIL,MIN,MIL,O,Foot,,,,SF
125534-58576,C,Kevon,Kevon Looney,Looney,13.09375,16,3600,DEN@NO,NO,DEN,,,,,,C
125534-84696,PG,Jevon,Jevon Carter,Carter,9.642105102539062,19,3600,CHI@HOU,CHI,HOU,,,,,,PG
125534-24544,SG,Gary,Gary Harris,Harris,8.003448486328125,29,3600,MIN@MIL,MIL,MIN,,,,,,SG
125534-171749,PF,Jeremy,Jeremy Sochan,Sochan,10.966667175292969,24,3600,SA@OKC,SA,OKC,,,,,,PF
125534-203763,PG,Nikola,Nikola Topic,Topic,,0,3600,SA@OKC,OKC,SA,O,Groin,,,,PG
125534-171763,SF,Dalen,Dalen Terry,Terry,7.956521739130435,23,3600,CHI@HOU,CHI,HOU,,,,,,SF
125534-16376,PF,Dorian,Dorian Finney-Smith,Finney-Smith,7.744444105360243,9,3600,CHI@HOU,HOU,CHI,O,Ankle,,,,PF
125534-180484,SG,Stanley,Stanley Umude,Umude,2.972727342085405,22,3500,SA@OKC,SA,OKC,,,,,,SG
125534-203784,SF,Isaiah,Isaiah Crawford,Crawford,0,2,3500,CHI@HOU,HOU,CHI,,,,,,SF
125534-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,3.727272727272727,11,3500,MIN@MIL,MIL,MIN,,,,,,SF
125534-194829,PF,Pete,Pete Nance,Nance,2.8777777353922525,9,3500,MIN@MIL,MIL,MIN,,,,,,PF
125534-228115,C,Joan,Joan Beringer,Beringer,5.228571210588727,14,3500,MIN@MIL,MIN,MIL,,,,,,C
125534-171795,PF,Ousmane,Ousmane Dieng,Dieng,8.277777777777779,18,3500,SA@OKC,OKC,SA,,,,,,PF
125534-203793,SF,Harrison,Harrison Ingram,Ingram,2.866666793823242,3,3500,SA@OKC,SA,OKC,,,,,,SF
125534-228112,PF,Thomas,Thomas Sorber,Sorber,,0,3500,SA@OKC,OKC,SA,O,Knee,,,,PF
125534-23572,SF,Taurean,Taurean Prince,Prince,11.949999809265137,8,3500,MIN@MIL,MIL,MIN,O,Neck,,,,SF
125534-55062,C,Nikola,Nikola Jokic,Jokic,63.696876525878906,32,3500,DEN@NO,DEN,NO,O,Knee,,,,C
125534-203803,SF,Keshad,Keshad Johnson,Johnson,6.782353120691636,17,3500,PHO@MIA,MIA,PHO,,,,,,SF
125534-228123,PF,Noa,Noa Essengue,Essengue,1.5,2,3500,CHI@HOU,CHI,HOU,O,Shoulder,,,,PF
125534-228130,C,Khaman,Khaman Maluach,Maluach,3.5611110263400607,18,3500,PHO@MIA,PHO,MIA,,,,,,C
125534-188452,SF,Leonard,Leonard Miller,Miller,4.666666666666667,15,3500,MIN@MIL,MIN,MIL,,,,,,SF
125534-231474,SF,Myron,Myron Gardner,Gardner,5.792307927058293,13,3500,PHO@MIA,MIA,PHO,,,,,,SF
125534-188464,SG,Andre,Andre Jackson,Jackson,5.126666768391927,15,3500,MIN@MIL,MIL,MIN,,,,,,SG
125534-228152,C,Rocco,Rocco Zikarsky,Zikarsky,,0,3500,MIN@MIL,MIN,MIL,,,,,,C
125534-228156,SF,Brooks,Brooks Barnhizer,Barnhizer,4.766666594005766,21,3500,SA@OKC,OKC,SA,,,,,,SF
125534-228679,SG,Tamar,Tamar Bates,Bates,,0,3500,DEN@NO,DEN,NO,O,Foot,,,,SG
125534-228175,C,Vladislav,Vladislav Goldin,Goldin,1.5,1,3500,PHO@MIA,MIA,PHO,,,,,,C
125534-228172,SG,Koby,Koby Brea,Brea,4.099999904632568,2,3500,PHO@MIA,PHO,MIA,,,,,,SG
125534-228178,C,Hunter,Hunter Dickinson,Dickinson,3,1,3500,DEN@NO,NO,DEN,,,,,,C
125534-228183,C,Lachlan,Lachlan Olbrich,Olbrich,4.162499904632568,8,3500,CHI@HOU,CHI,HOU,,,,,,C
125534-204374,SF,David,David Jones Garcia,Jones Garcia,8.236363497647373,11,3500,SA@OKC,SA,OKC,,,,,,SF
125534-9561,C,DeAndre,DeAndre Jordan,Jordan,10,2,3500,DEN@NO,NO,DEN,,,,,,C
125534-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,6.1,15,3500,SA@OKC,SA,OKC,,,,,,PG
125534-157810,PF,Isaiah,Isaiah Livers,Livers,7.275,20,3500,PHO@MIA,PHO,MIA,,,,,,PF
125534-157825,C,Jericho,Jericho Sims,Sims,8.921428680419922,28,3500,MIN@MIL,MIL,MIN,,,,,,C
125534-111492,SF,Amir,Amir Coffey,Coffey,2.918181679465554,22,3500,MIN@MIL,MIL,MIN,,,,,,SF
125534-233093,SG,Chris,Chris Youngblood,Youngblood,3.534615443303035,26,3500,SA@OKC,OKC,SA,,,,,,SG
125534-171658,SF,Johnny,Johnny Juzang,Juzang,3.8133333841959636,15,3500,MIN@MIL,MIN,MIL,,,,,,SF
125534-204448,SG,Trey,Trey Alexander,Alexander,6.259999847412109,5,3500,DEN@NO,NO,DEN,,,,,,SG
125534-14503,C,Jonas,Jonas Valanciunas,Valanciunas,17.281817811908144,33,3500,DEN@NO,DEN,NO,O,Calf,,,,C
125534-14505,C,Bismack,Bismack Biyombo,Biyombo,2.8090908744118432,11,3500,SA@OKC,SA,OKC,,,,,,C
125534-9648,SF,Jeff,Jeff Green,Green,2.942857197352818,14,3500,CHI@HOU,HOU,CHI,,,,,,SF
125534-59318,SG,Joe,Joe Ingles,Ingles,2.9666665395100913,12,3500,MIN@MIL,MIN,MIL,,,,,,SG
125534-24247,PG,Fred,Fred VanVleet,VanVleet,31.417910447761194,67,3500,CHI@HOU,HOU,CHI,O,Knee,,,,PG
125534-213178,PG,Jahmir,Jahmir Young,Young,3.8799999237060545,5,3500,PHO@MIA,MIA,PHO,,,,,,PG
125534-233146,SF,Alex,Alex Antetokounmpo,Antetokounmpo,,0,3500,MIN@MIL,MIL,MIN,,,,,,SF
125534-40637,SF,Nigel,Nigel Hayes-Davis,Hayes-Davis,4.1434783935546875,23,3500,PHO@MIA,PHO,MIA,,,,,,SF
125534-213191,SF,Emanuel,Emanuel Miller,Miller,6.1200000762939455,5,3500,CHI@HOU,CHI,HOU,,,,,,SF
125534-203718,PG,Rob,Rob Dillingham,Dillingham,8.706451416015625,31,3500,MIN@MIL,MIN,MIL,,,,,,PG
125534-165854,SG,Lindy,Lindy Waters,Waters,4.240909229625355,22,3500,SA@OKC,SA,OKC,,,,,,SG
125534-229095,SG,Curtis,Curtis Jones,Jones,1.8600000381469726,5,3500,DEN@NO,DEN,NO,,,,,,SG
125534-213225,PG,Yuki,Yuki Kawamura,Kawamura,3.631818251176314,22,3500,CHI@HOU,CHI,HOU,Q,Lower leg,,,,PG
125534-171762,PG,JD,JD Davison,Davison,4.231249809265137,16,3500,CHI@HOU,HOU,CHI,,,,,,PG
125534-203775,PG,Tristen,Tristen Newton,Newton,1.475000023841858,8,3500,CHI@HOU,HOU,CHI,,,,,,PG
125534-203774,PF,Enrique,Enrique Freeman,Freeman,4.886363636363637,22,3500,MIN@MIL,MIN,MIL,,,,,,PF
