Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126036-158136,SG/SF,Austin,Austin Reaves,Reaves,42.52173913043478,23,7700,LAL@CHI,LAL,CHI,O,Calf,,,,SG/SF
126036-157851,SF/PF,Franz,Franz Wagner,Wagner,37.35769183819111,26,7400,ORL@CLE,ORL,CLE,O,Ankle,,,,SF/PF
126036-145334,SG/SF,Desmond,Desmond Bane,Bane,32.83636474609375,44,7300,ORL@CLE,ORL,CLE,,,,,,SG/SF
126036-145335,PG/SG,Payton,Payton Pritchard,Pritchard,31.66136308149858,44,7300,POR@BOS,BOS,POR,,,,,,PG/SG
126036-14514,C,Nikola,Nikola Vucevic,Vucevic,35.99545565518466,44,7200,LAL@CHI,CHI,LAL,,,,,,C
126036-203714,C,Donovan,Donovan Clingan,Clingan,31.507144019717263,42,7200,POR@BOS,POR,BOS,,,,,,C
126036-188408,PG/SG,Anthony,Anthony Black,Black,29.96136474609375,44,7000,ORL@CLE,ORL,CLE,,,,,,PG/SG
126036-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,28.813637473366477,44,6800,GS@MIN,MIN,GS,,,,,,SF/PF
126036-40203,C,Rudy,Rudy Gobert,Gobert,32.62727217240767,44,6700,GS@MIN,MIN,GS,,,,,,C
126036-110342,PG,Darius,Darius Garland,Garland,31.21538367638221,26,6600,ORL@CLE,CLE,ORL,O,Toe,,,,PG
126036-80821,C/PF,Jarrett,Jarrett Allen,Allen,29.805712890625,35,6500,ORL@CLE,CLE,ORL,,,,,,PF/C
126036-110326,SG/PG,Coby,Coby White,White,29.274998982747395,24,6500,LAL@CHI,CHI,LAL,,,,,,PG/SG
126036-9663,PG,Jrue,Jrue Holiday,Holiday,33.53333197699653,18,6400,POR@BOS,POR,BOS,,,,,,PG
126036-203777,SG/PG,Cam,Cam Spencer,Spencer,24.35238066173735,42,6300,MEM@HOU,MEM,HOU,,,,,,PG/SG
126036-110995,C/PF,Naz,Naz Reid,Reid,29.256522800611414,46,6300,GS@MIN,MIN,GS,,,,,,PF/C
126036-203728,SF/SG,Jaylon,Jaylon Tyson,Tyson,26.226190476190474,42,6200,ORL@CLE,CLE,ORL,,,,,,SG/SF
126036-203761,PF/SF,Matas,Matas Buzelis,Buzelis,28.68888888888889,45,6200,LAL@CHI,CHI,LAL,,,,,,SF/PF
126036-188433,SG/PG,Brandin,Brandin Podziemski,Podziemski,25.304256358045212,47,6100,GS@MIN,GS,MIN,,,,,,PG/SG
126036-158137,C,Jock,Jock Landale,Landale,24.16829327839177,41,6000,MEM@HOU,MEM,HOU,O,Personal,,,,C
126036-84681,SG/PG,Donte,Donte DiVincenzo,DiVincenzo,28.99782661769701,46,6000,GS@MIN,MIN,GS,,,,,,PG/SG
126036-228127,SG/SF,Cedric,Cedric Coward,Coward,27.110000610351562,40,5900,MEM@HOU,MEM,HOU,,,,,,SG/SF
126036-188447,SF/PF,Toumani,Toumani Camara,Camara,25.506522800611414,46,5900,POR@BOS,POR,BOS,,,,,,SF/PF
126036-145322,C/PF,Jalen,Jalen Smith,Smith,22.913158215974505,38,5900,LAL@CHI,CHI,LAL,,,,,,PF/C
126036-23831,PF/SF,Jerami,Jerami Grant,Grant,29.54666748046875,30,5800,POR@BOS,POR,BOS,,,,,,SF/PF
126036-157844,PF/C,Santi,Santi Aldama,Aldama,29.95853777629573,41,5800,MEM@HOU,MEM,HOU,Q,Knee,,,,PF/C
126036-171767,PF/C,Jabari,Jabari Smith,Smith,29.780953543526785,42,5800,MEM@HOU,HOU,MEM,,,,,,PF/C
126036-228180,SG/PG,Caleb,Caleb Love,Love,19.218420731393916,38,5700,POR@BOS,POR,BOS,,,,,,PG/SG
126036-15860,PF/C,Draymond,Draymond Green,Green,25.1999996869992,39,5700,GS@MIN,GS,MIN,Q,Back,,,,PF/C
126036-157850,PG/SG,Jalen,Jalen Suggs,Suggs,30.395833333333332,24,5600,ORL@CLE,ORL,CLE,,,,,,PG/SG
126036-171769,SF/PF,Tari,Tari Eason,Eason,25.347826086956523,23,5600,MEM@HOU,HOU,MEM,,,,,,SF/PF
126036-157811,C,Neemias,Neemias Queta,Queta,27.504650027252907,43,5500,POR@BOS,BOS,POR,Q,Illness,,,,C
126036-145323,SG/PG,Tre,Tre Jones,Jones,27.831578304893092,38,5500,LAL@CHI,CHI,LAL,D,Hamstring,,,,PG/SG
126036-84673,C,Deandre,Deandre Ayton,Ayton,28.697434645432693,39,5500,LAL@CHI,LAL,CHI,,,,,,C
126036-84676,C,Wendell,Wendell Carter,Carter,27.61428687686012,42,5300,ORL@CLE,ORL,CLE,,,,,,C
126036-203713,PG/SG,Reed,Reed Sheppard,Sheppard,25.365115143531977,43,5200,MEM@HOU,HOU,MEM,,,,,,PG/SG
126036-158854,SF/PF,Sam,Sam Hauser,Hauser,17.89318154074929,44,5100,POR@BOS,BOS,POR,,,,,,SF/PF
126036-157849,SG,Ayo,Ayo Dosunmu,Dosunmu,24.623076610076122,39,5100,LAL@CHI,CHI,LAL,,,,,,SG
126036-157904,SF/PF,Jonathan,Jonathan Kuminga,Kuminga,22.66999969482422,20,5100,GS@MIN,GS,MIN,O,Knee,,,,SF/PF
126036-84703,PG/SG,De'Anthony,De'Anthony Melton,Melton,21.923809233165922,21,5000,GS@MIN,GS,MIN,O,Knee,,,,PG/SG
126036-171757,PF/SF,Jake,Jake LaRavia,LaRavia,21.827273282137785,44,5000,LAL@CHI,LAL,CHI,,,,,,SF/PF
126036-23670,SG/SF,Marcus,Marcus Smart,Smart,21.557142857142857,35,4900,LAL@CHI,LAL,CHI,,,,,,SG/SF
126036-84717,SG/PG,Anfernee,Anfernee Simons,Simons,21.404444715711804,45,4700,POR@BOS,BOS,POR,,,,,,PG/SG
126036-110338,SF/PF,De'Andre,De'Andre Hunter,Hunter,22.773171029439787,41,4600,ORL@CLE,CLE,ORL,Q,Knee,,,,SF/PF
126036-157802,SF/SG,Moses,Moses Moody,Moody,20.753333875868055,45,4500,GS@MIN,GS,MIN,,,,,,SG/SF
126036-110349,SF/PF,Rui,Rui Hachimura,Hachimura,19.561763987821692,34,4400,LAL@CHI,LAL,CHI,,,,,,SF/PF
126036-188428,PG,Scoot,Scoot Henderson,Henderson,24.895454175544508,66,4400,POR@BOS,POR,BOS,O,Hamstring,,,,PG
126036-84708,C,Robert,Robert Williams,Williams,20.161290322580644,31,4400,POR@BOS,POR,BOS,Q,Knee,,,,C
126036-189467,PG,Craig,Craig Porter,Porter,17.240475609188987,42,4300,ORL@CLE,CLE,ORL,,,,,,PG
126036-145317,SF/SG,Sam,Sam Merrill,Merrill,21.725001017252605,24,4300,ORL@CLE,CLE,ORL,O,Personal,,,,SG/SF
126036-84704,SF/SG,Kevin,Kevin Huerter,Huerter,22.597500610351563,40,4300,LAL@CHI,CHI,LAL,,,,,,SG/SF
126036-203776,SG/SF,Jaylen,Jaylen Wells,Wells,20.227906692859737,43,4200,MEM@HOU,MEM,HOU,,,,,,SG/SF
126036-23665,SG/SF,Buddy,Buddy Hield,Hield,14.980000305175782,40,4200,GS@MIN,GS,MIN,,,,,,SG/SF
126036-55059,C,Clint,Clint Capela,Capela,13.170269940350506,37,4100,MEM@HOU,HOU,MEM,,,,,,C
126036-157807,C,Luka,Luka Garza,Garza,16.329730059649492,37,4100,POR@BOS,BOS,POR,Q,Illness,,,,C
126036-9453,C,Al,Al Horford,Horford,20.455555103443288,27,4100,GS@MIN,GS,MIN,O,Toe,,,,C
126036-84721,PF/C,Jarred,Jarred Vanderbilt,Vanderbilt,15.768572126116071,35,4100,LAL@CHI,LAL,CHI,,,,,,PF/C
126036-110359,C,Goga,Goga Bitadze,Bitadze,19.30749969482422,40,4000,ORL@CLE,ORL,CLE,,,,,,C
126036-188444,PF/SF,GG,GG Jackson,Jackson,14.304347826086957,23,4000,MEM@HOU,MEM,HOU,,,,,,SF/PF
126036-110883,PF/SF,Dean,Dean Wade,Wade,16.268421373869245,38,4000,ORL@CLE,CLE,ORL,,,,,,SF/PF
126036-112708,SG/SF,Max,Max Strus,Strus,21.42542331501589,59,4000,ORL@CLE,CLE,ORL,O,Foot,,,,SG/SF
126036-228164,SF,Noah,Noah Penda,Penda,14.017241379310345,29,4000,ORL@CLE,ORL,CLE,,,,,,SF
126036-145341,SF,Isaac,Isaac Okoro,Okoro,16.86756690772804,37,4000,LAL@CHI,CHI,LAL,,,,,,SF
126036-171756,SG/PG,Vince,Vince Williams,Williams,20.82758620689655,29,4000,MEM@HOU,MEM,HOU,,,,,,PG/SG
126036-110331,PG/SG,Ty,Ty Jerome,Jerome,22.5126582278481,79,4000,MEM@HOU,MEM,HOU,O,Calf,,,,PG/SG
126036-203795,C,Quinten,Quinten Post,Post,16.83404281291556,47,3900,GS@MIN,GS,MIN,,,,,,C
126036-188446,SF/SG,Sidy,Sidy Cissoko,Cissoko,12.921950921779725,41,3900,POR@BOS,POR,BOS,,,,,,SG/SF
126036-228143,SG,Will,Will Richard,Richard,14.871427990141369,42,3900,GS@MIN,GS,MIN,,,,,,SG
126036-157834,PG,Bones,Bones Hyland,Hyland,13.22432399440456,37,3900,GS@MIN,MIN,GS,,,,,,PG
126036-80806,PG,Lonzo,Lonzo Ball,Ball,19.06451612903226,31,3900,ORL@CLE,CLE,ORL,,,,,,PG
126036-213172,PF/SF,Nae'Qwan,Nae'Qwan Tomlin,Tomlin,15.044443766276041,36,3900,ORL@CLE,CLE,ORL,,,,,,SF/PF
126036-110340,C,Jaxson,Jaxson Hayes,Hayes,14.491667005750868,36,3800,LAL@CHI,LAL,CHI,,,,,,C
126036-111376,SF,John,John Konchar,Konchar,12.103703251591435,27,3800,MEM@HOU,MEM,HOU,,,,,,SF
126036-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,17.276189894903276,42,3800,MEM@HOU,MEM,HOU,,,,,,SG/SF
126036-171796,SF,Gui,Gui Santos,Santos,9.586111280653212,36,3800,GS@MIN,GS,MIN,,,,,,SF
126036-228128,PG/SG,Jase,Jase Richardson,Richardson,9.925806845388104,31,3800,ORL@CLE,ORL,CLE,,,,,,PG/SG
126036-188457,SF/SG,Jordan,Jordan Walsh,Walsh,15.830000305175782,40,3800,POR@BOS,BOS,POR,,,,,,SG/SF
126036-203715,SG,Baylor,Baylor Scheierman,Scheierman,7.915000152587891,40,3800,POR@BOS,BOS,POR,,,,,,SG
126036-203716,SF/PF,Tristan,Tristan da Silva,da Silva,17.312820825821316,39,3800,ORL@CLE,ORL,CLE,,,,,,SF/PF
126036-84689,SG/SF,Josh,Josh Okogie,Okogie,12.997674986373546,43,3800,MEM@HOU,HOU,MEM,,,,,,SG/SF
126036-84714,C/PF,Moritz,Moritz Wagner,Wagner,16.774999618530273,4,3800,ORL@CLE,ORL,CLE,,,,,,PF/C
126036-20992,C,Larry,Larry Nance,Nance,10.299999839381167,19,3700,ORL@CLE,CLE,ORL,,,,,,C
126036-228129,SF/SG,Hugo,Hugo Gonzalez,Gonzalez,11.05749969482422,40,3700,POR@BOS,BOS,POR,,,,,,SG/SF
126036-188453,SG,Jaylen,Jaylen Clark,Clark,9.595348979151526,43,3700,GS@MIN,MIN,GS,,,,,,SG
126036-188456,SG,Rayan,Rayan Rupert,Rupert,7.051282051282051,39,3700,POR@BOS,POR,BOS,,,,,,SG
126036-228159,PG,Tyrese,Tyrese Proctor,Proctor,8.554545084635416,33,3700,ORL@CLE,CLE,ORL,,,,,,PG
126036-9575,PG,Mike,Mike Conley,Conley,12.742500305175781,40,3700,GS@MIN,MIN,GS,,,,,,PG
126036-58519,SG,Gary,Gary Payton,Payton,12.604544899680398,44,3700,GS@MIN,GS,MIN,,,,,,SG
126036-145308,PF/SF,Patrick,Patrick Williams,Williams,13.690243604706556,41,3700,LAL@CHI,CHI,LAL,,,,,,SF/PF
126036-174501,PG,Pat,Pat Spencer,Spencer,12.919354838709678,31,3700,GS@MIN,GS,MIN,,,,,,PG
126036-16376,PF,Dorian,Dorian Finney-Smith,Finney-Smith,7.8076923076923075,13,3700,MEM@HOU,HOU,MEM,,,,,,PF
126036-171776,PF/SF,Josh,Josh Minott,Minott,15.758620689655173,29,3600,POR@BOS,BOS,POR,Q,Ankle,,,,SF/PF
126036-188420,SG,Nick,Nick Smith,Smith,9.308695917544158,23,3600,LAL@CHI,LAL,CHI,,,,,,SG
126036-101387,SG/PG,Gabe,Gabe Vincent,Vincent,8.758333206176758,24,3600,LAL@CHI,LAL,CHI,,,,,,PG/SG
126036-188429,SF,Kris,Kris Murray,Murray,16.594118006089154,34,3600,POR@BOS,POR,BOS,O,Back,,,,SF
126036-194322,SG,Javonte,Javonte Cooke,Cooke,5.5,9,3600,POR@BOS,POR,BOS,,,,,,SG
126036-228115,C,Joan,Joan Beringer,Beringer,7.2349998474121096,20,3600,GS@MIN,MIN,GS,,,,,,C
126036-188450,C/PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,11.79999981504498,33,3600,GS@MIN,GS,MIN,,,,,,PF/C
126036-228153,C,Amari,Amari Williams,Williams,5.009999847412109,10,3600,POR@BOS,BOS,POR,,,,,,C
126036-228168,PG,Javon,Javon Small,Small,10.8,15,3600,MEM@HOU,MEM,HOU,,,,,,PG
126036-145576,SF,Jae'Sean,Jae'Sean Tate,Tate,5.915384732759916,26,3600,MEM@HOU,HOU,MEM,,,,,,SF
126036-188862,C,Drew,Drew Timme,Timme,7.699999722567472,11,3600,LAL@CHI,LAL,CHI,,,,,,C
126036-194767,C,Duop,Duop Reath,Reath,5.831250190734863,32,3600,POR@BOS,POR,BOS,O,Foot,,,,C
126036-58081,PG,Tyus,Tyus Jones,Jones,10.072093165198037,43,3600,ORL@CLE,ORL,CLE,,,,,,PG
126036-84719,PG,Aaron,Aaron Holiday,Holiday,9.466666666666667,30,3600,MEM@HOU,HOU,MEM,P,Back,,,,PG
126036-171762,PG,JD,JD Davison,Davison,5.45,20,3600,MEM@HOU,HOU,MEM,,,,,,PG
126036-67312,C,Thomas,Thomas Bryant,Bryant,9.662500381469727,32,3600,ORL@CLE,CLE,ORL,,,,,,C
126036-171763,SF,Dalen,Dalen Terry,Terry,8.985714503696986,28,3600,LAL@CHI,CHI,LAL,,,,,,SF
126036-188407,SF,Jett,Jett Howard,Howard,8.464285714285714,28,3600,ORL@CLE,ORL,CLE,,,,,,SF
126036-110344,PG,Ja,Ja Morant,Morant,35.775,20,3500,MEM@HOU,MEM,HOU,O,Elbow,,,,PG
126036-228106,C,Yang,Yang Hansen,Hansen,5.703846271221455,26,3500,POR@BOS,POR,BOS,,,,,,C
126036-188424,PF,Olivier-Maxence,Olivier-Maxence Prosper,Prosper,8.725,20,3500,MEM@HOU,MEM,HOU,,,,,,PF
126036-203784,SF,Isaiah,Isaiah Crawford,Crawford,0,2,3500,MEM@HOU,HOU,MEM,,,,,,SF
126036-110353,C/PF,Brandon,Brandon Clarke,Clarke,11.350000381469727,2,3500,MEM@HOU,MEM,HOU,O,Calf,,,,PF/C
126036-171798,SF,Luke,Luke Travers,Travers,8.358333587646484,12,3500,ORL@CLE,CLE,ORL,Q,Illness,,,,SF
126036-228123,PF,Noa,Noa Essengue,Essengue,1.5,2,3500,LAL@CHI,CHI,LAL,O,Shoulder,,,,PF
126036-203806,PG,Bronny,Bronny James,James,4.333333333333333,24,3500,LAL@CHI,LAL,CHI,,,,,,PG
126036-189468,C,Colin,Colin Castleton,Castleton,13.169230534480167,26,3500,ORL@CLE,ORL,CLE,O,Thumb,,,,C
126036-188452,SF,Leonard,Leonard Miller,Miller,4.694444444444445,18,3500,GS@MIN,MIN,GS,,,,,,SF
126036-231464,SG,Chris,Chris Manon,Manon,3.1500000953674316,4,3500,LAL@CHI,LAL,CHI,,,,,,SG
126036-188463,SF,Julian,Julian Phillips,Phillips,6.716666666666667,30,3500,LAL@CHI,CHI,LAL,,,,,,SF
126036-188465,SF,Chris,Chris Livingston,Livingston,5.700000127156575,3,3500,ORL@CLE,CLE,ORL,Q,Wrist,,,,SF
126036-228151,SG,Jahmai,Jahmai Mashack,Mashack,2.142857142857143,7,3500,MEM@HOU,MEM,HOU,,,,,,SG
126036-228154,PG,Max,Max Shulga,Shulga,,0,3500,POR@BOS,BOS,POR,,,,,,PG
126036-228152,C,Rocco,Rocco Zikarsky,Zikarsky,,0,3500,GS@MIN,MIN,GS,,,,,,C
126036-228162,SF,Adou,Adou Thiero,Thiero,4.206666564941406,15,3500,LAL@CHI,LAL,CHI,O,Knee,,,,SF
126036-180555,SF,Jamal,Jamal Cain,Cain,4.4499999152289496,18,3500,ORL@CLE,ORL,CLE,,,,,,SF
126036-228183,C,Lachlan,Lachlan Olbrich,Olbrich,3.8700000762939455,10,3500,LAL@CHI,CHI,LAL,,,,,,C
126036-68203,C,Chris,Chris Boucher,Boucher,9.887499809265137,8,3500,POR@BOS,BOS,POR,,,,,,C
126036-20848,PG,Damian,Damian Lillard,Lillard,41.42622950819672,61,3500,POR@BOS,POR,BOS,O,Achilles,,,,PG
126036-23169,C,Steven,Steven Adams,Adams,21.287500381469727,32,3500,MEM@HOU,HOU,MEM,O,Ankle,,,,C
126036-171658,SF,Johnny,Johnny Juzang,Juzang,3.8117648853975186,17,3500,GS@MIN,MIN,GS,,,,,,SF
126036-233103,PG,LJ,LJ Cryer,Cryer,2.3999999364217124,3,3500,GS@MIN,GS,MIN,Q,Hamstring,,,,PG
126036-171660,SF,Ron,Ron Harper,Harper,5.314285823277065,7,3500,POR@BOS,BOS,POR,,,,,,SF
126036-171661,PG/SG,Scotty,Scotty Pippen,Pippen,23.983529124540443,85,3500,MEM@HOU,MEM,HOU,O,Toe,,,,PG/SG
126036-171665,C,Orlando,Orlando Robinson,Robinson,4.824999809265137,4,3500,ORL@CLE,ORL,CLE,,,,,,C
126036-80808,PF/SF,Jayson,Jayson Tatum,Tatum,48.775,80,3500,POR@BOS,BOS,POR,O,Achilles,,,,SF/PF
126036-80811,PF,Jonathan,Jonathan Isaac,Isaac,8.791666666666666,36,3500,ORL@CLE,ORL,CLE,,,,,,PF
126036-80815,C/PF,Zach,Zach Collins,Collins,19.469999694824217,10,3500,LAL@CHI,CHI,LAL,O,Toe,,,,PF/C
126036-9648,SF,Jeff,Jeff Green,Green,3.1066665649414062,15,3500,MEM@HOU,HOU,MEM,,,,,,SF
126036-59318,SG,Joe,Joe Ingles,Ingles,3.2857142857142856,14,3500,GS@MIN,MIN,GS,,,,,,SG
126036-24247,PG,Fred,Fred VanVleet,VanVleet,31.417910447761194,67,3500,MEM@HOU,HOU,MEM,O,Knee,,,,PG
126036-145336,C,Xavier,Xavier Tillman,Tillman,6.730769230769231,13,3500,POR@BOS,BOS,POR,,,,,,C
126036-14528,SF/PF,Jimmy,Jimmy Butler,Butler,37.360525030838815,38,3500,GS@MIN,GS,MIN,O,Knee,,,,SF/PF
126036-203719,SF,Terrence,Terrence Shannon,Shannon,7.436363913796165,22,3500,GS@MIN,MIN,GS,O,Foot,,,,SF
126036-213191,SF,Emanuel,Emanuel Miller,Miller,6.1200000762939455,5,3500,LAL@CHI,CHI,LAL,,,,,,SF
126036-203718,PG,Rob,Rob Dillingham,Dillingham,8.5,33,3500,GS@MIN,MIN,GS,,,,,,PG
126036-203717,SF,Dalton,Dalton Knecht,Knecht,8.158333672417534,36,3500,LAL@CHI,LAL,CHI,,,,,,SF
126036-81621,PF,Maxi,Maxi Kleber,Kleber,6.619999694824219,20,3500,LAL@CHI,LAL,CHI,,,,,,PF
126036-203734,C,Zach,Zach Edey,Edey,33.8545448996804,11,3500,MEM@HOU,MEM,HOU,O,Ankle,,,,C
126036-84696,PG,Jevon,Jevon Carter,Carter,9.104761759440104,21,3500,LAL@CHI,CHI,LAL,,,,,,PG
126036-15583,SG,Seth,Seth Curry,Curry,14.649999618530273,2,3500,GS@MIN,GS,MIN,O,Back,,,,SG
126036-213217,PF,Malevy,Malevy Leons,Leons,1.2999999523162842,2,3500,GS@MIN,GS,MIN,,,,,,PF
126036-171750,PG,Blake,Blake Wesley,Wesley,17.883333841959637,6,3500,POR@BOS,POR,BOS,O,Foot,,,,PG
126036-213225,PG,Yuki,Yuki Kawamura,Kawamura,3.631818251176314,22,3500,LAL@CHI,CHI,LAL,,,,,,PG
126036-110320,SF,Matisse,Matisse Thybulle,Thybulle,14.574999809265137,4,3500,POR@BOS,POR,BOS,O,Knee,,,,SF
126036-203775,PG,Tristen,Tristen Newton,Newton,1.475000023841858,8,3500,MEM@HOU,HOU,MEM,,,,,,PG
126036-203774,PF,Enrique,Enrique Freeman,Freeman,4.886363636363637,22,3500,GS@MIN,MIN,GS,,,,,,PF
